 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, rowcost
Eb major (3b), 0+0+0:0:0:0:0, 2+0+2:1:0:0:1, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:1:0:0:1, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:1, 3+0+4:1:0:0:2, 4+0+3:1:0:0:2, 4+0+2:1:0:0:1, 4+0+2:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+1:1:0:0:1, 0+0+0:0:0:0:0, 2+0+2:0:0:0:1, 2+0+1:0:0:0:0, 2+0+3:0:0:0:0, 3+0+3:0:0:0:0, 8+0+6:0:0:0:1, 1+0+1:1:0:0:1, 2+0+1:0:0:0:0, 1+0+1:1:0:0:1, 1+0+1:0:0:0:0, 1+0+1:1:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:1:0:0:1, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:1:0:0:1, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 5+0+5:1:0:0:2, 0+0+0:0:0:0:0, 5+0+2:0:0:0:0, 2+0+1:1:0:0:1, 3+0+3:0:0:0:0, 95+0+82:13:0:0:19
A major (3#), 1+0+0:0:0:0:0, 3+0+4:0:0:0:0, 2+0+2:0:0:0:0, 7+0+3:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0, 3+0+3:0:0:0:0, 2+0+4:0:0:0:0, 2+0+3:0:0:0:0, 3+0+4:0:0:0:0, 2+0+5:0:0:0:0, 3+0+4:0:0:0:0, 2+0+2:0:0:0:0, 7+0+3:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0, 3+0+3:0:0:0:0, 2+0+4:0:0:0:0, 2+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+0:0:0:0:0, 4+0+3:0:0:0:0, 4+0+0:0:0:0:0, 4+0+2:0:0:0:0, 5+0+2:0:0:0:0, 1+0+1:0:0:0:0, 3+0+3:0:0:0:0, 6+0+3:1:0:0:0, 7+0+2:0:0:0:0, 5+0+4:1:0:0:1, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+3:1:0:0:0, 4+0+3:0:0:0:0, 5+0+0:0:0:0:0, 2+0+2:0:0:0:0, 4+0+1:1:0:0:0, 7+0+6:0:0:0:0, 7+0+7:0:0:0:0, 8+0+5:0:0:0:3, 4+0+3:2:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 7+0+1:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 6+0+4:0:0:0:0, 4+0+2:2:0:0:0, 4+0+3:0:0:0:1, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+0:0:0:0:0, 3+0+1:0:0:0:0, 8+0+4:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 3+0+0:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+3:0:0:0:1, 4+0+2:0:0:0:0, 6+0+4:0:0:0:0, 256+0+143:8:0:0:6
C minor (3b), 0+0+0:0:0:0:0, 2+0+2:1:0:0:1, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:1:0:0:1, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:1, 4+0+4:0:0:0:0, 4+0+3:1:0:0:1, 4+0+2:0:0:0:0, 4+0+2:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+1:1:0:0:1, 0+0+0:0:0:0:0, 2+0+2:0:0:0:1, 2+0+1:0:0:0:0, 2+0+3:0:0:0:0, 3+0+3:0:0:0:0, 8+0+6:0:0:0:1, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:1:0:0:1, 1+0+1:0:0:0:0, 1+0+1:1:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:1:0:0:1, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+2:0:0:0:0, 1+0+1:0:0:0:0, 5+0+5:1:0:0:2, 0+0+0:0:0:0:0, 5+0+2:0:0:0:0, 2+0+1:1:0:0:1, 3+0+3:0:0:0:0, 96+0+81:9:0:0:13
F# minor (3#), 1+0+1:0:0:0:0, 3+0+4:0:0:0:0, 2+0+2:0:0:0:0, 7+0+3:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+4:0:0:0:0, 2+0+5:0:0:0:0, 3+0+4:0:0:0:0, 2+0+2:0:0:0:0, 7+0+3:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 6+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 6+0+3:1:0:0:0, 7+0+2:0:0:0:0, 5+0+3:1:0:0:1, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+3:1:0:0:0, 4+0+1:0:0:0:0, 5+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+1:0:0:0:0, 7+0+3:0:0:0:0, 7+0+3:0:0:0:0, 8+0+5:0:0:0:3, 4+0+3:2:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:1:0:0:1, 4+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 7+0+1:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 6+0+4:0:0:0:0, 4+0+0:0:0:0:0, 5+0+1:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+0:0:0:0:0, 3+0+1:0:0:0:0, 8+0+4:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 3+0+0:0:0:0:0, 2+0+2:0:0:0:0, 4+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:1:0:0:1, 6+0+3:0:0:0:0, 259+0+105:7:0:0:6
Ab major (4b), 0+0+0:0:0:0:0, 3+0+2:1:0:0:1, 1+0+2:0:0:0:0, 0+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:1, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 3+0+2:1:0:0:1, 1+0+2:0:0:0:0, 0+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:1, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:1, 3+0+4:0:0:0:1, 4+0+3:0:0:0:1, 4+0+2:1:0:0:1, 5+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:1, 1+0+1:0:0:0:1, 4+0+3:0:0:0:0, 9+0+6:0:0:0:1, 2+0+1:1:0:0:1, 1+0+1:0:0:0:1, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0, 1+0+1:1:0:0:1, 4+0+2:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 6+0+5:1:0:0:2, 1+0+0:0:0:0:0, 6+0+2:0:0:0:0, 2+0+1:1:0:0:1, 2+0+3:0:0:0:0, 110+0+83:7:0:0:17
E major (4#), 1+0+1:0:0:0:0, 4+0+4:0:0:0:0, 2+0+2:0:0:0:0, 7+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+5:0:0:0:0, 4+0+4:0:0:0:0, 2+0+2:0:0:0:0, 7+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+5:0:0:0:0, 4+0+0:0:0:0:0, 5+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 4+0+2:0:0:0:0, 1+0+1:0:0:0:0, 3+0+3:0:0:0:0, 7+0+3:1:0:0:0, 7+0+2:0:0:0:0, 8+0+2:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 4+0+3:1:0:0:0, 5+0+1:0:0:0:0, 6+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+1:0:0:0:0, 7+0+3:0:0:0:0, 8+0+1:0:0:0:0, 10+0+6:0:0:0:2, 5+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 5+0+1:0:0:0:0, 5+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 7+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 6+0+4:0:0:0:0, 3+0+2:1:0:0:0, 6+0+1:0:0:0:0, 5+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+0:0:0:0:0, 3+0+1:0:0:0:0, 8+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 5+0+0:0:0:0:0, 2+0+5:0:0:0:0, 4+0+1:1:0:0:0, 6+0+2:0:0:0:0, 291+0+104:4:0:0:2
F minor (4b), 0+0+0:0:0:0:0, 3+0+3:1:0:0:1, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+2:0:0:0:0, 3+0+3:1:0:0:1, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+3:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:1, 3+0+4:0:0:0:0, 4+0+3:0:0:0:0, 4+0+2:1:0:0:1, 5+0+3:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:1, 1+0+1:0:0:0:1, 4+0+3:0:0:0:0, 9+0+4:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+3:0:0:0:0, 1+0+1:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 6+0+2:1:0:0:1, 1+0+0:0:0:0:0, 6+0+2:0:0:0:0, 2+0+1:1:0:0:1, 2+0+3:0:0:0:0, 110+0+75:6:0:0:9
C# minor (4#), 1+0+1:0:0:0:0, 4+0+4:0:0:0:0, 2+0+2:0:0:0:0, 7+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+5:0:0:0:0, 4+0+4:0:0:0:0, 2+0+2:0:0:0:0, 7+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+0:0:0:0:0, 5+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 5+0+1:0:0:0:0, 1+0+1:0:0:0:0, 3+0+3:0:0:0:0, 7+0+3:1:0:0:0, 7+0+2:0:0:0:0, 8+0+2:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+5:0:0:0:0, 5+0+1:0:0:0:0, 6+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+1:0:0:0:0, 7+0+3:0:0:0:0, 8+0+3:0:0:0:0, 10+0+6:0:0:0:1, 5+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 5+0+1:0:0:0:0, 5+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 7+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 6+0+4:0:0:0:0, 4+0+0:0:0:0:0, 6+0+1:0:0:0:0, 5+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+1:0:0:0:0, 8+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 4+0+0:0:0:0:0, 3+0+2:0:0:0:0, 5+0+0:0:0:0:0, 2+0+4:0:0:0:0, 4+0+1:1:0:0:1, 6+0+2:0:0:0:0, 294+0+98:2:0:0:2
Db major (5b), 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 0+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:1, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+2:0:0:0:0, 3+0+2:0:0:0:0, 0+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:1, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:1, 3+0+4:0:0:0:1, 5+0+3:0:0:0:1, 5+0+2:0:0:0:0, 5+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 1+0+1:0:0:0:1, 2+0+1:0:0:0:1, 4+0+3:0:0:0:0, 10+0+6:0:0:0:1, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 5+0+3:0:0:0:1, 1+0+1:0:0:0:0, 4+0+2:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 6+0+5:1:0:0:2, 2+0+0:0:0:0:0, 5+0+2:0:0:0:0, 3+0+1:1:0:0:1, 3+0+2:0:0:0:1, 136+0+78:2:0:0:13
B major (5#), 1+0+0:0:0:0:0, 5+0+1:0:0:0:0, 2+0+2:0:0:0:0, 7+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 3+0+2:0:0:0:0, 5+0+1:0:0:0:0, 2+0+2:0:0:0:0, 7+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 3+0+2:0:0:0:0, 4+0+0:0:0:0:0, 5+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 5+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 8+0+3:1:0:0:0, 7+0+2:0:0:0:0, 7+0+3:1:0:0:1, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+3:1:0:0:0, 5+0+1:0:0:0:0, 6+0+1:0:0:0:0, 2+0+2:0:0:0:0, 5+0+1:0:0:0:0, 7+0+3:0:0:0:0, 9+0+3:0:0:0:0, 11+0+6:0:0:0:1, 5+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 5+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 6+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 7+0+4:0:0:0:0, 4+0+0:0:0:0:0, 7+0+1:0:0:0:0, 6+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+0:0:0:0:0, 3+0+1:0:0:0:0, 7+0+4:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 5+0+0:0:0:0:0, 5+0+2:0:0:0:0, 5+0+0:0:0:0:0, 4+0+3:0:0:0:0, 5+0+1:1:0:0:0, 6+0+3:0:0:0:0, 312+0+91:4:0:0:2
Bb minor (5b), 0+0+0:0:0:0:0, 3+0+3:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+2:0:0:0:0, 3+0+3:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+4:0:0:0:0, 5+0+3:0:0:0:0, 5+0+3:0:0:0:0, 5+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+5:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+4:0:0:0:0, 10+0+6:0:0:0:1, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 5+0+3:0:0:0:1, 1+0+1:0:0:0:0, 4+0+2:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+1:0:0:0:0, 1+0+1:0:0:0:0, 3+0+3:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 6+0+2:1:0:0:1, 2+0+0:0:0:0:0, 5+0+2:0:0:0:0, 3+0+1:1:0:0:1, 3+0+2:0:0:0:0, 136+0+81:2:0:0:4
G# minor (5#), 1+0+0:0:0:0:0, 5+0+1:0:0:0:0, 2+0+2:0:0:0:0, 7+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 3+0+2:0:0:0:0, 5+0+1:0:0:0:0, 2+0+2:0:0:0:0, 7+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 3+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 3+0+2:0:0:0:0, 4+0+0:0:0:0:0, 5+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 5+0+2:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 8+0+3:1:0:0:0, 7+0+2:0:0:0:0, 7+0+3:1:0:0:1, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+3:1:0:0:0, 5+0+1:0:0:0:0, 6+0+1:0:0:0:0, 2+0+2:0:0:0:0, 5+0+1:0:0:0:0, 7+0+3:0:0:0:0, 9+0+3:0:0:0:0, 11+0+6:0:0:0:1, 5+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 5+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+1:0:0:0:0, 6+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 7+0+4:0:0:0:0, 4+0+0:0:0:0:0, 7+0+1:0:0:0:0, 6+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+0:0:0:0:0, 3+0+1:0:0:0:0, 7+0+4:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 5+0+0:0:0:0:0, 5+0+2:0:0:0:0, 5+0+0:0:0:0:0, 4+0+4:0:0:0:0, 5+0+1:1:0:0:1, 6+0+3:0:0:0:0, 312+0+92:4:0:0:3
