 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, rowcost
Eb major (3b), 0+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:2, 5+0:0:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 10+1:0:1:0:2, 1+0:1:0:0:1, 2+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0, 1+0:1:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 1+0:1:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+1:0:1:0:1, 0+0:0:0:0:0, 4+0:0:0:0:1, 2+0:1:0:0:1, 3+0:1:0:0:1, 122+2:13:2:0:27
A major (3#), 3+0:2:0:0:1, 7+0:2:0:0:1, 4+0:3:0:0:2, 7+0:3:0:0:2, 5+0:2:0:0:1, 6+0:3:0:0:2, 7+0:3:0:0:2, 5+0:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:1, 5+0:2:0:0:1, 5+0:2:0:0:1, 6+0:2:0:0:1, 7+0:2:0:0:1, 4+0:3:0:0:2, 7+0:3:0:0:2, 5+0:2:0:0:1, 6+0:3:0:0:2, 7+0:3:0:0:2, 5+0:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:1, 5+0:2:0:0:1, 5+0:2:0:0:1, 6+0:2:0:0:1, 5+0:2:0:0:1, 6+0:3:0:0:2, 5+0:2:0:0:1, 6+0:2:0:0:1, 7+0:3:0:0:2, 5+0:3:0:0:2, 4+0:3:0:0:2, 8+0:3:0:0:2, 8+0:3:0:0:2, 8+0:4:0:0:3, 6+0:2:0:0:1, 5+0:2:0:0:1, 4+0:2:0:0:1, 6+0:3:0:0:2, 5+0:2:0:0:1, 5+0:3:0:0:2, 5+0:3:0:0:2, 8+0:3:0:0:2, 8+0:4:0:0:3, 11+1:3:1:0:5, 4+0:2:0:0:1, 4+0:1:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:1:0:0:0, 7+0:3:0:0:2, 2+0:1:0:0:0, 3+0:2:0:0:1, 7+0:4:0:0:3, 5+0:3:0:0:2, 2+0:1:0:0:0, 6+0:3:0:0:2, 4+0:2:0:0:1, 7+0:2:0:0:1, 4+0:2:0:0:1, 2+0:1:0:0:0, 3+0:2:0:0:1, 6+0:3:0:0:2, 3+0:2:0:0:1, 8+0:2:0:0:1, 5+0:3:0:0:2, 5+0:3:0:0:2, 3+0:1:0:0:0, 8+1:5:1:0:4, 4+0:2:0:0:1, 6+0:3:0:0:3, 4+0:1:0:0:0, 9+0:4:0:0:3, 391+2:176:2:0:108
C minor (3b), 1+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 6+0:0:0:0:0, 5+0:1:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 10+1:3:1:0:3, 2+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 2+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+1:0:1:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:2, 186+2:23:2:0:15
F# minor (3#), 3+0:2:0:0:3, 7+0:2:0:0:4, 4+0:3:0:0:3, 7+0:3:0:0:5, 5+0:2:0:0:3, 6+0:3:0:0:5, 7+0:3:0:0:4, 5+0:2:0:0:4, 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:3, 5+0:2:0:0:3, 6+0:2:0:0:4, 7+0:2:0:0:4, 4+0:3:0:0:3, 7+0:3:0:0:5, 5+0:2:0:0:3, 6+0:3:0:0:5, 7+0:3:0:0:4, 5+0:2:0:0:4, 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:3, 5+0:2:0:0:3, 6+0:2:0:0:4, 5+0:2:0:0:4, 6+0:3:0:0:4, 5+0:2:0:0:4, 6+0:2:0:0:4, 7+0:3:0:0:5, 5+0:3:0:0:3, 5+0:3:0:0:4, 8+0:3:0:0:5, 8+0:3:0:0:5, 8+0:4:0:0:6, 6+0:2:0:0:5, 5+0:1:0:0:3, 4+0:2:0:0:3, 6+0:3:0:0:4, 5+0:2:0:0:3, 6+0:3:0:0:4, 5+0:3:0:0:4, 8+0:3:0:0:5, 8+0:4:0:0:6, 12+1:3:1:0:6, 4+0:1:0:0:2, 4+0:1:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:1:0:0:3, 7+0:3:0:0:5, 2+0:1:0:0:2, 3+0:2:0:0:3, 7+0:4:0:0:6, 5+0:3:0:0:4, 2+0:1:0:0:2, 6+0:3:0:0:5, 4+0:1:0:0:2, 7+0:2:0:0:4, 4+0:2:0:0:4, 2+0:1:0:0:2, 3+0:2:0:0:3, 6+0:3:0:0:4, 3+0:2:0:0:3, 8+0:2:0:0:4, 5+0:3:0:0:4, 5+0:3:0:0:4, 3+0:1:0:0:3, 9+1:5:1:0:6, 4+0:1:0:0:2, 6+0:3:0:0:5, 4+0:1:0:0:2, 9+0:4:0:0:6, 395+2:166:2:0:273
Ab major (4b), 1+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:1:0:0:2, 3+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 4+0:1:0:0:2, 6+0:0:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:1, 11+1:0:1:0:4, 2+0:1:0:0:1, 1+0:0:0:0:1, 2+0:1:0:0:1, 2+0:0:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:2, 1+0:1:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 7+1:0:1:0:2, 1+0:0:0:0:0, 5+0:0:0:0:2, 3+0:1:0:0:2, 3+0:0:0:0:1, 152+2:12:2:0:57
E major (4#), 4+0:2:0:0:2, 8+0:2:0:0:2, 4+0:3:0:0:3, 8+0:3:0:0:3, 6+0:2:0:0:2, 6+0:3:0:0:3, 7+0:3:0:0:3, 6+0:2:0:0:2, 5+0:1:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 6+0:2:0:0:2, 6+0:2:0:0:2, 8+0:2:0:0:2, 4+0:3:0:0:3, 8+0:3:0:0:3, 6+0:2:0:0:2, 6+0:3:0:0:3, 7+0:3:0:0:3, 6+0:2:0:0:2, 5+0:1:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 6+0:2:0:0:2, 6+0:2:0:0:2, 6+0:2:0:0:2, 6+0:3:0:0:3, 6+0:2:0:0:2, 7+0:2:0:0:2, 7+0:3:0:0:3, 5+0:3:0:0:3, 5+0:3:0:0:3, 9+0:3:0:0:3, 7+1:2:0:0:2, 9+0:4:0:0:4, 7+0:2:0:0:2, 6+0:1:0:0:1, 5+0:2:0:0:2, 6+0:3:0:0:3, 6+0:2:0:0:2, 6+0:3:0:0:3, 5+0:3:0:0:3, 8+0:3:0:0:3, 9+0:4:0:0:4, 12+1:3:1:0:3, 5+0:1:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:2, 5+0:2:0:0:2, 5+0:1:0:0:1, 7+0:3:0:0:3, 3+0:1:0:0:1, 4+0:2:0:0:2, 7+0:4:0:0:4, 5+0:3:0:0:3, 3+0:1:0:0:1, 7+0:3:0:0:3, 4+0:1:0:0:1, 8+0:2:0:0:2, 5+0:2:0:0:2, 3+0:1:0:0:1, 4+0:2:0:0:2, 6+0:3:0:0:3, 4+0:2:0:0:2, 9+0:2:0:0:2, 5+0:3:0:0:3, 5+0:3:0:0:3, 4+0:1:0:0:1, 9+1:5:1:0:5, 5+0:1:0:0:1, 6+1:2:0:0:2, 5+0:1:0:0:1, 10+0:4:0:0:4, 439+4:164:2:0:164
F minor (4b), 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 6+0:0:0:0:0, 5+0:1:0:0:1, 6+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 10+1:0:1:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:0, 2+0:1:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+1:0:1:0:1, 2+0:0:0:0:0, 6+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:0, 195+2:12:2:0:14
C# minor (4#), 4+0:2:0:0:3, 8+0:2:0:0:5, 4+0:3:0:0:4, 8+0:3:0:0:6, 6+0:2:0:0:4, 6+0:3:0:0:6, 7+0:3:0:0:5, 6+0:2:0:0:4, 6+0:1:0:0:3, 5+0:1:0:0:3, 6+0:1:0:0:4, 6+0:2:0:0:4, 6+0:2:0:0:5, 8+0:2:0:0:5, 4+0:3:0:0:4, 8+0:3:0:0:6, 6+0:2:0:0:4, 6+0:3:0:0:6, 7+0:3:0:0:5, 6+0:2:0:0:4, 6+0:1:0:0:3, 5+0:1:0:0:3, 6+0:1:0:0:4, 6+0:2:0:0:4, 6+0:2:0:0:5, 6+0:2:0:0:5, 6+0:3:0:0:5, 6+0:2:0:0:5, 7+0:2:0:0:5, 7+0:3:0:0:6, 5+0:3:0:0:4, 5+0:3:0:0:4, 9+0:3:0:0:6, 7+1:2:0:0:5, 9+0:4:0:0:7, 7+0:2:0:0:5, 6+0:1:0:0:4, 5+0:2:0:0:4, 6+0:3:0:0:5, 6+0:2:0:0:4, 6+0:3:0:0:5, 5+0:3:0:0:5, 8+0:3:0:0:7, 9+0:4:0:0:7, 13+1:3:1:0:7, 5+0:1:0:0:3, 4+0:1:0:0:3, 5+0:2:0:0:3, 5+0:2:0:0:3, 5+0:1:0:0:3, 7+0:3:0:0:6, 3+0:1:0:0:2, 4+0:2:0:0:3, 7+0:4:0:0:7, 5+0:3:0:0:5, 3+0:1:0:0:2, 8+0:3:0:0:6, 4+0:1:0:0:3, 8+0:2:0:0:5, 5+0:2:0:0:4, 3+0:1:0:0:2, 4+0:2:0:0:3, 6+0:3:0:0:5, 4+0:2:0:0:3, 9+0:2:0:0:5, 5+0:3:0:0:5, 5+0:3:0:0:5, 4+0:1:0:0:3, 9+1:5:1:0:6, 5+0:1:0:0:3, 6+1:2:0:0:4, 5+0:1:0:0:3, 10+0:4:0:0:7, 443+4:164:2:0:326
Db major (5b), 1+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:1:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:1:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:1:0:0:3, 7+0:0:0:0:4, 5+0:1:0:0:3, 6+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 12+1:0:1:0:5, 3+0:1:0:0:2, 1+0:0:0:0:1, 2+0:1:0:0:2, 2+0:0:0:0:2, 2+0:1:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 6+0:0:0:0:3, 2+0:1:0:0:1, 5+0:0:0:0:3, 2+0:0:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:2, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:2, 7+1:0:1:0:4, 2+0:0:0:0:1, 4+0:0:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:2, 201+2:10:2:0:113
B major (5#), 4+0:2:0:0:3, 8+0:2:0:0:3, 4+0:3:0:0:3, 8+0:3:0:0:4, 6+0:2:0:0:3, 6+0:3:0:0:4, 8+0:3:0:0:4, 6+0:2:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:1, 7+0:1:0:0:2, 6+0:2:0:0:3, 7+0:2:0:0:3, 8+0:2:0:0:3, 4+0:3:0:0:3, 8+0:3:0:0:4, 6+0:2:0:0:3, 6+0:3:0:0:4, 8+0:3:0:0:4, 6+0:2:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:1, 7+0:1:0:0:2, 6+0:2:0:0:3, 7+0:2:0:0:3, 6+0:2:0:0:3, 6+0:3:0:0:3, 6+0:2:0:0:3, 7+0:2:0:0:3, 7+0:3:0:0:4, 5+0:3:0:0:3, 5+0:3:0:0:4, 9+0:3:0:0:4, 8+1:1:0:0:2, 10+0:4:0:0:5, 7+0:2:0:0:3, 7+0:1:0:0:2, 5+0:2:0:0:3, 6+0:3:0:0:4, 6+0:2:0:0:3, 6+0:3:0:0:4, 6+0:3:0:0:3, 8+0:4:0:0:5, 9+0:4:0:0:5, 13+1:3:1:0:5, 4+0:1:0:0:1, 5+0:1:0:0:2, 5+0:2:0:0:3, 5+0:2:0:0:3, 5+0:1:0:0:2, 7+0:3:0:0:4, 3+0:1:0:0:2, 4+0:2:0:0:3, 7+0:4:0:0:5, 5+0:3:0:0:3, 3+0:1:0:0:2, 8+0:3:0:0:4, 3+0:1:0:0:1, 9+0:2:0:0:3, 6+0:2:0:0:3, 3+0:1:0:0:2, 4+0:2:0:0:3, 6+0:3:0:0:3, 4+0:2:0:0:3, 9+0:2:0:0:3, 5+0:3:0:0:4, 5+0:3:0:0:3, 5+0:1:0:0:2, 9+1:5:1:0:6, 4+0:1:0:0:1, 7+1:2:0:0:3, 6+0:1:0:0:2, 10+0:4:0:0:5, 450+4:164:2:0:225
Bb minor (5b), 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 8+0:0:0:0:1, 4+0:1:0:0:1, 5+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 11+1:0:1:0:2, 3+0:1:0:0:1, 0+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 2+0:1:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 5+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 8+1:0:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 5+0:0:0:0:0, 215+2:10:2:0:17
G# minor (5#), 4+0:2:0:0:4, 8+0:2:0:0:6, 5+0:3:0:0:4, 8+0:3:0:0:7, 6+0:2:0:0:5, 6+0:3:0:0:6, 8+0:3:0:0:6, 6+0:2:0:0:5, 4+0:1:0:0:4, 4+0:1:0:0:4, 7+0:1:0:0:5, 6+0:2:0:0:5, 7+0:2:0:0:5, 8+0:2:0:0:6, 5+0:3:0:0:4, 8+0:3:0:0:7, 6+0:2:0:0:5, 6+0:3:0:0:6, 8+0:3:0:0:6, 6+0:2:0:0:5, 4+0:1:0:0:4, 4+0:1:0:0:4, 7+0:1:0:0:5, 6+0:2:0:0:5, 7+0:2:0:0:5, 6+0:2:0:0:6, 6+0:3:0:0:6, 6+0:2:0:0:6, 7+0:2:0:0:6, 7+0:3:0:0:6, 5+0:3:0:0:4, 5+0:3:0:0:5, 9+0:3:0:0:7, 8+1:1:0:0:4, 10+0:4:0:0:8, 7+0:2:0:0:6, 7+0:1:0:0:5, 5+0:2:0:0:5, 6+0:3:0:0:6, 6+0:2:0:0:5, 6+0:3:0:0:6, 6+0:3:0:0:5, 8+0:4:0:0:7, 9+0:4:0:0:8, 13+1:3:1:0:8, 5+0:1:0:0:4, 5+0:1:0:0:3, 5+0:2:0:0:4, 5+0:2:0:0:4, 5+0:1:0:0:4, 7+0:3:0:0:7, 3+0:1:0:0:3, 4+0:2:0:0:4, 7+0:4:0:0:7, 5+0:3:0:0:5, 3+0:1:0:0:3, 8+0:3:0:0:7, 4+0:1:0:0:3, 9+0:2:0:0:6, 6+0:2:0:0:5, 3+0:1:0:0:3, 4+0:2:0:0:4, 6+0:3:0:0:5, 4+0:2:0:0:4, 9+0:2:0:0:6, 5+0:3:0:0:5, 5+0:3:0:0:5, 5+0:1:0:0:4, 9+1:5:1:0:8, 4+0:1:0:0:4, 7+1:2:0:0:5, 6+0:1:0:0:4, 10+0:4:0:0:8, 454+4:164:2:0:381
Gb major (6b), 1+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:3, 4+0:1:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:2, 4+0:1:0:0:3, 7+0:1:0:0:5, 6+0:1:0:0:4, 7+0:0:0:0:4, 4+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:3, 13+1:0:1:0:6, 4+0:1:0:0:3, 2+0:0:0:0:1, 2+0:1:0:0:2, 2+0:0:0:0:2, 3+0:1:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 7+0:0:0:0:4, 3+0:1:0:0:2, 6+0:0:0:0:4, 3+0:0:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:1:0:0:2, 5+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 7+1:0:1:0:4, 3+0:0:0:0:2, 5+0:0:0:0:3, 4+0:1:0:0:4, 5+0:0:0:0:3, 245+2:11:2:0:167
F# major (6#), 4+0:2:0:0:3, 8+0:2:0:0:4, 4+0:3:0:0:3, 8+0:3:0:0:5, 6+0:2:0:0:3, 6+0:3:0:0:5, 8+0:3:0:0:4, 6+0:2:0:0:4, 4+0:1:0:0:2, 4+0:1:0:0:2, 7+0:1:0:0:3, 6+0:2:0:0:3, 7+0:2:0:0:4, 8+0:2:0:0:4, 4+0:3:0:0:3, 8+0:3:0:0:5, 6+0:2:0:0:3, 6+0:3:0:0:5, 8+0:3:0:0:4, 6+0:2:0:0:4, 4+0:1:0:0:2, 4+0:1:0:0:2, 7+0:1:0:0:3, 6+0:2:0:0:3, 7+0:2:0:0:4, 6+0:2:0:0:4, 6+0:3:0:0:4, 6+0:2:0:0:4, 7+0:2:0:0:4, 7+0:3:0:0:5, 5+0:3:0:0:3, 6+0:3:0:0:4, 9+0:3:0:0:5, 8+1:1:0:0:3, 10+0:4:0:0:6, 7+0:2:0:0:5, 7+0:1:0:0:3, 5+0:2:0:0:3, 6+0:3:0:0:4, 6+0:2:0:0:3, 7+0:3:0:0:4, 6+0:3:0:0:4, 8+0:4:0:0:6, 9+0:4:0:0:6, 14+1:3:1:0:6, 4+0:1:0:0:2, 5+0:1:0:0:3, 5+0:2:0:0:3, 5+0:2:0:0:3, 5+0:1:0:0:3, 7+0:3:0:0:5, 3+0:1:0:0:2, 4+0:2:0:0:3, 7+0:4:0:0:6, 5+0:3:0:0:4, 3+0:1:0:0:2, 8+0:3:0:0:5, 3+0:1:0:0:2, 9+0:2:0:0:4, 6+0:2:0:0:4, 3+0:1:0:0:2, 4+0:2:0:0:3, 6+0:3:0:0:4, 4+0:2:0:0:3, 9+0:2:0:0:4, 5+0:3:0:0:4, 5+0:3:0:0:4, 5+0:1:0:0:3, 10+1:5:1:0:6, 4+0:1:0:0:2, 7+1:2:0:0:4, 6+0:1:0:0:2, 10+0:4:0:0:6, 454+4:164:2:0:271
