 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, rowcost
C locrian (0), 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 6+0:0:0:0:0, 2+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 8+0:0:3:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:2, 133+0:0:5:0:16
F major (1b), 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 6+0:0:0:0:0, 3+0:0:1:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 7+1:0:2:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:2, 177+1:0:4:0:15
G major (1#), 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:1, 8+0:0:0:0:0, 5+0:0:1:0:1, 6+0:0:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:0, 7+0:0:0:0:0, 9+1:0:1:0:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 6+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:1:0:1, 2+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 7+0:0:0:0:2, 298+1:0:3:0:16
D minor (1b), 1+0:0:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:1:1:0:2, 4+0:1:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:2, 4+0:1:1:0:1, 5+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 8+1:1:2:0:4, 3+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:1:1:0:1, 4+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 4+0:1:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 6+0:0:1:0:4, 2+0:0:0:0:0, 5+0:0:0:0:1, 1+0:1:0:0:0, 6+0:0:0:0:2, 214+1:21:6:0:65
E minor (1#), 4+0:2:0:0:2, 6+0:2:0:0:2, 3+0:3:0:0:3, 6+0:3:0:0:3, 5+0:2:0:0:2, 4+0:3:0:0:3, 6+0:3:0:0:3, 5+0:2:0:0:2, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:2, 4+0:2:0:0:2, 6+0:2:0:0:2, 3+0:3:0:0:3, 6+0:3:0:0:3, 5+0:2:0:0:2, 4+0:3:0:0:3, 6+0:3:0:0:3, 5+0:2:0:0:2, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:3:0:0:3, 4+0:2:0:0:2, 5+0:2:0:0:2, 5+0:3:0:0:3, 4+0:3:0:0:3, 6+0:3:0:0:3, 9+0:3:0:0:3, 4+1:2:1:0:3, 7+0:4:0:0:4, 6+0:2:0:0:2, 4+0:1:0:0:1, 5+0:2:0:0:2, 5+0:3:0:0:3, 5+0:2:0:0:2, 5+0:3:0:0:3, 3+0:3:0:0:3, 6+0:3:0:0:3, 8+0:3:0:0:3, 10+1:3:1:0:3, 3+0:1:0:0:1, 3+0:1:0:0:1, 6+0:2:0:0:2, 5+0:2:0:0:2, 4+0:1:0:0:1, 5+0:3:0:0:3, 3+0:1:0:0:1, 4+0:2:0:0:2, 5+0:4:0:0:4, 3+0:3:0:0:3, 3+0:1:0:0:1, 5+0:3:0:0:3, 2+0:1:0:0:1, 6+0:2:0:0:2, 4+0:2:0:0:2, 3+0:1:0:0:1, 4+0:2:0:0:2, 4+0:3:0:0:3, 5+0:2:0:0:2, 7+0:2:0:0:2, 4+0:3:0:0:3, 3+0:3:0:0:3, 3+0:1:0:0:1, 9+0:5:1:0:5, 3+0:1:0:0:1, 5+1:2:0:0:2, 4+0:1:0:0:1, 8+0:4:0:0:4, 346+3:163:3:0:164
D minor mel (1b), 2+0:0:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 3+0:1:1:0:2, 5+0:1:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:0:0:2, 5+0:1:1:0:1, 6+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:1, 6+0:1:0:0:1, 7+0:1:0:0:1, 9+1:3:1:0:5, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:1:1:0:1, 5+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:1:0:0:0, 5+0:1:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 5+0:1:0:0:1, 2+0:0:0:0:0, 6+0:1:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 7+0:0:1:0:4, 3+0:0:0:0:0, 5+0:0:0:0:1, 2+0:1:0:0:0, 7+0:0:0:0:2, 279+1:23:5:0:66
E minor mel (1#), 4+0:2:0:0:2, 7+0:2:0:0:2, 3+0:3:0:0:3, 7+0:3:0:0:3, 5+0:2:0:0:2, 5+0:3:0:0:3, 6+0:3:0:0:3, 6+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 5+0:2:0:0:2, 5+0:2:0:0:2, 7+0:2:0:0:2, 3+0:3:0:0:3, 7+0:3:0:0:3, 5+0:2:0:0:2, 5+0:3:0:0:3, 6+0:3:0:0:3, 6+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 5+0:2:0:0:2, 5+0:2:0:0:2, 5+0:2:0:0:2, 5+0:3:0:0:3, 5+0:2:0:0:2, 5+0:2:1:0:3, 6+0:3:0:0:3, 4+0:3:0:0:3, 5+0:3:0:0:3, 8+0:3:0:0:3, 5+1:2:1:0:3, 8+0:4:0:0:4, 7+0:2:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:2, 5+0:3:0:0:3, 5+0:2:0:0:2, 5+0:3:0:0:3, 4+0:3:0:0:3, 7+0:3:0:0:3, 9+0:3:0:0:3, 11+1:3:1:0:3, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:2, 5+0:2:0:0:2, 4+0:1:1:0:2, 6+0:3:0:0:3, 3+0:1:0:0:1, 4+0:2:0:0:2, 6+0:4:0:0:4, 4+0:3:0:0:3, 3+0:1:0:0:1, 6+0:3:0:0:3, 3+0:1:0:0:1, 7+0:2:0:0:2, 5+0:2:0:0:2, 3+0:1:0:0:1, 4+0:2:0:0:2, 5+0:3:0:0:3, 4+0:2:0:0:2, 8+0:2:0:0:2, 4+0:3:0:0:3, 4+0:3:0:0:3, 4+0:1:0:0:1, 9+0:5:1:0:5, 4+0:1:0:0:1, 6+1:2:0:0:2, 4+0:1:0:0:1, 9+0:4:0:0:4, 383+3:163:5:0:166
F major blues (1b), 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 7+0:0:0:0:0, 5+0:1:1:0:2, 6+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 6+0:0:0:0:0, 10+0:0:3:0:3, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 2+0:1:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 3+0:1:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:1:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:1:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:1:0:0:1, 6+0:1:0:0:1, 266+0:13:5:0:18
G major blues (1#), 3+0:1:0:0:0, 6+0:1:0:0:0, 4+0:2:0:0:1, 6+0:3:0:0:1, 4+0:2:0:0:0, 5+0:2:0:0:1, 6+0:2:0:0:1, 5+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 5+0:1:0:0:1, 6+0:1:0:0:0, 4+0:2:0:0:1, 6+0:3:0:0:1, 4+0:2:0:0:0, 5+0:2:0:0:1, 6+0:2:0:0:1, 5+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0, 5+0:1:0:0:0, 6+0:3:0:0:1, 4+0:2:0:0:1, 5+0:2:0:0:0, 8+0:2:0:0:0, 6+0:2:1:0:1, 7+0:3:0:0:1, 6+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 5+0:2:0:0:1, 4+0:2:0:0:0, 4+0:2:0:0:1, 4+0:2:0:0:1, 7+0:3:0:0:1, 8+0:2:0:0:0, 10+1:4:2:0:3, 4+0:1:0:0:0, 4+0:1:0:0:0, 5+0:2:0:0:0, 4+0:1:0:0:0, 4+0:0:0:0:0, 6+0:2:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:0, 6+0:3:0:0:1, 4+0:2:0:0:1, 2+0:0:0:0:0, 6+0:2:0:0:0, 4+0:1:0:0:0, 6+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 5+0:3:0:0:1, 4+0:1:0:0:0, 7+0:2:0:0:0, 4+0:2:0:0:1, 4+0:2:0:0:1, 3+0:0:0:0:0, 8+0:4:1:0:2, 3+0:1:0:0:0, 6+0:3:0:0:1, 3+0:0:0:0:0, 8+0:3:0:0:1, 349+1:116:4:0:32
D minor blues (1b), 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 7+0:0:0:0:0, 5+0:1:1:0:2, 6+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 6+0:0:0:0:0, 10+0:0:3:0:3, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 2+0:1:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 3+0:1:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:1:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:1:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:1:0:0:1, 6+0:1:0:0:1, 266+0:13:5:0:18
E minor blues (1#), 3+0:1:0:0:0, 6+0:1:0:0:0, 4+0:2:0:0:1, 6+0:3:0:0:1, 4+0:2:0:0:0, 5+0:2:0:0:1, 6+0:2:0:0:1, 5+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 5+0:1:0:0:1, 6+0:1:0:0:0, 4+0:2:0:0:1, 6+0:3:0:0:1, 4+0:2:0:0:0, 5+0:2:0:0:1, 6+0:2:0:0:1, 5+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0, 5+0:1:0:0:0, 6+0:3:0:0:1, 4+0:2:0:0:1, 5+0:2:0:0:0, 8+0:2:0:0:0, 6+0:2:1:0:1, 7+0:3:0:0:1, 6+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 5+0:2:0:0:1, 4+0:2:0:0:0, 4+0:2:0:0:1, 4+0:2:0:0:1, 7+0:3:0:0:1, 8+0:2:0:0:0, 10+1:4:2:0:3, 4+0:1:0:0:0, 4+0:1:0:0:0, 5+0:2:0:0:0, 4+0:1:0:0:0, 4+0:0:0:0:0, 6+0:2:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:0, 6+0:3:0:0:1, 4+0:2:0:0:1, 2+0:0:0:0:0, 6+0:2:0:0:0, 4+0:1:0:0:0, 6+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 5+0:3:0:0:1, 4+0:1:0:0:0, 7+0:2:0:0:0, 4+0:2:0:0:1, 4+0:2:0:0:1, 3+0:0:0:0:0, 8+0:4:1:0:2, 3+0:1:0:0:0, 6+0:3:0:0:1, 3+0:0:0:0:0, 8+0:3:0:0:1, 349+1:116:4:0:32
F dorian (1b), 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 7+0:0:0:0:0, 4+0:0:1:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 6+0:0:0:0:0, 8+1:0:1:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:1:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:2, 242+1:0:3:0:16
G dorian (1#), 3+0:2:0:0:0, 6+0:2:0:0:0, 3+0:3:0:0:1, 6+0:4:0:0:1, 4+0:3:0:0:0, 5+0:3:0:0:1, 6+0:3:0:0:1, 5+0:2:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 5+0:2:0:0:1, 6+0:2:0:0:0, 3+0:3:0:0:1, 6+0:4:0:0:1, 4+0:3:0:0:0, 5+0:3:0:0:1, 6+0:3:0:0:1, 5+0:2:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 5+0:2:0:0:1, 4+0:2:0:0:0, 5+0:3:0:0:1, 4+0:2:0:0:0, 4+0:2:1:0:1, 6+0:4:0:0:1, 4+0:3:0:0:1, 4+0:3:0:0:0, 7+0:3:0:0:0, 6+0:3:1:0:1, 7+0:4:0:0:1, 6+0:2:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0, 5+0:3:0:0:1, 4+0:3:0:0:0, 4+0:3:0:0:1, 4+0:3:0:0:1, 7+0:4:0:0:1, 8+0:3:0:0:0, 10+1:3:1:0:4, 3+0:2:0:0:0, 4+0:1:0:0:0, 4+0:3:0:0:0, 4+0:2:0:0:0, 3+0:1:1:0:1, 6+0:3:0:0:1, 2+0:1:0:0:0, 3+0:2:0:0:0, 6+0:4:0:0:1, 4+0:3:0:0:1, 2+0:1:0:0:0, 5+0:3:0:0:0, 3+0:2:0:0:0, 6+0:2:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 3+0:2:0:0:0, 5+0:4:0:0:1, 3+0:2:0:0:0, 7+0:3:0:0:0, 4+0:3:0:0:1, 4+0:3:0:0:1, 3+0:1:0:0:0, 8+0:5:1:0:2, 3+0:2:0:0:0, 6+0:3:0:0:1, 3+0:1:0:0:0, 8+0:4:0:0:1, 335+1:185:5:0:35
F phrygian (1b), 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 6+0:0:0:0:0, 2+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 8+0:0:3:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:2, 133+0:0:5:0:16
