 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, rowcost
Eb major (3b), 2+0:0:0:0:1, 2+0:1:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 3+0:1:0:0:2, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 5+0:2:0:0:3, 2+0:1:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:1:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 6+0:3:0:1:4, 5+0:2:0:0:3, 4+0:0:1:1:1, 4+0:1:0:0:3, 4+0:1:0:0:3, 5+0:3:0:0:4, 5+0:2:0:0:4, 4+0:1:0:0:3, 3+0:1:0:0:3, 3+0:0:0:0:2, 2+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:1:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 2+0:1:0:0:2, 3+0:0:0:0:1, 2+0:1:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:1:1:2, 1+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:2, 2+0:1:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 127+0:27:3:4:72
A major (3#), 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 0+0:0:0:0:0, 3+0:1:0:0:0, 6+0:2:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 4+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:3:0:0:2, 5+0:5:1:1:3, 4+0:1:0:0:0, 4+0:2:0:0:1, 3+0:0:0:0:0, 3+0:0:0:1:1, 0+0:0:0:0:0, 4+1:3:1:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:0, 3+0:2:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 0+0:0:0:0:0, 3+0:1:0:0:0, 5+0:1:0:0:0, 4+0:2:0:0:2, 3+0:2:0:0:1, 5+0:1:0:0:0, 4+0:2:0:0:1, 2+0:0:0:0:0, 6+0:4:1:1:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:0:0:2, 6+0:3:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 151+1:52:3:3:29
C minor (3b), 2+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 6+0:3:0:0:2, 2+0:1:0:0:0, 2+0:1:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 6+0:0:1:1:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:0:1:2, 5+0:3:0:0:2, 5+0:0:1:1:2, 3+0:1:0:0:0, 3+0:1:0:0:1, 5+0:3:0:0:2, 4+0:2:0:0:1, 3+0:1:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:1:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 134+0:29:3:4:26
F# minor (3#), 3+0:0:0:0:2, 1+0:1:1:0:1, 3+0:1:0:0:2, 0+0:0:0:0:0, 4+0:1:0:0:2, 7+0:2:0:0:4, 3+0:1:0:0:2, 2+0:1:0:0:2, 4+0:1:0:0:3, 4+0:1:0:0:1, 2+0:0:0:0:1, 2+0:1:0:0:2, 3+0:1:0:0:2, 1+0:0:0:0:0, 4+0:3:0:0:4, 5+0:5:1:1:4, 4+0:1:0:0:3, 4+0:2:0:0:3, 4+0:0:0:0:1, 4+0:0:0:1:2, 1+0:0:0:0:0, 4+1:3:1:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:3, 4+0:2:0:0:3, 3+0:1:0:0:2, 4+0:2:0:0:3, 3+0:0:0:0:2, 1+0:1:1:0:1, 3+0:1:0:0:2, 0+0:0:0:0:0, 4+0:1:0:0:2, 6+0:1:0:0:3, 4+0:2:0:0:3, 3+0:2:0:0:3, 5+0:1:0:0:3, 4+0:2:0:0:3, 3+0:0:0:0:1, 6+0:4:1:1:3, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:3:0:0:5, 6+0:3:0:0:3, 3+0:0:0:0:1, 6+0:1:0:0:3, 3+0:0:0:0:2, 0+0:0:0:0:0, 172+1:54:5:3:103
Ab major (4b), 3+0:0:0:0:2, 3+0:1:0:0:2, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:1:0:0:2, 1+0:0:0:0:1, 3+0:1:0:0:2, 2+0:0:0:0:1, 5+0:2:0:0:4, 3+0:1:0:0:2, 3+0:1:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:1:1:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:2, 7+0:3:0:1:5, 5+0:2:0:0:4, 3+0:0:1:1:1, 5+0:1:0:0:4, 5+0:1:0:0:3, 5+0:3:0:0:5, 6+0:2:0:0:5, 5+0:1:0:0:4, 4+0:1:0:0:3, 3+0:0:0:0:3, 2+0:1:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:1:0:0:2, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:1:0:0:2, 4+0:0:0:0:2, 3+0:1:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:2, 4+0:0:1:1:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:1:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 147+0:27:3:4:99
E major (4#), 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 0+0:0:0:0:0, 4+0:1:0:0:1, 6+0:2:0:0:2, 3+0:1:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 2+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:3:0:0:3, 5+0:5:1:1:4, 5+0:1:0:0:1, 4+0:2:0:0:2, 3+0:0:0:0:0, 4+0:0:0:1:1, 0+0:0:0:0:0, 4+1:3:1:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:1, 3+0:2:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 0+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:2, 4+0:2:0:0:2, 6+0:1:0:0:1, 4+0:2:0:0:2, 2+0:0:0:0:0, 6+0:4:1:1:3, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:3:0:0:3, 6+0:3:0:0:3, 3+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 179+1:52:3:3:51
F minor (4b), 2+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:1:1:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:3:0:1:2, 4+0:2:0:0:2, 3+0:0:1:1:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:3:0:0:3, 5+0:2:0:0:2, 4+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 1+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 5+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:1:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:1:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 130+0:27:3:4:32
C# minor (4#), 3+0:0:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:3, 0+0:0:0:0:0, 4+0:1:0:0:3, 6+0:2:0:0:5, 3+0:1:0:0:3, 3+0:1:0:0:2, 5+0:1:0:0:4, 2+0:1:0:0:2, 3+0:0:0:0:1, 3+0:1:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:2, 4+0:3:0:0:4, 5+0:5:1:1:4, 5+0:1:0:0:4, 4+0:2:0:0:4, 3+0:0:0:0:3, 5+0:0:0:1:1, 0+0:0:0:0:0, 4+1:3:1:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:2, 3+0:1:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:3, 5+0:2:0:0:4, 4+0:1:0:0:3, 3+0:2:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:3, 0+0:0:0:0:0, 4+0:1:0:0:3, 4+0:1:0:0:4, 6+0:2:0:0:4, 4+0:2:0:0:3, 6+0:1:0:0:3, 4+0:2:0:0:4, 2+0:0:0:0:2, 6+0:4:1:1:4, 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:3:0:0:5, 6+0:3:0:0:4, 4+0:0:0:0:2, 4+0:1:0:0:4, 4+0:0:0:0:3, 1+0:0:0:0:1, 194+1:52:3:3:135
Db major (5b), 3+0:0:0:0:3, 3+0:1:0:0:3, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:2, 3+0:1:0:0:2, 2+0:0:0:0:1, 3+0:1:0:0:3, 3+0:0:0:0:2, 6+0:2:0:0:4, 3+0:1:0:0:3, 3+0:1:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:1:1:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 7+0:3:0:1:6, 5+0:2:0:0:4, 3+0:0:1:1:0, 5+0:1:0:0:5, 5+0:1:0:0:4, 5+0:3:0:0:5, 6+0:2:0:0:6, 5+0:1:0:0:5, 4+0:1:0:0:4, 4+0:0:0:0:3, 3+0:1:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:3, 3+0:1:0:0:3, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:2, 3+0:1:0:0:2, 5+0:0:0:0:3, 3+0:1:0:0:3, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 5+0:0:1:1:1, 3+0:0:0:0:2, 4+0:0:0:0:3, 0+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:3, 3+0:1:0:0:2, 3+0:0:0:0:2, 0+0:0:0:0:0, 176+0:27:3:4:129
B major (5#), 4+0:0:0:0:1, 2+0:0:0:0:1, 3+0:1:0:0:2, 0+0:0:0:0:0, 4+0:1:0:0:2, 6+0:2:0:0:3, 4+0:1:0:0:1, 4+0:1:0:0:1, 6+0:1:0:0:2, 3+0:1:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:3:0:0:4, 5+0:5:1:1:4, 6+0:1:0:0:2, 5+0:2:0:0:3, 4+0:0:0:0:1, 5+0:0:0:1:2, 1+0:0:0:0:0, 4+1:3:1:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:2, 5+0:0:0:0:1, 4+0:0:0:0:1, 6+0:1:0:0:2, 6+0:2:0:0:2, 4+0:1:0:0:2, 3+0:2:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 3+0:1:0:0:2, 0+0:0:0:0:0, 4+0:1:0:0:2, 4+0:1:0:0:2, 6+0:2:0:0:2, 5+0:2:0:0:2, 6+0:1:0:0:2, 5+0:2:0:0:3, 3+0:0:0:0:0, 6+0:4:1:1:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:3:0:0:4, 6+0:3:0:0:3, 3+0:0:0:0:1, 4+0:1:0:0:2, 5+0:0:0:0:1, 1+0:0:0:0:1, 206+1:52:3:3:83
Bb minor (5b), 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 5+0:2:0:0:2, 2+0:1:0:0:1, 2+0:1:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:1:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:3:0:1:3, 4+0:2:0:0:2, 3+0:0:1:1:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 4+0:3:0:0:3, 5+0:2:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:1, 2+0:1:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:1:1:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 153+0:27:3:4:47
G# minor (5#), 4+0:0:0:0:3, 2+0:0:0:0:2, 3+0:1:0:0:3, 0+0:0:0:0:0, 4+0:1:0:0:4, 6+0:2:0:0:5, 4+0:1:0:0:3, 5+0:1:0:0:3, 6+0:1:0:0:5, 4+0:1:0:0:2, 5+0:0:0:0:2, 5+0:1:0:0:3, 4+0:1:0:0:4, 2+0:0:0:0:2, 4+0:3:0:0:4, 5+0:5:1:1:4, 6+0:1:0:0:5, 5+0:2:0:0:4, 4+0:0:0:0:3, 5+0:0:0:0:2, 2+0:0:0:0:0, 4+1:3:1:0:4, 3+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:2, 3+0:1:0:0:3, 5+0:0:0:0:4, 4+0:0:0:0:3, 6+0:1:0:0:5, 7+0:2:0:0:5, 4+0:1:0:0:4, 3+0:2:0:0:3, 4+0:0:0:0:3, 2+0:0:0:0:2, 3+0:1:0:0:3, 0+0:0:0:0:0, 4+0:1:0:0:4, 4+0:1:0:0:4, 6+0:2:0:0:5, 6+0:2:0:0:4, 6+0:1:0:0:5, 5+0:2:0:0:4, 3+0:0:0:0:2, 5+0:4:1:1:3, 3+0:0:0:0:3, 3+0:0:0:0:3, 5+0:3:0:0:5, 6+0:3:0:0:5, 3+0:0:0:0:3, 4+0:1:0:0:4, 5+0:0:0:0:4, 1+0:0:0:0:1, 215+1:52:3:2:168
Gb major (6b), 4+0:0:0:0:3, 3+0:1:0:0:3, 2+0:0:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:3, 4+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:3, 6+0:2:0:0:5, 4+0:1:0:0:3, 4+0:1:0:0:3, 3+0:0:0:0:3, 2+0:0:0:0:2, 0+0:0:0:0:0, 4+0:0:1:1:1, 4+0:0:0:0:3, 2+0:0:0:0:2, 4+0:0:0:0:3, 7+0:3:0:1:6, 5+0:2:0:0:4, 3+0:0:1:1:0, 5+0:1:0:0:5, 5+0:1:0:0:4, 5+0:3:0:0:5, 6+0:2:0:0:6, 5+0:1:0:0:5, 4+0:1:0:0:4, 5+0:0:0:0:4, 3+0:1:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:4, 4+0:0:0:0:3, 5+0:1:0:0:4, 2+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:3, 3+0:1:0:0:3, 2+0:0:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:3, 4+0:1:0:0:3, 6+0:0:0:0:3, 4+0:1:0:0:3, 4+0:1:1:0:3, 2+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:1:2, 3+0:0:0:0:3, 4+0:0:0:0:4, 1+0:0:0:0:0, 3+0:0:0:0:3, 4+0:0:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:3, 0+0:0:0:0:0, 197+0:28:3:4:160
F# major (6#), 5+0:0:0:0:2, 2+0:1:1:0:1, 3+0:1:0:0:2, 0+0:0:0:0:0, 5+0:1:0:0:2, 7+0:2:0:0:4, 4+0:1:0:0:2, 4+0:1:0:0:2, 6+0:1:0:0:3, 4+0:1:0:0:1, 4+0:0:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:0, 4+0:3:0:0:4, 5+0:5:1:1:4, 6+0:1:0:0:3, 5+0:2:0:0:3, 5+0:0:0:0:1, 6+0:0:0:1:2, 2+0:0:0:0:0, 4+1:3:1:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:1:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 6+0:1:0:0:3, 6+0:2:0:0:3, 4+0:1:0:0:2, 4+0:2:0:0:3, 5+0:0:0:0:2, 2+0:1:1:0:1, 3+0:1:0:0:2, 0+0:0:0:0:0, 5+0:1:0:0:2, 5+0:1:0:0:3, 6+0:2:0:0:3, 5+0:2:0:0:3, 6+0:1:0:0:3, 5+0:2:0:0:3, 4+0:0:0:0:1, 6+0:4:1:1:3, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:3:0:0:5, 6+0:3:0:0:3, 4+0:0:0:0:1, 5+0:1:0:0:3, 5+0:0:0:0:2, 0+0:0:0:0:0, 227+1:54:5:3:103
Eb minor (6b), 3+0:0:0:0:1, 2+0:1:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 6+0:2:0:0:3, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:1:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 6+0:3:0:1:4, 5+0:2:0:0:3, 4+0:0:1:1:1, 4+0:1:0:0:3, 4+0:1:0:0:3, 5+0:3:0:0:4, 5+0:2:0:0:4, 4+0:1:0:0:3, 3+0:1:0:0:3, 5+0:0:0:0:2, 3+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:1:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:1:0:0:2, 5+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:1:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:1:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 177+0:28:3:4:71
D# minor (6#), 5+0:0:0:0:4, 2+0:2:1:0:2, 3+0:1:0:0:3, 1+0:0:0:0:0, 5+0:1:0:0:4, 7+0:2:0:0:5, 4+0:1:0:0:4, 4+0:1:0:0:4, 6+0:1:0:0:6, 5+0:1:0:0:3, 4+0:0:0:0:3, 4+0:1:0:0:4, 4+0:1:0:0:4, 1+0:0:0:0:1, 4+0:3:0:0:4, 6+0:5:1:1:4, 6+0:1:0:0:6, 5+0:2:0:0:5, 5+0:0:0:0:3, 6+0:0:0:1:3, 3+0:0:0:0:1, 3+0:3:1:0:3, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:3, 5+0:1:0:0:3, 5+0:0:0:0:5, 4+0:0:0:0:4, 6+0:1:0:0:6, 6+0:2:0:0:6, 4+0:1:0:0:4, 4+0:2:0:0:3, 5+0:0:0:0:4, 2+0:2:1:0:2, 3+0:1:0:0:3, 1+0:0:0:0:0, 5+0:1:0:0:4, 5+0:1:0:0:4, 6+0:2:0:0:6, 5+0:2:0:0:5, 7+0:1:0:0:5, 5+0:2:0:0:5, 4+0:0:0:0:3, 6+0:4:1:1:4, 3+0:0:0:0:3, 4+0:0:0:0:3, 5+0:3:0:0:5, 5+0:3:0:0:4, 4+0:0:0:0:3, 5+0:1:0:0:4, 5+0:0:0:0:5, 0+0:0:0:0:0, 234+0:56:5:3:191
Cb major (7b), 5+0:0:0:0:4, 3+0:1:0:0:2, 3+0:0:0:0:2, 0+0:0:0:0:0, 4+0:0:0:0:3, 5+0:1:0:0:4, 3+0:0:0:0:3, 4+0:1:0:0:4, 5+0:0:0:0:4, 6+0:2:0:0:5, 4+0:1:0:0:4, 4+0:1:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:1:0, 5+0:0:0:0:4, 3+0:0:0:0:2, 5+0:0:0:0:4, 8+0:3:0:1:6, 5+0:2:0:0:4, 2+0:0:0:1:0, 5+0:1:0:0:4, 5+0:1:0:0:4, 5+0:3:0:0:5, 6+0:2:0:0:6, 5+0:1:0:0:5, 4+0:1:0:0:4, 5+0:0:0:0:5, 4+0:1:0:0:3, 5+0:0:0:0:4, 5+0:0:0:0:4, 5+0:0:0:0:4, 5+0:1:0:0:5, 3+0:0:0:0:2, 2+0:0:0:0:2, 5+0:0:0:0:4, 3+0:1:0:0:2, 3+0:0:0:0:2, 0+0:0:0:0:0, 4+0:0:0:0:3, 5+0:1:0:0:4, 6+0:0:0:0:4, 4+0:1:0:0:4, 5+0:1:1:0:3, 3+0:0:0:0:2, 4+0:0:0:0:4, 3+0:0:0:1:1, 4+0:0:0:0:3, 5+0:0:0:0:4, 2+0:0:0:0:1, 2+0:0:0:0:2, 5+0:0:0:0:4, 5+0:1:0:0:4, 5+0:0:0:0:4, 1+0:0:0:0:0, 223+0:28:1:4:176
C# major (7#), 5+0:0:0:0:2, 2+0:1:1:0:1, 4+0:1:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:3, 7+0:2:0:0:5, 4+0:1:0:0:3, 4+0:1:0:0:2, 6+0:1:0:0:4, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:2, 5+0:1:0:0:3, 2+0:0:0:0:1, 4+0:3:0:0:4, 5+0:5:1:1:4, 6+0:1:0:0:4, 5+0:2:0:0:4, 5+0:0:0:0:2, 7+0:0:0:1:1, 2+0:0:0:0:0, 4+1:3:1:0:3, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:3, 5+0:0:0:0:2, 6+0:1:0:0:3, 6+0:2:0:0:4, 4+0:1:0:0:3, 4+0:2:0:0:3, 5+0:0:0:0:2, 2+0:1:1:0:1, 4+0:1:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:3, 5+0:1:0:0:4, 7+0:2:0:0:4, 5+0:2:0:0:3, 6+0:1:0:0:3, 5+0:2:0:0:4, 4+0:0:0:0:2, 6+0:4:1:1:4, 4+0:0:0:0:2, 5+0:0:0:0:2, 5+0:3:0:0:5, 6+0:3:0:0:4, 5+0:0:0:0:2, 5+0:1:0:0:4, 5+0:0:0:0:3, 0+0:0:0:0:0, 242+1:54:5:3:132
