 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, rowcost
F major (1b), 5+0:0:1:0:3, 5+0:0:0:0:3, 2+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 49+0:0:2:0:18
G major (1#), 3+0:0:1:0:3, 3+0:0:0:0:3, 4+0:0:1:0:1, 5+0:0:0:0:1, 5+0:0:0:0:0, 6+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:0, 52+0:0:2:0:18
D minor (1b), 5+0:4:1:0:2, 4+0:3:0:0:1, 2+0:0:1:0:2, 5+0:0:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:1:0:0:1, 2+0:2:0:0:0, 4+0:3:0:0:1, 3+0:2:0:0:1, 3+0:2:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1, 54+0:17:2:0:21
E minor (1#), 2+0:0:1:0:1, 2+0:0:0:0:0, 5+0:3:1:0:3, 6+0:5:0:0:5, 5+0:3:0:0:3, 6+0:5:0:0:5, 3+0:1:0:0:1, 0+0:0:0:0:0, 5+0:3:0:0:3, 4+0:2:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:2, 4+0:2:0:0:2, 51+0:26:2:0:27
D minor mel (1b), 4+0:4:1:0:2, 3+0:3:0:0:1, 3+0:0:1:0:2, 6+0:0:0:0:3, 5+0:0:0:0:2, 6+0:0:0:0:3, 1+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:1, 4+0:1:0:0:1, 2+0:2:0:0:0, 3+0:3:0:0:1, 2+0:2:0:0:1, 2+0:2:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 53+0:17:2:0:21
E minor mel (1#), 2+0:0:1:0:1, 1+0:0:0:0:0, 5+0:3:1:0:3, 7+0:5:0:0:5, 6+0:3:0:0:3, 7+0:5:0:0:5, 3+0:1:0:0:1, 1+0:0:0:0:0, 6+0:3:0:0:3, 5+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:2, 4+0:2:0:0:2, 56+0:26:2:0:27
F major blues (1b), 6+0:4:1:0:4, 7+0:4:0:0:4, 3+0:0:1:0:1, 5+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 5+0:2:0:0:2, 5+0:3:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 65+0:17:2:0:18
G major blues (1#), 5+0:0:1:0:3, 5+0:0:0:0:2, 4+0:2:1:0:1, 6+0:4:0:0:2, 6+0:3:0:0:1, 7+0:4:0:0:2, 3+0:1:0:0:0, 2+0:0:0:0:0, 6+0:2:0:0:1, 5+0:3:0:0:1, 3+0:1:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 5+0:2:0:0:0, 3+0:1:0:0:0, 70+0:23:2:0:19
D minor blues (1b), 6+0:4:1:0:4, 7+0:4:0:0:4, 3+0:0:1:0:1, 5+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 5+0:2:0:0:2, 5+0:3:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 65+0:17:2:0:18
E minor blues (1#), 5+0:0:1:0:3, 5+0:0:0:0:2, 4+0:2:1:0:1, 6+0:4:0:0:2, 6+0:3:0:0:1, 7+0:4:0:0:2, 3+0:1:0:0:0, 2+0:0:0:0:0, 6+0:2:0:0:1, 5+0:3:0:0:1, 3+0:1:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 5+0:2:0:0:0, 3+0:1:0:0:0, 70+0:23:2:0:19
F dorian (1b), 4+0:0:1:0:3, 4+0:0:0:0:3, 3+0:0:1:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 48+0:0:2:0:18
G dorian (1#), 3+0:0:1:0:3, 2+0:0:0:0:2, 4+0:3:1:0:1, 6+0:5:0:0:2, 6+0:3:0:0:1, 7+0:5:0:0:2, 2+0:1:0:0:0, 1+0:0:0:0:0, 6+0:3:0:0:1, 5+0:3:0:0:1, 1+0:1:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 5+0:3:0:0:0, 3+0:2:0:0:0, 57+0:29:2:0:19
F phrygian (1b), 6+0:0:1:0:3, 6+0:0:0:0:3, 2+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 49+0:0:2:0:18
G phrygian (1#), 4+0:0:1:0:3, 4+0:0:0:0:3, 3+0:0:1:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 48+0:0:2:0:18
F lydian (1b), 4+0:0:1:0:3, 4+0:0:0:0:3, 3+0:0:1:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 48+0:0:2:0:18
G lydian (1#), 3+0:0:1:0:3, 2+0:0:0:0:2, 4+0:3:1:0:1, 6+0:5:0:0:2, 6+0:3:0:0:1, 7+0:5:0:0:2, 2+0:1:0:0:0, 1+0:0:0:0:0, 6+0:3:0:0:1, 5+0:3:0:0:1, 1+0:1:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 5+0:3:0:0:0, 3+0:2:0:0:0, 57+0:29:2:0:19
F mixolydian (1b), 6+0:0:1:0:3, 6+0:0:0:0:3, 2+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 49+0:0:2:0:18
G mixolydian (1#), 4+0:0:1:0:3, 4+0:0:0:0:3, 3+0:0:1:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 48+0:0:2:0:18
F aeolian (1b), 5+0:0:1:0:3, 5+0:0:0:0:3, 2+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 49+0:0:2:0:18
G aeolian (1#), 3+0:0:1:0:3, 3+0:0:0:0:3, 4+0:0:1:0:1, 5+0:0:0:0:1, 5+0:0:0:0:0, 6+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:0, 52+0:0:2:0:18
F locrian (1b), 6+0:4:1:0:4, 7+0:4:0:0:4, 1+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:2, 5+0:3:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 46+0:17:2:0:18
G locrian (1#), 5+0:0:1:0:3, 5+0:0:0:0:3, 2+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 49+0:0:2:0:18
Bb major (2b), 6+0:0:1:0:3, 6+0:0:0:0:3, 2+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 49+0:0:2:0:18
D major (2#), 3+0:0:1:0:3, 2+0:0:0:0:2, 4+0:3:1:0:1, 6+0:5:0:0:2, 6+0:3:0:0:1, 7+0:5:0:0:2, 2+0:1:0:0:0, 1+0:0:0:0:0, 6+0:3:0:0:1, 5+0:3:0:0:1, 1+0:1:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 5+0:3:0:0:0, 3+0:2:0:0:0, 57+0:29:2:0:19
G minor (2b), 5+0:3:1:0:3, 5+0:3:0:0:2, 3+0:0:1:0:1, 3+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:1, 3+0:1:0:0:0, 3+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 53+0:14:2:0:19
B minor (2#), 3+0:0:1:0:1, 3+0:0:0:0:0, 4+0:3:1:0:4, 6+0:5:0:0:5, 6+0:3:0:0:4, 7+0:5:0:0:6, 2+0:1:0:0:2, 1+0:0:0:0:0, 6+0:3:0:0:4, 6+0:2:0:0:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:3, 3+0:2:0:0:3, 61+0:26:2:0:35
G minor mel (2b), 4+0:3:1:0:3, 4+0:3:0:0:2, 3+0:0:1:0:1, 4+0:0:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:1, 2+0:1:0:0:0, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 53+0:14:2:0:19
B minor mel (2#), 2+0:0:1:0:1, 2+0:0:0:0:0, 4+0:3:1:0:4, 7+0:5:0:0:5, 6+0:3:0:0:4, 7+0:5:0:0:6, 3+0:1:0:0:2, 2+0:0:0:0:0, 6+0:3:0:0:4, 6+0:2:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:3, 3+0:2:0:0:3, 58+0:26:2:0:35
Bb major blues (2b), 6+0:4:1:0:5, 7+0:4:0:0:5, 3+0:0:1:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:2:0:0:2, 5+0:3:0:0:4, 4+0:2:0:0:3, 4+0:2:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 63+0:17:2:0:24
D major blues (2#), 4+0:0:1:0:2, 4+0:0:0:0:1, 4+0:3:1:0:2, 7+0:5:0:0:3, 6+0:3:0:0:2, 7+0:5:0:0:3, 3+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:1, 5+0:2:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:3:0:0:1, 3+0:2:0:0:1, 66+0:27:2:0:21
G minor blues (2b), 6+0:4:1:0:5, 7+0:4:0:0:5, 3+0:0:1:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:2:0:0:2, 5+0:3:0:0:4, 4+0:2:0:0:3, 4+0:2:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 63+0:17:2:0:24
B minor blues (2#), 4+0:0:1:0:2, 4+0:0:0:0:1, 4+0:3:1:0:2, 7+0:5:0:0:3, 6+0:3:0:0:2, 7+0:5:0:0:3, 3+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:1, 5+0:2:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:3:0:0:1, 3+0:2:0:0:1, 66+0:27:2:0:21
Bb dorian (2b), 5+0:0:1:0:3, 5+0:0:0:0:3, 2+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 49+0:0:2:0:18
D dorian (2#), 2+0:0:1:0:2, 1+0:0:0:0:1, 4+0:3:1:0:2, 7+0:5:0:0:3, 6+0:3:0:0:2, 7+0:5:0:0:3, 3+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:1, 5+0:2:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 5+0:3:0:0:1, 3+0:2:0:0:1, 54+0:27:2:0:21
Bb phrygian (2b), 6+0:4:1:0:4, 7+0:4:0:0:4, 1+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:2, 5+0:3:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 46+0:17:2:0:18
D phrygian (2#), 3+0:0:1:0:3, 3+0:0:0:0:3, 4+0:0:1:0:1, 5+0:0:0:0:1, 5+0:0:0:0:0, 6+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:0, 52+0:0:2:0:18
Bb lydian (2b), 5+0:0:1:0:3, 5+0:0:0:0:3, 2+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 49+0:0:2:0:18
D lydian (2#), 2+0:0:1:0:2, 1+0:0:0:0:1, 4+0:3:1:0:2, 7+0:5:0:0:3, 6+0:3:0:0:2, 7+0:5:0:0:3, 3+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:1, 5+0:2:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 5+0:3:0:0:1, 3+0:2:0:0:1, 54+0:27:2:0:21
Bb mixolydian (2b), 6+0:4:1:0:4, 7+0:4:0:0:4, 1+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:2, 5+0:3:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 46+0:17:2:0:18
D mixolydian (2#), 3+0:0:1:0:3, 3+0:0:0:0:3, 4+0:0:1:0:1, 5+0:0:0:0:1, 5+0:0:0:0:0, 6+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:0, 52+0:0:2:0:18
Bb aeolian (2b), 6+0:0:1:0:3, 6+0:0:0:0:3, 2+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 49+0:0:2:0:18
D aeolian (2#), 3+0:0:1:0:3, 2+0:0:0:0:2, 4+0:3:1:0:1, 6+0:5:0:0:2, 6+0:3:0:0:1, 7+0:5:0:0:2, 2+0:1:0:0:0, 1+0:0:0:0:0, 6+0:3:0:0:1, 5+0:3:0:0:1, 1+0:1:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 5+0:3:0:0:0, 3+0:2:0:0:0, 57+0:29:2:0:19
Bb locrian (2b), 6+0:4:1:0:5, 7+0:4:0:0:5, 2+0:0:1:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:2, 5+0:3:0:0:4, 4+0:2:0:0:3, 4+0:2:0:0:3, 0+0:0:0:0:0, 1+0:0:0:0:0, 47+0:17:2:0:24
D locrian (2#), 4+0:0:1:0:3, 4+0:0:0:0:3, 3+0:0:1:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 48+0:0:2:0:18
Eb major (3b), 6+0:4:1:0:4, 7+0:4:0:0:4, 1+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:2, 5+0:3:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 46+0:17:2:0:18
A major (3#), 2+0:0:1:0:2, 1+0:0:0:0:1, 4+0:3:1:0:2, 7+0:5:0:0:3, 6+0:3:0:0:2, 7+0:5:0:0:3, 3+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:1, 5+0:2:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 5+0:3:0:0:1, 3+0:2:0:0:1, 54+0:27:2:0:21
C minor (3b), 5+0:4:1:0:3, 6+0:4:0:0:3, 2+0:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:2:0:0:1, 4+0:3:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 45+0:17:2:0:18
F# minor (3#), 3+0:0:1:0:0, 2+0:0:0:0:0, 4+0:3:1:0:4, 7+0:5:0:0:6, 6+0:3:0:0:5, 7+0:5:0:0:7, 3+0:1:0:0:2, 3+0:0:0:0:1, 6+0:3:0:0:5, 5+0:2:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:4, 3+0:2:0:0:3, 60+0:26:2:0:41
C minor mel (3b), 5+0:4:1:0:3, 5+0:4:0:0:3, 3+0:0:1:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:2:0:0:1, 3+0:3:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 48+0:17:2:0:18
