 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, rowcost
C minor (3b), 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:1:0:0:0, 7+0:2:2:0:2, 5+0:4:0:0:3, 6+0:2:0:1:1, 2+0:2:0:0:1, 2+0:2:0:0:1, 2+0:2:0:0:1, 2+0:1:0:0:0, 15+1:4:1:0:4, 8+1:2:0:0:1, 0+0:0:0:0:0, 15+1:4:1:0:4, 9+0:3:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 80+3:29:4:1:20
F# minor (3#), 6+0:3:0:0:5, 7+0:5:0:0:7, 3+0:0:1:0:0, 6+0:4:1:0:4, 3+0:0:0:0:0, 10+0:4:0:1:7, 6+0:1:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 15+1:5:1:0:8, 9+0:2:0:0:3, 4+0:2:0:0:4, 15+1:5:1:0:8, 8+0:2:0:0:3, 4+0:2:0:0:4, 0+0:0:0:0:0, 99+2:35:4:1:56
C minor mel (3b), 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:1:0:0:0, 6+0:2:2:0:2, 5+0:4:0:0:3, 7+0:2:0:1:1, 3+0:2:0:0:1, 2+0:2:0:0:1, 2+0:2:0:0:1, 2+0:1:0:0:0, 14+1:4:1:0:4, 7+1:2:0:0:1, 1+0:0:0:0:0, 14+1:4:1:0:4, 8+0:3:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 82+3:29:4:1:20
F# minor mel (3#), 7+0:3:0:0:5, 7+0:5:0:0:7, 2+0:0:1:0:0, 7+0:4:1:0:4, 2+0:0:0:0:0, 10+0:4:0:1:7, 7+0:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 14+1:5:1:0:8, 8+0:2:0:0:3, 4+0:2:0:0:4, 14+1:5:1:0:8, 7+0:2:0:0:3, 4+0:2:0:0:4, 0+0:0:0:0:0, 99+2:35:4:1:56
Eb major blues (3b), 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 8+0:0:2:0:0, 6+0:3:0:0:5, 6+0:2:0:1:1, 5+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:0:0:0:0, 17+1:4:1:0:6, 10+1:2:0:0:4, 1+0:0:0:0:0, 17+1:4:1:0:6, 11+0:3:0:0:5, 1+0:0:0:0:0, 0+0:0:0:0:0, 103+3:24:4:1:33
A major blues (3#), 7+0:3:0:0:2, 7+0:5:0:0:4, 6+0:1:1:0:1, 8+0:4:2:0:4, 3+0:0:0:0:1, 10+0:4:0:1:4, 7+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 14+1:5:1:0:4, 8+0:2:0:0:1, 4+0:2:0:0:2, 14+1:5:1:0:4, 8+0:2:0:0:1, 4+0:2:0:0:2, 1+0:0:0:0:0, 110+2:36:5:1:31
C minor blues (3b), 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 8+0:0:2:0:0, 6+0:3:0:0:5, 6+0:2:0:1:1, 5+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:0:0:0:0, 17+1:4:1:0:6, 10+1:2:0:0:4, 1+0:0:0:0:0, 17+1:4:1:0:6, 11+0:3:0:0:5, 1+0:0:0:0:0, 0+0:0:0:0:0, 103+3:24:4:1:33
F# minor blues (3#), 7+0:3:0:0:2, 7+0:5:0:0:4, 6+0:1:1:0:1, 8+0:4:2:0:4, 3+0:0:0:0:1, 10+0:4:0:1:4, 7+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 14+1:5:1:0:4, 8+0:2:0:0:1, 4+0:2:0:0:2, 14+1:5:1:0:4, 8+0:2:0:0:1, 4+0:2:0:0:2, 1+0:0:0:0:0, 110+2:36:5:1:31
Eb dorian (3b), 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:2:0:2, 6+0:0:0:0:3, 6+0:0:0:1:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 15+1:0:1:0:4, 8+1:0:0:0:1, 1+0:0:0:0:0, 15+1:0:1:0:4, 9+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 82+3:0:4:1:20
A dorian (3#), 7+0:3:0:0:2, 7+0:5:0:0:4, 3+0:1:2:0:2, 8+0:4:2:0:4, 1+0:0:0:0:1, 10+0:4:0:1:4, 7+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 13+1:5:1:0:4, 7+0:2:0:0:1, 4+0:2:0:0:2, 13+1:5:1:0:4, 7+0:2:0:0:1, 4+0:2:0:0:2, 1+0:0:0:0:0, 98+2:36:6:1:32
Eb phrygian (3b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:2:2:0:4, 6+0:3:0:0:4, 4+0:2:0:1:1, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:0:0:0:0, 16+1:4:1:0:5, 9+1:2:0:0:3, 0+0:0:0:0:0, 16+1:4:1:0:5, 10+0:3:0:0:4, 0+0:0:0:0:0, 0+0:0:0:0:0, 83+3:26:4:1:32
A phrygian (3#), 5+0:3:0:0:0, 7+0:5:0:0:2, 5+0:2:2:0:3, 6+1:2:1:0:2, 3+0:0:0:0:3, 10+0:5:0:1:3, 5+0:1:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 13+1:5:1:0:5, 7+0:2:0:0:2, 4+0:2:0:0:0, 13+1:5:1:0:5, 7+0:2:0:0:1, 4+0:2:0:0:0, 1+0:0:0:0:0, 90+3:36:5:1:26
Eb lydian (3b), 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:2:0:2, 6+0:0:0:0:3, 6+0:0:0:1:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 15+1:0:1:0:4, 8+1:0:0:0:1, 1+0:0:0:0:0, 15+1:0:1:0:4, 9+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 82+3:0:4:1:20
A lydian (3#), 7+0:3:0:0:2, 7+0:5:0:0:4, 3+0:1:2:0:2, 8+0:4:2:0:4, 1+0:0:0:0:1, 10+0:4:0:1:4, 7+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 13+1:5:1:0:4, 7+0:2:0:0:1, 4+0:2:0:0:2, 13+1:5:1:0:4, 7+0:2:0:0:1, 4+0:2:0:0:2, 1+0:0:0:0:0, 98+2:36:6:1:32
Eb mixolydian (3b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:2:2:0:4, 6+0:3:0:0:4, 4+0:2:0:1:1, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:0:0:0:0, 16+1:4:1:0:5, 9+1:2:0:0:3, 0+0:0:0:0:0, 16+1:4:1:0:5, 10+0:3:0:0:4, 0+0:0:0:0:0, 0+0:0:0:0:0, 83+3:26:4:1:32
A mixolydian (3#), 5+0:3:0:0:0, 7+0:5:0:0:2, 5+0:2:2:0:3, 6+1:2:1:0:2, 3+0:0:0:0:3, 10+0:5:0:1:3, 5+0:1:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 13+1:5:1:0:5, 7+0:2:0:0:2, 4+0:2:0:0:0, 13+1:5:1:0:5, 7+0:2:0:0:1, 4+0:2:0:0:0, 1+0:0:0:0:0, 90+3:36:5:1:26
Eb aeolian (3b), 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:2:2:0:4, 6+0:3:0:0:3, 5+0:2:0:1:1, 2+0:2:0:0:2, 2+0:2:0:0:2, 2+0:2:0:0:2, 2+0:0:0:0:0, 16+1:4:1:0:5, 9+1:2:0:0:2, 0+0:0:0:0:0, 16+1:4:1:0:5, 10+0:3:0:0:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 80+3:26:4:1:29
A aeolian (3#), 6+0:3:0:0:1, 7+0:5:0:0:3, 4+0:1:2:0:3, 7+0:4:2:0:5, 2+0:0:0:0:2, 10+0:5:0:1:4, 6+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 14+1:5:1:0:7, 8+0:2:0:0:3, 4+0:2:0:0:1, 14+1:5:1:0:7, 8+0:2:0:0:2, 4+0:2:0:0:1, 1+0:0:0:0:0, 98+2:37:6:1:40
Eb locrian (3b), 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:2:0:0, 6+0:3:0:0:5, 4+0:2:0:1:1, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:0:0:0:0, 17+1:4:1:0:6, 10+1:2:0:0:4, 0+0:0:0:0:0, 17+1:4:1:0:6, 11+0:3:0:0:5, 0+0:0:0:0:0, 0+0:0:0:0:0, 90+3:24:4:1:33
A locrian (3#), 4+0:0:0:0:0, 6+0:0:0:0:1, 5+0:0:1:0:2, 6+1:0:1:0:2, 3+0:0:0:0:3, 9+0:0:0:1:1, 4+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 12+1:0:1:0:4, 6+0:0:0:0:2, 3+0:0:0:0:0, 12+1:0:1:0:4, 6+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 83+3:0:4:1:23
Ab major (4b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:2:2:0:4, 6+0:3:0:0:4, 4+0:2:0:1:1, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:0:0:0:0, 16+1:4:1:0:5, 9+1:2:0:0:3, 0+0:0:0:0:0, 16+1:4:1:0:5, 10+0:3:0:0:4, 0+0:0:0:0:0, 0+0:0:0:0:0, 83+3:26:4:1:32
E major (4#), 7+0:3:0:0:2, 7+0:5:0:0:4, 3+0:1:2:0:2, 8+0:4:2:0:4, 1+0:0:0:0:1, 10+0:4:0:1:4, 7+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 13+1:5:1:0:4, 7+0:2:0:0:1, 4+0:2:0:0:2, 13+1:5:1:0:4, 7+0:2:0:0:1, 4+0:2:0:0:2, 1+0:0:0:0:0, 98+2:36:6:1:32
F minor (4b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+1:3:1:0:4, 5+0:3:0:0:3, 5+0:2:0:1:1, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:0:0:0:0, 15+1:4:1:0:5, 9+0:3:0:0:3, 1+0:0:0:0:0, 15+1:4:1:0:5, 9+0:3:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 85+3:28:3:1:30
C# minor (4#), 7+0:3:0:0:6, 7+0:5:0:0:7, 2+0:0:1:0:0, 8+0:4:2:0:5, 2+0:0:0:0:0, 10+0:4:0:1:7, 7+0:1:0:0:4, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 14+1:5:1:0:9, 8+0:2:0:0:5, 4+0:2:0:0:4, 14+1:5:1:0:9, 8+0:2:0:0:5, 4+0:2:0:0:4, 1+0:0:0:0:1, 102+2:35:5:1:69
F minor mel (4b), 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+1:3:1:0:4, 5+0:3:0:0:3, 6+0:2:0:1:1, 2+0:2:0:0:2, 2+0:2:0:0:2, 2+0:2:0:0:2, 2+0:0:0:0:0, 15+1:4:1:0:5, 9+0:3:0:0:3, 1+0:0:0:0:0, 15+1:4:1:0:5, 9+0:3:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 82+3:28:3:1:30
C# minor mel (4#), 7+0:3:0:0:6, 7+0:5:0:0:7, 1+0:0:1:0:0, 9+0:4:2:0:5, 1+0:0:0:0:0, 10+0:4:0:1:7, 7+0:1:0:0:4, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 15+1:5:1:0:9, 9+0:2:0:0:5, 4+0:2:0:0:4, 15+1:5:1:0:9, 9+0:2:0:0:5, 4+0:2:0:0:4, 1+0:0:0:0:1, 105+2:35:5:1:69
Ab major blues (4b), 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 8+0:0:2:0:1, 6+0:3:0:0:5, 6+0:2:0:1:1, 5+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:0:0:0:0, 18+1:4:0:0:8, 11+1:2:0:0:5, 1+0:0:0:0:0, 18+1:4:0:0:8, 12+0:3:0:0:6, 1+0:0:0:0:0, 0+0:0:0:0:0, 107+3:24:2:1:40
E major blues (4#), 7+0:3:0:0:3, 7+0:5:0:0:5, 5+0:0:2:0:2, 9+0:4:2:0:5, 3+0:0:0:0:0, 10+0:4:0:1:5, 7+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 15+1:5:1:0:5, 9+0:2:0:0:2, 4+0:2:0:0:2, 15+1:5:1:0:5, 9+0:2:0:0:2, 4+0:2:0:0:2, 1+0:0:0:0:0, 111+2:35:6:1:39
F minor blues (4b), 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 8+0:0:2:0:1, 6+0:3:0:0:5, 6+0:2:0:1:1, 5+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:0:0:0:0, 18+1:4:0:0:8, 11+1:2:0:0:5, 1+0:0:0:0:0, 18+1:4:0:0:8, 12+0:3:0:0:6, 1+0:0:0:0:0, 0+0:0:0:0:0, 107+3:24:2:1:40
C# minor blues (4#), 7+0:3:0:0:3, 7+0:5:0:0:5, 5+0:0:2:0:2, 9+0:4:2:0:5, 3+0:0:0:0:0, 10+0:4:0:1:5, 7+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 15+1:5:1:0:5, 9+0:2:0:0:2, 4+0:2:0:0:2, 15+1:5:1:0:5, 9+0:2:0:0:2, 4+0:2:0:0:2, 1+0:0:0:0:0, 111+2:35:6:1:39
Ab dorian (4b), 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:2:2:0:4, 6+0:3:0:0:3, 5+0:2:0:1:1, 2+0:2:0:0:2, 2+0:2:0:0:2, 2+0:2:0:0:2, 2+0:0:0:0:0, 16+1:4:1:0:5, 9+1:2:0:0:2, 0+0:0:0:0:0, 16+1:4:1:0:5, 10+0:3:0:0:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 80+3:26:4:1:29
E dorian (4#), 7+0:3:0:0:3, 7+0:5:0:0:5, 2+0:0:2:0:2, 9+0:4:2:0:5, 0+0:0:0:0:0, 10+0:4:0:1:5, 7+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 14+1:5:1:0:5, 8+0:2:0:0:2, 4+0:2:0:0:2, 14+1:5:1:0:5, 8+0:2:0:0:2, 4+0:2:0:0:2, 1+0:0:0:0:0, 101+2:35:6:1:39
Ab phrygian (4b), 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:2:0:0, 6+0:3:0:0:5, 4+0:2:0:1:1, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:0:0:0:0, 17+1:4:1:0:6, 10+1:2:0:0:4, 0+0:0:0:0:0, 17+1:4:1:0:6, 11+0:3:0:0:5, 0+0:0:0:0:0, 0+0:0:0:0:0, 90+3:24:4:1:33
E phrygian (4#), 6+0:3:0:0:1, 7+0:5:0:0:3, 4+0:1:2:0:3, 7+0:4:2:0:5, 2+0:0:0:0:2, 10+0:5:0:1:4, 6+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 14+1:5:1:0:7, 8+0:2:0:0:3, 4+0:2:0:0:1, 14+1:5:1:0:7, 8+0:2:0:0:2, 4+0:2:0:0:1, 1+0:0:0:0:0, 98+2:37:6:1:40
Ab lydian (4b), 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:2:2:0:4, 6+0:3:0:0:3, 5+0:2:0:1:1, 2+0:2:0:0:2, 2+0:2:0:0:2, 2+0:2:0:0:2, 2+0:0:0:0:0, 16+1:4:1:0:5, 9+1:2:0:0:2, 0+0:0:0:0:0, 16+1:4:1:0:5, 10+0:3:0:0:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 80+3:26:4:1:29
E lydian (4#), 7+0:3:0:0:3, 7+0:5:0:0:5, 2+0:0:2:0:2, 9+0:4:2:0:5, 0+0:0:0:0:0, 10+0:4:0:1:5, 7+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 14+1:5:1:0:5, 8+0:2:0:0:2, 4+0:2:0:0:2, 14+1:5:1:0:5, 8+0:2:0:0:2, 4+0:2:0:0:2, 1+0:0:0:0:0, 101+2:35:6:1:39
Ab mixolydian (4b), 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:2:0:0, 6+0:3:0:0:5, 4+0:2:0:1:1, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:0:0:0:0, 17+1:4:1:0:6, 10+1:2:0:0:4, 0+0:0:0:0:0, 17+1:4:1:0:6, 11+0:3:0:0:5, 0+0:0:0:0:0, 0+0:0:0:0:0, 90+3:24:4:1:33
E mixolydian (4#), 6+0:3:0:0:1, 7+0:5:0:0:3, 4+0:1:2:0:3, 7+0:4:2:0:5, 2+0:0:0:0:2, 10+0:5:0:1:4, 6+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 14+1:5:1:0:7, 8+0:2:0:0:3, 4+0:2:0:0:1, 14+1:5:1:0:7, 8+0:2:0:0:2, 4+0:2:0:0:1, 1+0:0:0:0:0, 98+2:37:6:1:40
Ab aeolian (4b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:2:2:0:4, 6+0:3:0:0:4, 4+0:2:0:1:1, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:0:0:0:0, 16+1:4:1:0:5, 9+1:2:0:0:3, 0+0:0:0:0:0, 16+1:4:1:0:5, 10+0:3:0:0:4, 0+0:0:0:0:0, 0+0:0:0:0:0, 83+3:26:4:1:32
E aeolian (4#), 7+0:3:0:0:2, 7+0:5:0:0:4, 3+0:1:2:0:2, 8+0:4:2:0:4, 1+0:0:0:0:1, 10+0:4:0:1:4, 7+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 13+1:5:1:0:4, 7+0:2:0:0:1, 4+0:2:0:0:2, 13+1:5:1:0:4, 7+0:2:0:0:1, 4+0:2:0:0:2, 1+0:0:0:0:0, 98+2:36:6:1:32
Ab locrian (4b), 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:2:0:1, 6+0:3:0:0:5, 5+0:2:0:1:1, 5+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:0:0:0:0, 18+1:4:0:0:8, 11+1:2:0:0:5, 1+0:0:0:0:0, 18+1:4:0:0:8, 12+0:3:0:0:6, 1+0:0:0:0:0, 0+0:0:0:0:0, 101+3:24:2:1:40
E locrian (4#), 5+0:3:0:0:0, 7+0:5:0:0:2, 5+0:2:2:0:3, 6+1:2:1:0:2, 3+0:0:0:0:3, 10+0:5:0:1:3, 5+0:1:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 13+1:5:1:0:5, 7+0:2:0:0:2, 4+0:2:0:0:0, 13+1:5:1:0:5, 7+0:2:0:0:1, 4+0:2:0:0:0, 1+0:0:0:0:0, 90+3:36:5:1:26
Db major (5b), 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:2:0:0, 6+0:3:0:0:5, 4+0:2:0:1:1, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:0:0:0:0, 17+1:4:1:0:6, 10+1:2:0:0:4, 0+0:0:0:0:0, 17+1:4:1:0:6, 11+0:3:0:0:5, 0+0:0:0:0:0, 0+0:0:0:0:0, 90+3:24:4:1:33
B major (5#), 7+0:3:0:0:3, 7+0:5:0:0:5, 2+0:0:2:0:2, 9+0:4:2:0:5, 0+0:0:0:0:0, 10+0:4:0:1:5, 7+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 14+1:5:1:0:5, 8+0:2:0:0:2, 4+0:2:0:0:2, 14+1:5:1:0:5, 8+0:2:0:0:2, 4+0:2:0:0:2, 1+0:0:0:0:0, 101+2:35:6:1:39
Bb minor (5b), 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:2:0:2, 6+0:3:0:0:4, 5+0:2:0:1:1, 5+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:0:0:0:0, 16+1:4:1:0:5, 9+1:2:0:0:3, 1+0:0:0:0:0, 16+1:4:1:0:5, 10+0:3:0:0:4, 1+0:0:0:0:0, 0+0:0:0:0:0, 92+3:24:4:1:30
G# minor (5#), 7+0:3:0:0:7, 7+0:5:0:0:7, 3+0:0:1:0:1, 9+0:3:2:0:4, 1+0:0:0:0:0, 10+0:4:0:1:8, 7+0:1:0:0:5, 2+0:1:0:0:2, 2+0:1:0:0:2, 2+0:0:0:0:1, 15+1:5:1:0:10, 9+0:2:0:0:6, 4+0:2:0:0:4, 15+1:5:1:0:10, 9+0:2:0:0:5, 4+0:2:0:0:4, 1+0:0:0:0:1, 107+2:36:5:1:77
Bb minor mel (5b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:2:2:0:4, 6+0:3:0:0:4, 5+0:2:0:1:1, 4+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:0:0:0:0, 15+1:4:1:0:5, 8+1:2:0:0:3, 1+0:0:0:0:0, 15+1:4:1:0:5, 9+0:3:0:0:4, 1+0:0:0:0:0, 0+0:0:0:0:0, 85+3:26:4:1:32
G# minor mel (5#), 7+0:3:0:0:7, 7+0:5:0:0:7, 2+0:0:1:0:0, 8+0:3:1:0:4, 2+0:0:0:0:0, 10+0:4:0:1:8, 7+0:1:0:0:5, 2+0:1:0:0:2, 2+0:1:0:0:2, 2+0:0:0:0:1, 16+1:5:1:0:10, 10+0:2:0:0:5, 4+0:2:0:0:4, 16+1:5:1:0:10, 9+0:2:0:0:4, 4+0:2:0:0:4, 0+0:0:0:0:0, 108+2:36:4:1:73
Db major blues (5b), 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 8+0:0:0:0:2, 6+0:3:0:0:5, 6+0:2:0:1:2, 6+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:0:0:0:1, 18+1:4:1:0:9, 11+1:2:0:0:6, 2+0:0:0:0:0, 18+1:4:1:0:9, 12+0:3:0:0:6, 2+0:0:0:0:0, 1+0:0:0:0:0, 112+3:24:2:1:50
B major blues (5#), 7+0:3:0:0:4, 7+0:5:0:0:6, 4+0:0:2:0:1, 9+0:4:2:0:4, 3+0:0:0:0:0, 10+0:4:0:1:6, 7+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 16+1:5:1:0:6, 10+0:2:0:0:3, 4+0:2:0:0:3, 16+1:5:1:0:6, 10+0:2:0:0:3, 4+0:2:0:0:3, 1+0:0:0:0:1, 114+2:35:6:1:48
Bb minor blues (5b), 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 8+0:0:0:0:2, 6+0:3:0:0:5, 6+0:2:0:1:2, 6+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:0:0:0:1, 18+1:4:1:0:9, 11+1:2:0:0:6, 2+0:0:0:0:0, 18+1:4:1:0:9, 12+0:3:0:0:6, 2+0:0:0:0:0, 1+0:0:0:0:0, 112+3:24:2:1:50
G# minor blues (5#), 7+0:3:0:0:4, 7+0:5:0:0:6, 4+0:0:2:0:1, 9+0:4:2:0:4, 3+0:0:0:0:0, 10+0:4:0:1:6, 7+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 16+1:5:1:0:6, 10+0:2:0:0:3, 4+0:2:0:0:3, 16+1:5:1:0:6, 10+0:2:0:0:3, 4+0:2:0:0:3, 1+0:0:0:0:1, 114+2:35:6:1:48
Db dorian (5b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:2:2:0:4, 6+0:3:0:0:4, 4+0:2:0:1:1, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:0:0:0:0, 16+1:4:1:0:5, 9+1:2:0:0:3, 0+0:0:0:0:0, 16+1:4:1:0:5, 10+0:3:0:0:4, 0+0:0:0:0:0, 0+0:0:0:0:0, 83+3:26:4:1:32
B dorian (5#), 7+0:3:0:0:4, 7+0:5:0:0:6, 1+0:0:1:0:1, 8+0:4:1:0:4, 1+0:0:0:0:0, 10+0:4:0:1:6, 7+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 15+1:5:1:0:6, 9+0:2:0:0:2, 4+0:2:0:0:3, 15+1:5:1:0:6, 8+0:2:0:0:2, 4+0:2:0:0:3, 0+0:0:0:0:0, 102+2:35:4:1:45
Db phrygian (5b), 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:2:0:1, 6+0:3:0:0:5, 5+0:2:0:1:1, 5+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:0:0:0:0, 18+1:4:0:0:8, 11+1:2:0:0:5, 1+0:0:0:0:0, 18+1:4:0:0:8, 12+0:3:0:0:6, 1+0:0:0:0:0, 0+0:0:0:0:0, 101+3:24:2:1:40
B phrygian (5#), 7+0:3:0:0:2, 7+0:5:0:0:4, 3+0:1:2:0:2, 8+0:4:2:0:4, 1+0:0:0:0:1, 10+0:4:0:1:4, 7+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 13+1:5:1:0:4, 7+0:2:0:0:1, 4+0:2:0:0:2, 13+1:5:1:0:4, 7+0:2:0:0:1, 4+0:2:0:0:2, 1+0:0:0:0:0, 98+2:36:6:1:32
Db lydian (5b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:2:2:0:4, 6+0:3:0:0:4, 4+0:2:0:1:1, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:0:0:0:0, 16+1:4:1:0:5, 9+1:2:0:0:3, 0+0:0:0:0:0, 16+1:4:1:0:5, 10+0:3:0:0:4, 0+0:0:0:0:0, 0+0:0:0:0:0, 83+3:26:4:1:32
