 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, rowcost
Eb major (3b), 1+0:0:0:0:1, 3+0:0:0:0:2, 3+0:1:0:0:2, 3+0:1:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 6+0:2:0:0:4, 4+0:1:0:0:2, 6+0:2:0:0:4, 4+0:1:0:0:2, 3+0:1:0:0:2, 3+0:1:0:0:3, 2+0:0:0:0:1, 3+0:1:0:0:2, 5+0:1:0:0:3, 3+0:1:0:0:2, 4+0:1:0:0:3, 5+0:2:0:0:4, 6+0:2:0:0:4, 3+0:0:0:0:2, 3+0:1:0:0:2, 3+0:1:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 6+0:2:0:0:4, 4+0:1:0:0:2, 6+0:2:0:0:4, 4+0:1:0:0:3, 4+0:1:0:0:2, 2+0:0:0:0:2, 109+0:27:0:0:70
A major (3#), 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 4+0:3:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 4+0:3:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 62+0:14:0:0:11
C minor (3b), 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 3+0:0:0:0:0, 2+0:1:0:0:0, 4+0:1:0:0:1, 2+0:1:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:1, 5+0:2:0:0:1, 2+0:0:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 1+0:0:0:0:0, 92+0:29:0:0:7
F# minor (3#), 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:1:0:0:2, 1+0:0:0:0:0, 5+0:3:0:0:4, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:1:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 5+0:1:0:0:3, 1+0:0:0:0:0, 4+0:1:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 2+0:1:0:0:2, 1+0:0:0:0:0, 5+0:3:0:0:4, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:1:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:2, 2+0:0:0:0:0, 85+0:14:0:0:41
Ab major (4b), 1+0:0:0:0:1, 3+0:0:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:3, 1+0:0:0:0:1, 3+0:0:0:0:2, 7+0:2:0:0:5, 5+0:1:0:0:3, 7+0:2:0:0:5, 5+0:1:0:0:3, 4+0:1:0:0:2, 3+0:1:0:0:3, 2+0:0:0:0:2, 4+0:1:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:3, 5+0:1:0:0:4, 6+0:2:0:0:5, 7+0:2:0:0:5, 3+0:0:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:3, 1+0:0:0:0:1, 3+0:0:0:0:2, 7+0:2:0:0:5, 5+0:1:0:0:3, 7+0:2:0:0:5, 5+0:1:0:0:4, 5+0:1:0:0:3, 3+0:0:0:0:2, 127+0:27:0:0:93
E major (4#), 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:3:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:3:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 82+0:14:0:0:14
F minor (4b), 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 6+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:2, 6+0:2:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 6+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 106+0:27:0:0:27
C# minor (4#), 0+0:0:0:0:0, 3+0:0:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:3:0:0:4, 2+0:0:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:3, 3+0:0:0:0:1, 4+0:1:0:0:3, 5+0:0:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:4, 3+0:0:0:0:1, 4+0:1:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 6+0:0:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:3:0:0:4, 2+0:0:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:1, 102+0:14:0:0:61
Db major (5b), 1+0:0:0:0:1, 4+0:0:0:0:3, 4+0:1:0:0:4, 5+0:1:0:0:4, 1+0:0:0:0:1, 4+0:0:0:0:2, 7+0:2:0:0:6, 6+0:1:0:0:4, 7+0:2:0:0:6, 6+0:1:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:4, 6+0:1:0:0:3, 5+0:1:0:0:4, 6+0:1:0:0:5, 6+0:2:0:0:6, 8+0:2:0:0:6, 4+0:0:0:0:3, 4+0:1:0:0:4, 5+0:1:0:0:4, 1+0:0:0:0:1, 4+0:0:0:0:2, 7+0:2:0:0:6, 6+0:1:0:0:4, 7+0:2:0:0:6, 6+0:1:0:0:5, 6+0:1:0:0:4, 4+0:0:0:0:3, 147+0:27:0:0:113
B major (5#), 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:3:0:0:4, 3+0:0:0:0:0, 3+0:0:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:3:0:0:4, 3+0:0:0:0:0, 3+0:0:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 105+0:14:0:0:23
Bb minor (5b), 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:1:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:3, 5+0:1:0:0:1, 6+0:2:0:0:3, 5+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:2, 6+0:1:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 5+0:2:0:0:3, 7+0:2:0:0:3, 3+0:0:0:0:1, 3+0:1:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:3, 5+0:1:0:0:1, 6+0:2:0:0:3, 5+0:1:0:0:2, 5+0:1:0:0:1, 4+0:0:0:0:1, 126+0:27:0:0:47
G# minor (5#), 0+0:0:0:0:0, 3+0:0:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:2, 4+0:3:0:0:4, 4+0:0:0:0:2, 4+0:0:0:0:2, 6+0:1:0:0:4, 4+0:0:0:0:2, 6+0:1:0:0:4, 5+0:0:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:2, 3+0:1:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 7+0:0:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:2, 4+0:3:0:0:4, 4+0:0:0:0:2, 4+0:0:0:0:2, 6+0:1:0:0:4, 4+0:0:0:0:2, 5+0:0:0:0:3, 6+0:1:0:0:4, 2+0:0:0:0:2, 127+0:14:0:0:81
Gb major (6b), 1+0:0:0:0:1, 5+0:0:0:0:3, 5+0:1:0:0:3, 5+0:1:0:0:5, 1+0:0:0:0:1, 5+0:0:0:0:3, 7+0:2:0:0:6, 7+0:1:0:0:5, 7+0:2:0:0:6, 7+0:1:0:0:5, 6+0:1:0:0:4, 5+0:1:0:0:4, 4+0:0:0:0:3, 5+0:1:0:0:5, 6+0:1:0:0:4, 5+0:1:0:0:5, 7+0:1:0:0:6, 7+0:2:0:0:6, 9+0:2:0:0:7, 5+0:0:0:0:3, 5+0:1:0:0:3, 5+0:1:0:0:5, 1+0:0:0:0:1, 5+0:0:0:0:3, 7+0:2:0:0:6, 7+0:1:0:0:5, 7+0:2:0:0:6, 7+0:1:0:0:6, 7+0:1:0:0:5, 4+0:0:0:0:4, 164+0:27:0:0:129
F# major (6#), 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:0, 5+0:3:0:0:4, 4+0:0:0:0:1, 4+0:0:0:0:1, 6+0:1:0:0:2, 4+0:0:0:0:1, 6+0:1:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 6+0:1:0:0:3, 3+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 7+0:0:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:0, 5+0:3:0:0:4, 4+0:0:0:0:1, 4+0:0:0:0:1, 6+0:1:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:0, 128+0:14:0:0:41
Eb minor (6b), 1+0:0:0:0:1, 5+0:0:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:1, 6+0:2:0:0:4, 6+0:1:0:0:2, 6+0:2:0:0:4, 6+0:1:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:1, 4+0:1:0:0:2, 6+0:1:0:0:3, 4+0:1:0:0:2, 6+0:1:0:0:3, 6+0:2:0:0:4, 8+0:2:0:0:4, 5+0:0:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:1, 6+0:2:0:0:4, 6+0:1:0:0:2, 6+0:2:0:0:4, 6+0:1:0:0:3, 6+0:1:0:0:2, 3+0:0:0:0:2, 146+0:27:0:0:66
D# minor (6#), 1+0:0:0:0:0, 4+0:0:0:0:3, 4+0:1:0:0:4, 3+0:0:0:0:3, 5+0:3:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 6+0:1:0:0:5, 4+0:0:0:0:3, 6+0:1:0:0:5, 4+0:0:0:0:4, 3+0:0:0:0:2, 6+0:1:0:0:5, 3+0:0:0:0:3, 5+0:1:0:0:3, 3+0:0:0:0:3, 5+0:0:0:0:4, 4+0:0:0:0:3, 7+0:0:0:0:5, 4+0:0:0:0:3, 4+0:1:0:0:4, 3+0:0:0:0:3, 5+0:3:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 6+0:1:0:0:5, 4+0:0:0:0:3, 5+0:0:0:0:4, 6+0:1:0:0:5, 3+0:0:0:0:2, 129+0:14:0:0:104
Cb major (7b), 0+0:0:0:0:0, 5+0:0:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:5, 2+0:0:0:0:0, 5+0:0:0:0:4, 7+0:2:0:0:6, 7+0:1:0:0:6, 7+0:2:0:0:6, 7+0:1:0:0:6, 6+0:1:0:0:5, 5+0:1:0:0:5, 5+0:0:0:0:4, 5+0:1:0:0:5, 6+0:1:0:0:5, 5+0:1:0:0:5, 7+0:1:0:0:7, 7+0:2:0:0:7, 9+0:2:0:0:8, 5+0:0:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:5, 2+0:0:0:0:0, 5+0:0:0:0:4, 7+0:2:0:0:6, 7+0:1:0:0:6, 7+0:2:0:0:6, 7+0:1:0:0:7, 7+0:1:0:0:6, 4+0:0:0:0:4, 166+0:27:0:0:144
C# major (7#), 1+0:0:0:0:0, 5+0:0:0:0:2, 5+0:1:0:0:2, 4+0:0:0:0:1, 5+0:3:0:0:4, 4+0:0:0:0:2, 5+0:0:0:0:1, 6+0:1:0:0:3, 5+0:0:0:0:1, 6+0:1:0:0:3, 5+0:0:0:0:3, 4+0:0:0:0:2, 6+0:1:0:0:4, 4+0:0:0:0:1, 5+0:1:0:0:3, 4+0:0:0:0:1, 6+0:0:0:0:2, 5+0:0:0:0:1, 8+0:0:0:0:3, 5+0:0:0:0:2, 5+0:1:0:0:2, 4+0:0:0:0:1, 5+0:3:0:0:4, 4+0:0:0:0:2, 5+0:0:0:0:1, 6+0:1:0:0:3, 5+0:0:0:0:1, 6+0:0:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:1, 148+0:14:0:0:61
Ab minor (7b), 0+0:0:0:0:0, 4+0:0:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:3, 2+0:0:0:0:0, 4+0:0:0:0:2, 7+0:2:0:0:5, 6+0:1:0:0:3, 7+0:2:0:0:5, 6+0:1:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:2, 4+0:1:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:3, 6+0:1:0:0:4, 7+0:2:0:0:5, 8+0:2:0:0:5, 4+0:0:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:3, 2+0:0:0:0:0, 4+0:0:0:0:2, 7+0:2:0:0:5, 6+0:1:0:0:3, 7+0:2:0:0:5, 6+0:1:0:0:4, 6+0:1:0:0:3, 3+0:0:0:0:2, 146+0:27:0:0:86
A# minor (7#), 1+0:0:0:0:1, 5+0:0:0:0:4, 5+0:1:0:0:4, 4+0:0:0:0:3, 5+0:3:0:0:5, 4+0:0:0:0:4, 6+0:0:0:0:4, 6+0:1:0:0:6, 6+0:0:0:0:4, 6+0:1:0:0:6, 5+0:0:0:0:4, 4+0:0:0:0:3, 6+0:1:0:0:6, 4+0:0:0:0:3, 5+0:1:0:0:4, 4+0:0:0:0:3, 6+0:0:0:0:5, 6+0:0:0:0:4, 8+0:0:0:0:6, 5+0:0:0:0:4, 5+0:1:0:0:4, 4+0:0:0:0:3, 5+0:3:0:0:5, 4+0:0:0:0:4, 6+0:0:0:0:4, 6+0:1:0:0:6, 6+0:0:0:0:4, 6+0:0:0:0:5, 6+0:1:0:0:6, 4+0:0:0:0:3, 153+0:14:0:0:127
