 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, rowcost
A major (3#), 6+0:3:0:0:1, 5+0:3:0:0:1, 3+0:2:0:0:0, 8+0:4:1:0:4, 6+0:3:0:0:1, 5+0:3:0:0:1, 3+0:2:0:0:0, 9+2:4:0:0:3, 4+0:2:0:0:1, 6+0:3:0:0:1, 6+0:4:1:0:3, 7+1:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:0, 8+0:5:1:0:3, 11+0:4:0:0:1, 3+0:1:0:0:0, 98+3:49:3:0:22
C minor (3b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:1:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+2:2:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 5+1:2:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 9+0:1:0:0:2, 1+0:0:0:0:0, 41+3:6:3:0:10
F# minor (3#), 6+0:3:0:0:5, 5+0:3:0:0:4, 3+0:2:0:0:2, 9+0:4:1:0:6, 6+0:3:0:0:5, 5+0:3:0:0:4, 3+0:2:0:0:2, 9+2:4:0:0:5, 4+0:2:0:0:3, 6+0:3:0:0:5, 6+0:3:1:0:4, 7+1:2:0:0:3, 4+0:2:0:0:3, 4+0:1:0:0:2, 8+0:5:1:0:7, 11+0:4:0:0:6, 3+0:1:0:0:3, 99+3:47:3:0:69
C minor mel (3b), 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:1:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+2:2:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 4+1:2:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:1:0:1, 8+0:1:0:0:2, 0+0:0:0:0:0, 49+3:6:3:0:10
F# minor mel (3#), 6+0:3:0:0:5, 6+0:2:0:0:3, 4+0:2:0:0:2, 9+0:4:1:0:6, 6+0:3:0:0:5, 6+0:2:0:0:3, 4+0:2:0:0:2, 9+2:4:0:0:5, 4+0:2:0:0:3, 7+0:3:0:0:5, 6+0:3:1:0:4, 6+1:2:0:0:3, 4+0:2:0:0:3, 5+0:1:0:0:2, 8+0:5:1:0:7, 11+0:4:0:0:6, 3+0:1:0:0:3, 104+3:45:3:0:67
Eb major blues (3b), 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:1:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+2:2:0:0:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:0, 5+1:2:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:0, 9+0:1:0:0:3, 1+0:0:0:0:0, 61+3:6:3:0:11
A major blues (3#), 6+0:3:0:0:2, 6+0:3:0:0:2, 4+0:2:0:0:1, 8+0:4:1:0:3, 6+0:3:0:0:2, 6+0:3:0:0:2, 4+0:2:0:0:1, 10+2:4:0:0:3, 4+0:2:0:0:2, 7+0:3:0:0:2, 6+0:3:1:0:3, 7+1:2:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:0, 8+0:5:1:0:4, 11+0:4:0:0:3, 3+0:1:0:0:1, 105+3:47:3:0:34
C minor blues (3b), 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:1:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+2:2:0:0:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:0, 5+1:2:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:0, 9+0:1:0:0:3, 1+0:0:0:0:0, 61+3:6:3:0:11
F# minor blues (3#), 6+0:3:0:0:2, 6+0:3:0:0:2, 4+0:2:0:0:1, 8+0:4:1:0:3, 6+0:3:0:0:2, 6+0:3:0:0:2, 4+0:2:0:0:1, 10+2:4:0:0:3, 4+0:2:0:0:2, 7+0:3:0:0:2, 6+0:3:1:0:3, 7+1:2:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:0, 8+0:5:1:0:4, 11+0:4:0:0:3, 3+0:1:0:0:1, 105+3:47:3:0:34
Eb dorian (3b), 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+2:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 3+1:0:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:1, 7+0:0:0:0:2, 0+0:0:0:0:0, 36+3:0:3:0:10
A dorian (3#), 6+0:3:0:0:2, 6+0:2:0:0:1, 4+0:2:0:0:1, 8+0:4:1:0:3, 6+0:3:0:0:2, 6+0:2:0:0:1, 4+0:2:0:0:1, 9+2:4:0:0:3, 4+0:2:0:0:2, 7+0:3:0:0:2, 6+0:3:1:0:3, 6+1:2:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:0, 8+0:5:1:0:4, 11+0:4:0:0:3, 3+0:1:0:0:1, 103+3:45:3:0:32
Eb phrygian (3b), 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+2:2:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 4+1:2:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:0, 7+0:1:0:0:2, 1+0:0:0:0:0, 29+3:6:3:0:7
A phrygian (3#), 5+0:3:0:0:0, 4+0:3:0:0:0, 2+0:2:0:0:0, 7+0:4:1:0:3, 5+0:3:0:0:0, 4+0:3:0:0:0, 2+0:2:0:0:0, 8+2:4:0:0:2, 3+0:2:0:0:0, 5+0:3:0:0:0, 5+0:4:1:0:2, 6+1:2:0:0:1, 3+0:2:0:0:0, 3+0:2:0:0:0, 7+0:5:1:0:2, 10+0:4:0:0:2, 3+0:1:0:0:0, 82+3:49:3:0:12
Eb lydian (3b), 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+2:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 3+1:0:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:1, 7+0:0:0:0:2, 0+0:0:0:0:0, 36+3:0:3:0:10
A lydian (3#), 6+0:3:0:0:2, 6+0:2:0:0:1, 4+0:2:0:0:1, 8+0:4:1:0:3, 6+0:3:0:0:2, 6+0:2:0:0:1, 4+0:2:0:0:1, 9+2:4:0:0:3, 4+0:2:0:0:2, 7+0:3:0:0:2, 6+0:3:1:0:3, 6+1:2:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:0, 8+0:5:1:0:4, 11+0:4:0:0:3, 3+0:1:0:0:1, 103+3:45:3:0:32
Eb mixolydian (3b), 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+2:2:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 4+1:2:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:0, 7+0:1:0:0:2, 1+0:0:0:0:0, 29+3:6:3:0:7
A mixolydian (3#), 5+0:3:0:0:0, 4+0:3:0:0:0, 2+0:2:0:0:0, 7+0:4:1:0:3, 5+0:3:0:0:0, 4+0:3:0:0:0, 2+0:2:0:0:0, 8+2:4:0:0:2, 3+0:2:0:0:0, 5+0:3:0:0:0, 5+0:4:1:0:2, 6+1:2:0:0:1, 3+0:2:0:0:0, 3+0:2:0:0:0, 7+0:5:1:0:2, 10+0:4:0:0:2, 3+0:1:0:0:0, 82+3:49:3:0:12
Eb aeolian (3b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:1:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+2:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 4+1:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:1, 8+0:1:0:0:1, 1+0:0:0:0:0, 28+3:6:3:0:9
A aeolian (3#), 6+0:3:0:0:1, 5+0:3:0:0:1, 3+0:2:0:0:0, 8+0:4:1:0:4, 6+0:3:0:0:1, 5+0:3:0:0:1, 3+0:2:0:0:0, 9+2:4:0:0:3, 4+0:2:0:0:1, 6+0:3:0:0:1, 6+0:4:1:0:3, 7+1:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:0, 8+0:5:1:0:3, 11+0:4:0:0:1, 3+0:1:0:0:0, 98+3:49:3:0:22
Eb locrian (3b), 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:1:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+2:2:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:0, 5+1:2:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:0, 8+0:1:0:0:3, 1+0:0:0:0:0, 45+3:6:3:0:11
A locrian (3#), 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:1:0:2, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 9+2:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:1:0:1, 5+1:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:0:1:0:1, 9+0:0:0:0:1, 2+0:0:0:0:0, 75+3:0:3:0:9
Ab major (4b), 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+2:2:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 4+1:2:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:0, 7+0:1:0:0:2, 1+0:0:0:0:0, 29+3:6:3:0:7
E major (4#), 6+0:3:0:0:2, 6+0:2:0:0:1, 4+0:2:0:0:1, 8+0:4:1:0:3, 6+0:3:0:0:2, 6+0:2:0:0:1, 4+0:2:0:0:1, 9+2:4:0:0:3, 4+0:2:0:0:2, 7+0:3:0:0:2, 6+0:3:1:0:3, 6+1:2:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:0, 8+0:5:1:0:4, 11+0:4:0:0:3, 3+0:1:0:0:1, 103+3:45:3:0:32
F minor (4b), 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:1:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+2:2:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:1, 5+1:2:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 8+0:1:0:0:1, 2+0:0:0:0:0, 44+3:6:3:0:9
C# minor (4#), 6+0:3:0:0:6, 6+0:2:0:0:4, 4+0:2:0:0:3, 8+0:4:1:0:7, 6+0:3:0:0:6, 6+0:2:0:0:4, 4+0:2:0:0:3, 9+2:4:0:0:6, 4+0:2:0:0:4, 7+0:3:0:0:6, 6+0:3:1:0:5, 6+1:2:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:3, 8+0:5:1:0:8, 11+0:4:0:0:7, 3+0:1:0:0:3, 103+3:45:3:0:83
F minor mel (4b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:1:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+2:2:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 5+1:2:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 9+0:1:0:0:1, 2+0:0:0:0:0, 43+3:6:3:0:9
C# minor mel (4#), 6+0:3:0:0:6, 6+0:2:0:0:4, 4+0:2:0:0:3, 8+0:4:1:0:7, 6+0:3:0:0:6, 6+0:2:0:0:4, 4+0:2:0:0:3, 9+2:4:0:0:6, 4+0:2:0:0:4, 7+0:3:0:0:6, 6+0:3:1:0:5, 7+1:2:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:3, 8+0:5:1:0:8, 12+0:4:0:0:7, 4+0:1:0:0:3, 106+3:45:3:0:83
Ab major blues (4b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+2:2:0:0:4, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+1:2:0:0:4, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 10+0:1:0:0:4, 2+0:0:0:0:1, 58+3:6:0:0:15
E major blues (4#), 6+0:3:0:0:3, 6+0:3:0:0:3, 4+0:2:0:0:2, 8+0:4:1:0:4, 6+0:3:0:0:3, 6+0:3:0:0:3, 4+0:2:0:0:2, 9+2:4:0:0:4, 4+0:2:0:0:2, 7+0:3:0:0:3, 6+0:3:1:0:3, 8+1:2:0:0:2, 4+0:2:0:0:2, 5+0:1:0:0:1, 8+0:5:1:0:5, 12+0:4:0:0:4, 4+0:1:0:0:1, 107+3:47:3:0:47
F minor blues (4b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+2:2:0:0:4, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+1:2:0:0:4, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 10+0:1:0:0:4, 2+0:0:0:0:1, 58+3:6:0:0:15
C# minor blues (4#), 6+0:3:0:0:3, 6+0:3:0:0:3, 4+0:2:0:0:2, 8+0:4:1:0:4, 6+0:3:0:0:3, 6+0:3:0:0:3, 4+0:2:0:0:2, 9+2:4:0:0:4, 4+0:2:0:0:2, 7+0:3:0:0:3, 6+0:3:1:0:3, 8+1:2:0:0:2, 4+0:2:0:0:2, 5+0:1:0:0:1, 8+0:5:1:0:5, 12+0:4:0:0:4, 4+0:1:0:0:1, 107+3:47:3:0:47
Ab dorian (4b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:1:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+2:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 4+1:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:1, 8+0:1:0:0:1, 1+0:0:0:0:0, 28+3:6:3:0:9
E dorian (4#), 6+0:3:0:0:3, 6+0:2:0:0:2, 4+0:2:0:0:2, 8+0:4:1:0:4, 6+0:3:0:0:3, 6+0:2:0:0:2, 4+0:2:0:0:2, 9+2:4:0:0:4, 4+0:2:0:0:2, 7+0:3:0:0:3, 6+0:3:1:0:3, 7+1:2:0:0:2, 4+0:2:0:0:2, 5+0:1:0:0:1, 8+0:5:1:0:5, 12+0:4:0:0:4, 4+0:1:0:0:1, 106+3:45:3:0:45
Ab phrygian (4b), 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:1:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+2:2:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:0, 5+1:2:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:0, 8+0:1:0:0:3, 1+0:0:0:0:0, 45+3:6:3:0:11
E phrygian (4#), 6+0:3:0:0:1, 5+0:3:0:0:1, 3+0:2:0:0:0, 8+0:4:1:0:4, 6+0:3:0:0:1, 5+0:3:0:0:1, 3+0:2:0:0:0, 9+2:4:0:0:3, 4+0:2:0:0:1, 6+0:3:0:0:1, 6+0:4:1:0:3, 7+1:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:0, 8+0:5:1:0:3, 11+0:4:0:0:1, 3+0:1:0:0:0, 98+3:49:3:0:22
Ab lydian (4b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:1:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+2:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 4+1:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:1, 8+0:1:0:0:1, 1+0:0:0:0:0, 28+3:6:3:0:9
E lydian (4#), 6+0:3:0:0:3, 6+0:2:0:0:2, 4+0:2:0:0:2, 8+0:4:1:0:4, 6+0:3:0:0:3, 6+0:2:0:0:2, 4+0:2:0:0:2, 9+2:4:0:0:4, 4+0:2:0:0:2, 7+0:3:0:0:3, 6+0:3:1:0:3, 7+1:2:0:0:2, 4+0:2:0:0:2, 5+0:1:0:0:1, 8+0:5:1:0:5, 12+0:4:0:0:4, 4+0:1:0:0:1, 106+3:45:3:0:45
Ab mixolydian (4b), 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:1:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+2:2:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:0, 5+1:2:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:0, 8+0:1:0:0:3, 1+0:0:0:0:0, 45+3:6:3:0:11
E mixolydian (4#), 6+0:3:0:0:1, 5+0:3:0:0:1, 3+0:2:0:0:0, 8+0:4:1:0:4, 6+0:3:0:0:1, 5+0:3:0:0:1, 3+0:2:0:0:0, 9+2:4:0:0:3, 4+0:2:0:0:1, 6+0:3:0:0:1, 6+0:4:1:0:3, 7+1:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:0, 8+0:5:1:0:3, 11+0:4:0:0:1, 3+0:1:0:0:0, 98+3:49:3:0:22
Ab aeolian (4b), 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+2:2:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 4+1:2:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:0, 7+0:1:0:0:2, 1+0:0:0:0:0, 29+3:6:3:0:7
E aeolian (4#), 6+0:3:0:0:2, 6+0:2:0:0:1, 4+0:2:0:0:1, 8+0:4:1:0:3, 6+0:3:0:0:2, 6+0:2:0:0:1, 4+0:2:0:0:1, 9+2:4:0:0:3, 4+0:2:0:0:2, 7+0:3:0:0:2, 6+0:3:1:0:3, 6+1:2:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:0, 8+0:5:1:0:4, 11+0:4:0:0:3, 3+0:1:0:0:1, 103+3:45:3:0:32
Ab locrian (4b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+2:2:0:0:4, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+1:2:0:0:4, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 9+0:1:0:0:4, 2+0:0:0:0:1, 50+3:6:0:0:15
E locrian (4#), 5+0:3:0:0:0, 4+0:3:0:0:0, 2+0:2:0:0:0, 7+0:4:1:0:3, 5+0:3:0:0:0, 4+0:3:0:0:0, 2+0:2:0:0:0, 8+2:4:0:0:2, 3+0:2:0:0:0, 5+0:3:0:0:0, 5+0:4:1:0:2, 6+1:2:0:0:1, 3+0:2:0:0:0, 3+0:2:0:0:0, 7+0:5:1:0:2, 10+0:4:0:0:2, 3+0:1:0:0:0, 82+3:49:3:0:12
Db major (5b), 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:1:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+2:2:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:0, 5+1:2:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:0, 8+0:1:0:0:3, 1+0:0:0:0:0, 45+3:6:3:0:11
B major (5#), 6+0:3:0:0:3, 6+0:2:0:0:2, 4+0:2:0:0:2, 8+0:4:1:0:4, 6+0:3:0:0:3, 6+0:2:0:0:2, 4+0:2:0:0:2, 9+2:4:0:0:4, 4+0:2:0:0:2, 7+0:3:0:0:3, 6+0:3:1:0:3, 7+1:2:0:0:2, 4+0:2:0:0:2, 5+0:1:0:0:1, 8+0:5:1:0:5, 12+0:4:0:0:4, 4+0:1:0:0:1, 106+3:45:3:0:45
Bb minor (5b), 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+2:2:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:1:0:0, 4+1:2:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:0, 7+0:1:0:0:2, 0+0:0:0:0:0, 53+3:6:3:0:7
G# minor (5#), 6+0:3:0:0:6, 6+0:2:0:0:5, 4+0:2:0:0:4, 8+0:4:1:0:7, 6+0:3:0:0:6, 6+0:2:0:0:5, 4+0:2:0:0:4, 9+2:4:0:0:6, 4+0:2:0:0:4, 7+0:3:0:0:7, 6+0:3:1:0:5, 7+1:2:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:4, 8+0:5:1:0:8, 13+0:4:0:0:8, 4+0:1:0:0:3, 107+3:45:3:0:90
Bb minor mel (5b), 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+2:2:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:0, 3+1:2:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:0, 6+0:1:0:0:2, 0+0:0:0:0:0, 37+3:6:3:0:7
G# minor mel (5#), 6+0:3:0:0:6, 6+0:2:0:0:5, 4+0:2:0:0:4, 9+0:4:1:0:7, 6+0:3:0:0:6, 6+0:2:0:0:5, 4+0:2:0:0:4, 9+2:4:0:0:6, 4+0:2:0:0:4, 7+0:3:0:0:7, 6+0:3:1:0:5, 7+1:2:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:4, 8+0:5:1:0:8, 13+0:4:0:0:8, 4+0:1:0:0:3, 108+3:45:3:0:90
Db major blues (5b), 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 6+0:1:1:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 6+2:2:0:0:4, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:1:0:0, 6+1:2:0:0:4, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:1:0:0, 10+0:1:0:0:5, 3+0:0:0:0:1, 65+3:6:3:0:22
B major blues (5#), 6+0:3:0:0:4, 6+0:3:0:0:4, 4+0:2:0:0:2, 9+0:4:1:0:5, 6+0:3:0:0:4, 6+0:3:0:0:4, 4+0:2:0:0:2, 9+2:4:0:0:5, 4+0:2:0:0:2, 7+0:3:0:0:4, 6+0:3:1:0:4, 8+1:2:0:0:2, 4+0:2:0:0:2, 5+0:1:0:0:2, 8+0:5:1:0:6, 12+0:4:0:0:5, 4+0:1:0:0:2, 108+3:47:3:0:59
Bb minor blues (5b), 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 6+0:1:1:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 6+2:2:0:0:4, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:1:0:0, 6+1:2:0:0:4, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:1:0:0, 10+0:1:0:0:5, 3+0:0:0:0:1, 65+3:6:3:0:22
G# minor blues (5#), 6+0:3:0:0:4, 6+0:3:0:0:4, 4+0:2:0:0:2, 9+0:4:1:0:5, 6+0:3:0:0:4, 6+0:3:0:0:4, 4+0:2:0:0:2, 9+2:4:0:0:5, 4+0:2:0:0:2, 7+0:3:0:0:4, 6+0:3:1:0:4, 8+1:2:0:0:2, 4+0:2:0:0:2, 5+0:1:0:0:2, 8+0:5:1:0:6, 12+0:4:0:0:5, 4+0:1:0:0:2, 108+3:47:3:0:59
Db dorian (5b), 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+2:2:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 4+1:2:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:0, 7+0:1:0:0:2, 1+0:0:0:0:0, 29+3:6:3:0:7
B dorian (5#), 6+0:3:0:0:4, 6+0:2:0:0:3, 4+0:2:0:0:2, 9+0:4:1:0:5, 6+0:3:0:0:4, 6+0:2:0:0:3, 4+0:2:0:0:2, 9+2:4:0:0:5, 4+0:2:0:0:2, 7+0:3:0:0:4, 6+0:3:1:0:4, 7+1:2:0:0:2, 4+0:2:0:0:2, 5+0:1:0:0:2, 8+0:5:1:0:6, 12+0:4:0:0:5, 4+0:1:0:0:2, 107+3:45:3:0:57
Db phrygian (5b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+2:2:0:0:4, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+1:2:0:0:4, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 9+0:1:0:0:4, 2+0:0:0:0:1, 50+3:6:0:0:15
B phrygian (5#), 6+0:3:0:0:2, 6+0:2:0:0:1, 4+0:2:0:0:1, 8+0:4:1:0:3, 6+0:3:0:0:2, 6+0:2:0:0:1, 4+0:2:0:0:1, 9+2:4:0:0:3, 4+0:2:0:0:2, 7+0:3:0:0:2, 6+0:3:1:0:3, 6+1:2:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:0, 8+0:5:1:0:4, 11+0:4:0:0:3, 3+0:1:0:0:1, 103+3:45:3:0:32
