 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, rowcost
C locrian (0), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:1:1:2, 5+0:0:1:1:2, 4+0:0:2:0:2, 11+1:0:1:2:4, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 11+0:0:0:1:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:1:0:2, 4+0:0:1:0:2, 4+1:0:1:0:3, 5+1:0:2:0:3, 1+0:0:0:0:1, 0+0:0:0:0:0, 99+3:0:13:5:33
F major (1b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:1:1:2, 5+0:0:1:1:2, 5+0:0:2:0:2, 12+1:0:1:2:4, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 10+0:0:0:1:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:1:0:2, 4+0:0:1:0:2, 5+1:0:1:0:3, 5+1:0:2:0:3, 2+0:0:0:0:1, 0+0:0:0:0:0, 111+3:0:13:5:33
G major (1#), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:1, 5+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:1, 7+0:0:1:1:2, 7+0:0:1:1:2, 5+0:0:2:0:2, 13+1:0:1:2:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 8+0:0:0:1:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:1:0:1, 4+0:0:0:0:1, 2+0:0:1:0:2, 2+0:0:1:0:2, 6+1:0:1:0:3, 6+1:0:2:0:3, 3+0:0:0:0:1, 0+0:0:0:0:0, 129+3:0:13:5:33
D minor (1b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:1:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:1:1:4, 5+0:0:1:1:4, 5+0:0:2:0:4, 12+1:0:1:2:6, 2+0:1:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:0, 9+0:4:0:1:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 8+0:2:1:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 5+0:2:1:0:2, 4+0:1:0:0:3, 4+0:3:1:0:2, 4+0:3:1:0:2, 5+1:2:1:0:2, 5+1:0:2:0:3, 2+0:0:0:0:1, 0+0:0:0:0:0, 121+3:19:13:5:52
E minor (1#), 3+0:2:0:0:2, 2+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:1:0:0:1, 4+0:2:0:0:2, 5+0:3:1:0:3, 5+0:4:0:0:4, 4+0:4:0:0:4, 5+0:4:0:0:4, 5+0:4:0:0:4, 5+0:4:0:0:4, 4+0:3:0:0:3, 7+0:5:1:1:4, 7+0:5:1:1:4, 5+0:4:2:0:4, 13+1:9:1:2:7, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 9+0:1:0:1:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:3:1:0:4, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 3+0:3:0:0:3, 4+0:2:1:0:3, 4+0:2:0:0:2, 1+0:0:1:0:1, 1+0:0:1:0:1, 6+1:3:1:0:3, 7+1:4:2:0:4, 4+0:3:0:0:3, 1+0:0:0:0:0, 145+3:86:13:5:87
D minor mel (1b), 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:1:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 6+0:0:1:1:4, 6+0:0:1:1:4, 5+0:0:2:0:4, 13+1:0:1:2:6, 1+0:1:0:0:0, 0+0:0:0:0:0, 1+0:1:0:0:0, 8+0:4:0:1:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 7+0:2:1:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 5+0:2:1:0:2, 3+0:1:0:0:3, 3+0:3:1:0:2, 3+0:3:1:0:2, 5+1:2:1:0:2, 6+1:0:2:0:3, 3+0:0:0:0:1, 0+0:0:0:0:0, 132+3:19:13:5:52
E minor mel (1#), 4+0:2:0:0:2, 3+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:1:0:0:1, 4+0:2:0:0:2, 5+0:3:1:0:3, 6+0:4:0:0:4, 5+0:4:0:0:4, 5+0:4:0:0:4, 5+0:4:0:0:4, 5+0:4:0:0:4, 5+0:3:0:0:3, 7+0:5:1:1:4, 7+0:5:1:1:4, 5+0:4:2:0:4, 13+1:9:1:2:7, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 8+0:1:0:1:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 7+0:3:1:0:4, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 4+0:3:0:0:3, 5+0:2:1:0:3, 4+0:2:0:0:2, 1+0:0:1:0:1, 1+0:0:1:0:1, 6+1:3:1:0:3, 7+1:4:2:0:4, 4+0:3:0:0:3, 1+0:0:0:0:0, 155+3:86:13:5:87
F major blues (1b), 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:1:2, 6+0:0:1:1:2, 5+0:0:2:0:2, 13+1:0:1:2:3, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 11+0:4:0:1:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 9+0:2:1:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:2:1:0:2, 4+0:1:0:0:1, 5+0:3:1:0:3, 5+0:3:1:0:3, 6+1:2:1:0:3, 6+1:1:2:0:3, 3+0:0:0:0:0, 0+0:0:0:0:0, 153+3:20:13:5:32
G major blues (1#), 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:2:1:0:1, 6+0:3:0:0:2, 5+0:3:0:0:2, 5+0:3:0:0:2, 5+0:3:0:0:2, 5+0:3:0:0:2, 5+0:3:0:0:1, 7+0:5:1:1:3, 7+0:5:1:1:3, 5+0:5:2:0:3, 13+1:9:1:2:5, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 10+0:0:0:1:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 8+0:3:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:1, 5+0:2:1:0:1, 5+0:2:0:0:2, 4+0:0:1:0:2, 4+0:0:1:0:2, 6+1:3:1:0:3, 6+1:3:2:0:2, 3+0:2:0:0:1, 0+0:0:0:0:0, 160+3:68:13:5:43
D minor blues (1b), 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:1:2, 6+0:0:1:1:2, 5+0:0:2:0:2, 13+1:0:1:2:3, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 11+0:4:0:1:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 9+0:2:1:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:2:1:0:2, 4+0:1:0:0:1, 5+0:3:1:0:3, 5+0:3:1:0:3, 6+1:2:1:0:3, 6+1:1:2:0:3, 3+0:0:0:0:0, 0+0:0:0:0:0, 153+3:20:13:5:32
E minor blues (1#), 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:2:1:0:1, 6+0:3:0:0:2, 5+0:3:0:0:2, 5+0:3:0:0:2, 5+0:3:0:0:2, 5+0:3:0:0:2, 5+0:3:0:0:1, 7+0:5:1:1:3, 7+0:5:1:1:3, 5+0:5:2:0:3, 13+1:9:1:2:5, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 10+0:0:0:1:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 8+0:3:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:1, 5+0:2:1:0:1, 5+0:2:0:0:2, 4+0:0:1:0:2, 4+0:0:1:0:2, 6+1:3:1:0:3, 6+1:3:2:0:2, 3+0:2:0:0:1, 0+0:0:0:0:0, 160+3:68:13:5:43
F dorian (1b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:1:1:2, 6+0:0:1:1:2, 5+0:0:2:0:2, 13+1:0:1:2:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 9+0:0:0:1:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:1:0:2, 3+0:0:1:0:2, 5+1:0:1:0:3, 6+1:0:2:0:3, 3+0:0:0:0:1, 0+0:0:0:0:0, 122+3:0:13:5:33
G dorian (1#), 3+0:2:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 4+0:3:1:0:1, 6+0:4:0:0:2, 5+0:4:0:0:2, 5+0:4:0:0:2, 5+0:4:0:0:2, 5+0:4:0:0:2, 5+0:3:0:0:1, 7+0:6:1:1:3, 7+0:6:1:1:3, 5+0:5:2:0:3, 13+1:10:1:2:5, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 7+0:1:0:1:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+0:4:1:0:1, 2+0:1:0:0:0, 2+0:1:0:0:0, 1+0:1:0:0:0, 4+0:3:0:0:1, 4+0:2:1:0:1, 4+0:2:0:0:2, 2+0:0:1:0:2, 2+0:0:1:0:2, 6+1:3:1:0:3, 6+1:4:2:0:2, 3+0:3:0:0:1, 0+0:0:0:0:0, 139+3:91:13:5:43
F phrygian (1b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:1:1:2, 5+0:0:1:1:2, 4+0:0:2:0:2, 11+1:0:1:2:4, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 11+0:0:0:1:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:1:0:2, 4+0:0:1:0:2, 4+1:0:1:0:3, 5+1:0:2:0:3, 1+0:0:0:0:1, 0+0:0:0:0:0, 99+3:0:13:5:33
G phrygian (1#), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:1:1:2, 6+0:0:1:1:2, 5+0:0:2:0:2, 13+1:0:1:2:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 9+0:0:0:1:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:1:0:2, 3+0:0:1:0:2, 5+1:0:1:0:3, 6+1:0:2:0:3, 3+0:0:0:0:1, 0+0:0:0:0:0, 122+3:0:13:5:33
F lydian (1b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:1:1:2, 6+0:0:1:1:2, 5+0:0:2:0:2, 13+1:0:1:2:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 9+0:0:0:1:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:1:0:2, 3+0:0:1:0:2, 5+1:0:1:0:3, 6+1:0:2:0:3, 3+0:0:0:0:1, 0+0:0:0:0:0, 122+3:0:13:5:33
