 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, rowcost
Bb minor (5b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 3+0:2:0:0:2, 3+0:0:1:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 8+0:1:2:2:4, 3+0:0:0:0:0, 6+0:1:0:0:2, 2+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 3+0:2:0:0:2, 3+0:0:1:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 8+0:1:2:2:4, 3+0:0:0:0:0, 5+0:1:0:0:2, 2+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 98+0:18:6:4:26
G# minor (5#), 2+0:0:0:0:2, 4+0:0:0:0:3, 5+0:1:0:0:2, 3+0:1:0:0:3, 5+0:1:0:0:3, 4+0:0:0:0:3, 7+0:3:0:0:5, 3+0:0:0:0:2, 5+0:0:0:0:2, 5+0:2:1:0:5, 5+0:2:0:0:4, 5+0:0:0:0:3, 7+0:7:2:2:5, 5+0:1:0:0:5, 6+0:1:0:0:5, 4+0:0:0:0:2, 5+0:1:0:0:5, 4+0:0:0:0:3, 5+0:1:0:0:2, 3+0:1:0:0:3, 5+0:1:0:0:3, 4+0:0:0:0:3, 7+0:3:0:0:5, 3+0:0:0:0:2, 5+0:0:0:0:2, 6+0:2:1:0:6, 6+0:3:0:0:5, 5+0:0:0:0:3, 7+0:7:2:2:5, 5+0:1:0:0:5, 6+0:1:0:0:4, 4+0:0:0:0:2, 5+0:1:0:0:5, 6+0:2:0:0:5, 3+0:0:0:0:2, 169+0:43:6:4:124
Gb major (6b), 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:1:0:0:2, 2+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:3, 4+0:1:0:0:4, 5+0:2:0:0:4, 4+0:0:0:0:2, 3+0:0:0:0:2, 5+0:0:0:0:3, 6+0:1:1:2:2, 4+0:0:0:0:2, 7+0:1:0:0:5, 4+0:1:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 3+0:1:0:0:2, 2+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:3, 4+0:1:0:0:4, 5+0:2:0:0:4, 4+0:0:0:0:2, 3+0:0:0:0:2, 5+0:0:0:0:3, 6+0:1:1:2:2, 4+0:0:0:0:2, 7+0:1:0:0:5, 4+0:1:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:2, 2+0:0:0:0:1, 140+0:16:2:4:96
F# major (6#), 2+0:0:0:0:1, 4+0:0:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:1, 6+0:1:0:0:2, 5+0:0:0:0:2, 7+0:3:0:0:3, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:2:1:0:3, 5+0:2:0:0:3, 5+0:0:0:0:1, 7+0:7:2:2:5, 5+0:1:0:0:3, 7+0:1:0:0:3, 5+0:0:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:1, 6+0:1:0:0:2, 5+0:0:0:0:2, 7+0:3:0:0:3, 3+0:0:0:0:0, 4+0:0:0:0:1, 6+0:2:1:0:4, 6+0:3:0:0:4, 5+0:0:0:0:1, 7+0:7:2:2:5, 5+0:1:0:0:3, 7+0:1:0:0:3, 5+0:0:0:0:2, 6+0:1:0:0:3, 6+0:2:0:0:4, 3+0:0:0:0:2, 175+0:43:6:4:81
Eb minor (6b), 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:1:0:0:1, 4+0:2:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:1, 6+0:1:1:2:3, 3+0:0:0:0:0, 6+0:1:0:0:3, 4+0:1:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:1:0:0:1, 4+0:2:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:1, 6+0:1:1:2:3, 3+0:0:0:0:0, 7+0:1:0:0:3, 4+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 129+0:16:2:4:34
D# minor (6#), 1+0:0:1:0:0, 4+0:0:0:0:4, 4+0:1:0:0:3, 3+0:1:0:0:3, 6+0:1:0:0:4, 5+0:0:0:0:4, 6+0:3:0:0:5, 4+0:0:0:0:3, 4+0:0:0:0:3, 5+0:2:1:0:5, 5+0:2:0:0:5, 5+0:0:0:0:3, 7+0:7:2:2:5, 6+0:1:0:0:5, 7+0:1:0:0:5, 5+0:0:0:0:3, 6+0:1:0:0:5, 4+0:0:0:0:4, 4+0:1:0:0:3, 3+0:1:0:0:3, 6+0:1:0:0:4, 5+0:0:0:0:4, 6+0:3:0:0:5, 4+0:0:0:0:3, 4+0:0:0:0:3, 6+0:2:1:0:6, 6+0:3:0:0:6, 5+0:0:0:0:3, 7+0:7:2:2:5, 6+0:1:0:0:5, 7+0:1:0:0:5, 5+0:0:0:0:3, 6+0:1:0:0:5, 6+0:2:0:0:6, 3+0:0:0:0:3, 176+0:43:7:4:141
Cb major (7b), 2+0:0:0:0:2, 4+0:0:0:0:3, 3+0:1:0:0:3, 2+0:0:0:0:2, 5+0:1:0:0:5, 5+0:0:0:0:4, 3+0:0:0:0:3, 4+0:1:0:0:4, 5+0:2:0:0:5, 4+0:0:0:0:3, 4+0:0:0:0:2, 6+0:0:0:0:4, 5+0:1:0:2:2, 5+0:0:0:0:3, 8+0:1:0:0:6, 5+0:1:0:0:4, 5+0:0:0:0:4, 4+0:0:0:0:3, 3+0:1:0:0:3, 2+0:0:0:0:2, 5+0:1:0:0:5, 5+0:0:0:0:4, 3+0:0:0:0:3, 4+0:1:0:0:4, 5+0:2:0:0:5, 5+0:0:0:0:3, 4+0:0:0:0:2, 6+0:0:0:0:4, 5+0:1:0:2:2, 5+0:0:0:0:3, 8+0:1:0:0:6, 5+0:1:0:0:4, 5+0:0:0:0:4, 5+0:0:0:0:3, 3+0:0:0:0:2, 157+0:16:0:4:121
C# major (7#), 1+0:0:0:0:0, 4+0:0:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:2, 6+0:1:0:0:3, 5+0:0:0:0:3, 7+0:3:0:0:4, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:2:1:0:4, 5+0:2:0:0:4, 5+0:0:0:0:2, 7+0:7:2:2:5, 5+0:1:0:0:3, 8+0:1:0:0:4, 5+0:0:0:0:2, 6+0:1:0:0:4, 4+0:0:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:2, 6+0:1:0:0:3, 5+0:0:0:0:3, 7+0:3:0:0:4, 3+0:0:0:0:1, 4+0:0:0:0:1, 6+0:2:1:0:5, 6+0:3:0:0:5, 5+0:0:0:0:2, 7+0:7:2:2:5, 5+0:1:0:0:3, 8+0:1:0:0:4, 5+0:0:0:0:2, 6+0:1:0:0:4, 6+0:2:0:0:4, 3+0:0:0:0:2, 176+0:43:6:4:100
Ab minor (7b), 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:1:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:3, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:1:0:0:2, 5+0:2:0:0:3, 3+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:2, 5+0:1:0:2:3, 4+0:0:0:0:0, 7+0:1:0:0:3, 5+0:1:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:1:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:3, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:1:0:0:2, 5+0:2:0:0:3, 4+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:2, 5+0:1:0:2:3, 4+0:0:0:0:0, 7+0:1:0:0:4, 5+0:1:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 135+0:16:0:4:57
A# minor (7#), 1+0:0:0:0:1, 4+0:0:0:0:4, 4+0:1:0:0:3, 3+0:1:0:0:3, 6+0:1:0:0:5, 5+0:0:0:0:5, 7+0:3:0:0:6, 3+0:0:0:0:3, 4+0:0:0:0:3, 5+0:2:1:0:5, 5+0:2:0:0:4, 5+0:0:0:0:4, 7+0:7:2:2:5, 5+0:1:0:0:4, 8+0:1:0:0:6, 5+0:0:0:0:4, 6+0:1:0:0:6, 4+0:0:0:0:4, 4+0:1:0:0:3, 3+0:1:0:0:3, 6+0:1:0:0:5, 5+0:0:0:0:5, 7+0:3:0:0:6, 3+0:0:0:0:3, 4+0:0:0:0:3, 6+0:2:1:0:6, 6+0:3:0:0:6, 5+0:0:0:0:4, 7+0:7:2:2:5, 5+0:1:0:0:4, 8+0:1:0:0:6, 5+0:0:0:0:4, 6+0:1:0:0:6, 6+0:2:0:0:6, 3+0:0:0:0:3, 176+0:43:6:4:153
