 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, rowcost
C major (0), 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 14+2:0:2:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:2:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 14+2:0:2:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 104+4:0:8:0:12
A minor (0), 2+0:0:0:0:1, 5+0:0:0:0:3, 5+0:0:1:0:4, 4+0:0:0:0:1, 3+0:0:0:0:2, 14+2:0:2:0:7, 3+0:0:0:0:2, 1+0:0:0:0:1, 6+0:0:2:0:5, 4+0:0:0:0:2, 5+0:0:0:0:3, 6+0:0:0:0:3, 5+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:3, 6+0:0:1:0:4, 4+0:0:0:0:1, 3+0:0:0:0:2, 14+2:0:2:0:7, 3+0:0:0:0:2, 0+0:0:0:0:0, 120+4:0:8:0:66
A minor mel (0), 3+0:0:0:0:1, 6+0:0:0:0:3, 6+0:0:1:0:4, 5+0:0:0:0:1, 4+0:0:0:0:2, 14+2:0:2:0:7, 3+0:0:0:0:2, 1+0:0:0:0:1, 6+0:0:2:0:5, 4+0:0:0:0:2, 6+0:0:0:0:3, 6+0:0:1:0:3, 6+0:0:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:0:0:3, 4+0:0:0:0:2, 6+0:0:0:0:3, 7+0:0:1:0:4, 5+0:0:0:0:1, 4+0:0:0:0:2, 14+2:0:2:0:7, 3+0:0:0:0:2, 0+0:0:0:0:0, 137+4:0:9:0:66
C major blues (0), 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:1:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 14+2:0:2:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:2:0:2, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:1:0:1, 5+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 6+0:0:1:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 14+2:0:2:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 121+4:0:9:0:13
A minor blues (0), 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:1:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 14+2:0:2:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:2:0:2, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:1:0:1, 5+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 6+0:0:1:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 14+2:0:2:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 121+4:0:9:0:13
C dorian (0), 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:1:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 14+2:0:2:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:2:0:2, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:1:0:1, 5+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 6+0:0:1:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 14+2:0:2:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 121+4:0:9:0:13
C phrygian (0), 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 13+2:0:2:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:2:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 13+2:0:2:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 88+4:0:8:0:12
C lydian (0), 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:1:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 14+2:0:2:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:2:0:2, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:1:0:1, 5+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 6+0:0:1:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 14+2:0:2:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 121+4:0:9:0:13
C mixolydian (0), 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 13+2:0:2:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:2:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 13+2:0:2:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 88+4:0:8:0:12
C aeolian (0), 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 14+2:0:2:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:2:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 14+2:0:2:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 104+4:0:8:0:12
