 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, rowcost
Bb minor (5b), 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:2:1:0:2, 2+0:0:0:0:0, 8+0:3:2:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:1:0:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:1:0:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 71+0:11:3:0:19
G# minor (5#), 3+0:0:0:0:2, 4+0:0:0:0:3, 6+0:3:0:0:6, 6+0:0:0:0:4, 3+0:0:0:0:2, 5+0:0:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:1:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:4, 6+0:1:0:0:4, 5+0:0:1:0:2, 4+0:1:0:0:4, 7+0:2:1:0:5, 3+0:0:0:0:2, 5+0:0:0:0:4, 3+0:0:0:0:2, 7+0:4:0:0:7, 6+0:0:0:0:3, 5+0:0:0:0:4, 3+0:0:0:0:2, 4+0:1:0:0:3, 7+0:4:0:0:7, 6+0:0:0:0:3, 5+0:0:0:0:4, 3+0:0:0:0:2, 4+0:1:0:0:3, 5+0:1:0:0:4, 3+0:0:0:0:2, 159+0:21:2:0:117
Gb major (6b), 2+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 7+0:1:0:0:5, 2+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:4, 4+0:0:0:0:3, 2+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:3, 5+0:2:1:0:4, 2+0:0:0:0:2, 8+0:3:1:0:7, 2+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:3, 2+0:0:0:0:1, 4+0:1:0:0:3, 5+0:0:0:0:4, 2+0:0:0:0:1, 4+0:1:0:0:4, 2+0:0:0:0:1, 4+0:1:0:0:3, 5+0:0:0:0:4, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:1:0:0:5, 2+0:0:0:0:2, 120+0:11:2:0:96
F# major (6#), 3+0:0:0:0:1, 4+0:0:0:0:2, 6+0:3:0:0:5, 5+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 5+0:1:0:0:3, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 5+0:1:0:0:3, 6+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:2, 8+0:2:1:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 7+0:4:0:0:6, 6+0:0:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:2, 5+0:1:0:0:1, 7+0:4:0:0:6, 6+0:0:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:2, 4+0:1:0:0:3, 6+0:1:0:0:2, 3+0:0:0:0:1, 158+0:21:1:0:72
Eb minor (6b), 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:2:1:0:2, 1+0:0:0:0:0, 7+0:3:1:0:4, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 1+0:0:0:0:0, 95+0:11:2:0:22
D# minor (6#), 3+0:0:0:0:3, 4+0:0:0:0:4, 6+0:3:0:0:6, 5+0:0:0:0:5, 3+0:0:0:0:3, 5+0:0:0:0:5, 3+0:0:0:0:3, 5+0:1:0:0:5, 4+0:1:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:4, 4+0:0:0:0:4, 3+0:0:0:0:3, 5+0:0:0:0:5, 3+0:0:0:0:3, 5+0:1:0:0:5, 6+0:1:0:0:5, 3+0:0:0:0:3, 4+0:1:0:0:4, 9+0:2:1:0:5, 3+0:0:0:0:3, 5+0:0:0:0:5, 3+0:0:0:0:3, 7+0:4:0:0:7, 6+0:0:0:0:4, 5+0:0:0:0:5, 3+0:0:0:0:3, 6+0:1:0:0:3, 7+0:4:0:0:7, 6+0:0:0:0:4, 5+0:0:0:0:5, 3+0:0:0:0:3, 4+0:1:0:0:4, 7+0:1:0:0:5, 3+0:0:0:0:3, 161+0:21:1:0:146
Cb major (7b), 3+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:2, 7+0:1:0:0:6, 3+0:0:0:0:2, 5+0:0:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:3, 4+0:1:0:0:4, 5+0:0:0:0:4, 5+0:0:0:0:4, 3+0:0:0:0:2, 5+0:0:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:4, 5+0:2:1:0:5, 3+0:0:0:0:2, 9+0:3:1:0:7, 3+0:0:0:0:2, 5+0:0:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:4, 6+0:0:0:0:5, 3+0:0:0:0:2, 5+0:1:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:4, 6+0:0:0:0:5, 3+0:0:0:0:2, 3+0:0:0:0:2, 6+0:1:0:0:5, 3+0:0:0:0:2, 150+0:11:2:0:118
C# major (7#), 3+0:0:0:0:1, 4+0:0:0:0:2, 6+0:3:0:0:5, 6+0:0:0:0:3, 3+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:3, 3+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:1, 5+0:1:0:0:3, 6+0:1:0:0:3, 3+0:0:0:0:1, 4+0:1:0:0:3, 9+0:2:0:0:3, 3+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:1, 7+0:4:0:0:6, 6+0:0:0:0:2, 6+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:2, 7+0:4:0:0:6, 6+0:0:0:0:2, 6+0:0:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 6+0:1:0:0:3, 3+0:0:0:0:1, 167+0:21:0:0:85
Ab minor (7b), 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:1:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:2:1:0:3, 2+0:0:0:0:0, 9+0:3:1:0:5, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:3, 2+0:0:0:0:0, 5+0:1:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:3, 3+0:0:0:0:1, 135+0:11:2:0:53
A# minor (7#), 3+0:0:0:0:3, 4+0:0:0:0:4, 6+0:3:0:0:6, 6+0:0:0:0:5, 3+0:0:0:0:3, 5+0:0:0:0:5, 4+0:0:0:0:3, 5+0:1:0:0:4, 4+0:1:0:0:4, 4+0:0:0:0:3, 5+0:0:0:0:4, 5+0:0:0:0:4, 3+0:0:0:0:3, 5+0:0:0:0:5, 4+0:0:0:0:3, 5+0:1:0:0:5, 6+0:1:0:0:5, 3+0:0:0:0:3, 4+0:1:0:0:4, 10+0:2:0:0:6, 3+0:0:0:0:3, 5+0:0:0:0:5, 4+0:0:0:0:3, 7+0:4:0:0:6, 6+0:0:0:0:4, 6+0:0:0:0:5, 3+0:0:0:0:3, 5+0:1:0:0:4, 7+0:4:0:0:6, 6+0:0:0:0:4, 6+0:0:0:0:5, 3+0:0:0:0:3, 4+0:1:0:0:4, 6+0:1:0:0:6, 3+0:0:0:0:3, 168+0:21:0:0:146
