 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, rowcost
Eb major (3b), 3+0:1:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:1, 0+0:0:0:0:0, 3+0:0:1:0:0, 6+0:0:1:0:0, 6+1:1:1:0:1, 3+0:0:1:0:0, 2+0:0:0:0:0, 11+2:3:2:1:5, 8+1:1:0:0:4, 6+0:1:1:0:2, 7+1:3:0:0:4, 1+0:0:0:0:0, 4+0:1:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 83+5:13:7:1:24
A major (3#), 6+0:1:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 5+0:3:0:0:2, 5+0:2:0:0:1, 5+0:3:0:0:2, 5+0:1:0:0:1, 3+0:1:0:0:0, 7+0:2:0:0:1, 4+0:1:0:0:0, 7+0:4:1:0:3, 10+0:7:1:0:6, 11+1:6:1:0:5, 7+0:6:1:0:5, 5+0:3:0:0:2, 10+2:5:2:1:5, 8+1:4:0:0:4, 7+0:4:1:0:3, 8+1:1:0:0:2, 3+0:1:0:0:0, 4+0:1:0:0:0, 5+0:3:0:0:2, 4+0:2:0:0:2, 5+0:3:0:0:2, 4+0:2:0:0:2, 3+0:1:0:0:0, 5+0:2:0:0:1, 153+5:71:7:1:52
C minor (3b), 3+0:1:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 7+0:0:1:0:2, 7+1:1:1:0:2, 4+0:0:1:0:2, 3+0:0:0:0:1, 11+2:3:2:1:5, 7+1:1:0:0:2, 5+0:1:1:0:3, 6+1:3:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 96+5:14:7:1:26
F# minor (3#), 6+0:1:0:0:3, 3+0:1:0:0:3, 5+0:1:0:0:2, 5+0:3:0:0:4, 5+0:2:0:0:3, 4+0:3:0:0:3, 5+0:1:0:0:4, 3+0:1:0:0:2, 7+0:2:0:0:4, 4+0:1:0:0:3, 7+0:3:1:0:4, 10+0:6:1:0:7, 11+1:6:0:0:7, 7+0:6:1:0:7, 4+0:3:0:0:3, 9+2:5:1:1:4, 9+1:4:0:0:5, 7+0:4:1:0:5, 8+1:1:0:0:3, 3+0:1:0:0:3, 5+0:1:0:0:3, 5+0:3:0:0:4, 4+0:2:0:0:3, 4+0:3:0:0:3, 4+0:2:0:0:4, 3+0:1:0:0:2, 5+0:2:0:0:4, 152+5:69:5:1:102
Ab major (4b), 3+0:1:0:0:2, 2+0:0:0:0:1, 5+0:1:0:0:3, 0+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:1:0:1, 5+0:0:1:0:1, 5+1:1:1:0:2, 2+0:0:1:0:0, 1+0:0:0:0:0, 10+2:3:2:1:5, 9+1:1:0:0:4, 6+0:1:1:0:2, 7+1:3:0:0:5, 2+0:0:0:0:1, 4+0:1:0:0:3, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 86+5:13:7:1:37
E major (4#), 6+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:3:0:0:3, 6+0:2:0:0:2, 5+0:3:0:0:3, 6+0:1:0:0:1, 4+0:1:0:0:1, 7+0:2:0:0:2, 5+0:1:0:0:1, 7+0:3:1:0:3, 10+0:6:1:0:6, 11+1:6:1:0:6, 7+0:6:1:0:6, 5+0:3:0:0:3, 10+2:5:2:1:5, 8+2:3:0:0:3, 6+0:4:1:0:4, 7+1:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:3:0:0:3, 5+0:2:0:0:2, 5+0:3:0:0:3, 5+0:2:0:0:2, 4+0:1:0:0:1, 6+0:2:0:0:2, 161+6:68:7:1:68
F minor (4b), 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:1:0:1, 6+0:0:1:0:1, 6+1:1:1:0:2, 3+0:0:1:0:1, 2+0:0:0:0:0, 10+2:3:2:1:5, 8+1:1:0:0:1, 6+0:1:1:0:2, 8+1:3:0:0:3, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 96+5:13:7:1:20
C# minor (4#), 6+0:1:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:1, 5+0:3:0:0:5, 7+0:2:0:0:4, 5+0:3:0:0:4, 6+0:1:0:0:4, 4+0:1:0:0:3, 7+0:2:0:0:5, 5+0:1:0:0:4, 7+0:3:1:0:5, 10+0:6:1:0:8, 11+1:6:1:0:8, 7+0:6:1:0:7, 5+0:3:0:0:4, 10+2:5:2:1:4, 9+2:3:0:0:6, 7+0:4:1:0:6, 8+1:1:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:3:0:0:5, 6+0:2:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:4, 4+0:1:0:0:3, 6+0:2:0:0:5, 166+6:66:7:1:119
Db major (5b), 3+0:0:0:0:1, 2+0:0:0:0:2, 6+0:1:0:0:3, 1+0:0:0:0:0, 5+0:0:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:2, 2+0:0:0:0:1, 3+0:0:1:0:1, 4+0:0:1:0:1, 4+1:1:1:0:3, 1+0:0:1:0:0, 0+0:0:0:0:0, 9+2:3:2:1:5, 9+1:1:0:0:5, 7+0:1:1:0:2, 8+1:3:0:0:6, 2+0:0:0:0:2, 5+0:1:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 91+5:12:7:1:49
B major (5#), 7+0:1:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:1, 5+0:3:0:0:3, 6+0:0:0:0:1, 5+0:3:0:0:4, 7+0:1:0:0:3, 4+0:1:0:0:2, 8+0:2:0:0:3, 5+0:1:0:0:2, 6+0:3:1:0:4, 10+0:6:1:0:7, 11+1:6:1:0:7, 7+0:6:1:0:7, 5+0:3:0:0:4, 11+2:5:2:1:4, 8+2:3:0:0:4, 6+0:4:1:0:5, 6+1:1:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:2, 5+0:3:0:0:3, 5+0:2:0:0:3, 5+0:3:0:0:4, 6+0:2:0:0:3, 4+0:1:0:0:2, 7+0:2:0:0:3, 169+6:66:7:1:89
Bb minor (5b), 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:1:0:0, 5+0:0:1:0:0, 5+1:1:1:0:2, 2+0:0:1:0:0, 0+0:0:0:0:0, 8+2:3:2:1:6, 10+1:1:0:0:2, 7+0:1:1:0:3, 8+1:3:0:0:4, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 92+5:12:7:1:22
G# minor (5#), 7+0:1:0:0:3, 5+0:1:0:0:4, 5+0:1:0:0:3, 4+0:3:0:0:4, 6+0:0:0:0:4, 5+0:3:0:0:4, 7+0:1:0:0:5, 4+0:1:0:0:4, 8+0:2:0:0:5, 5+0:1:0:0:5, 6+0:3:1:0:5, 10+0:6:1:0:8, 11+1:6:1:0:9, 7+0:6:1:0:7, 5+0:3:0:0:4, 11+2:5:2:1:4, 7+2:3:0:0:6, 6+0:4:1:0:6, 7+1:1:0:0:5, 5+0:1:0:0:4, 5+0:1:0:0:4, 4+0:3:0:0:4, 5+0:2:0:0:5, 5+0:3:0:0:4, 6+0:2:0:0:5, 4+0:1:0:0:4, 7+0:2:0:0:6, 167+6:66:7:1:131
Gb major (6b), 4+0:0:0:0:2, 3+0:0:0:0:2, 6+0:1:0:0:4, 2+0:0:0:0:1, 5+0:0:0:0:3, 0+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:2, 5+1:1:1:0:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 9+2:3:2:1:5, 10+1:1:0:0:6, 7+0:1:1:0:3, 9+1:3:0:0:7, 3+0:0:0:0:2, 5+0:1:0:0:4, 2+0:0:0:0:1, 3+0:0:0:0:3, 0+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:3, 101+5:12:4:1:66
F# major (6#), 7+0:1:0:0:3, 5+0:1:0:0:3, 6+0:1:0:0:2, 5+0:3:0:0:4, 6+0:0:0:0:1, 4+0:3:0:0:3, 7+0:1:0:0:4, 4+0:1:0:0:2, 8+0:2:0:0:4, 5+0:1:0:0:3, 6+0:3:1:0:4, 10+0:6:1:0:7, 11+1:6:0:0:7, 7+0:6:1:0:7, 4+0:3:0:0:3, 10+2:5:1:1:4, 9+2:3:0:0:4, 6+0:4:1:0:5, 6+1:1:0:0:3, 5+0:1:0:0:3, 6+0:1:0:0:3, 5+0:3:0:0:4, 5+0:2:0:0:3, 4+0:3:0:0:3, 6+0:2:0:0:4, 4+0:1:0:0:2, 7+0:2:0:0:4, 168+6:66:5:1:99
Eb minor (6b), 4+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 6+1:1:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 10+2:3:2:1:5, 9+1:1:0:0:4, 7+0:1:1:0:2, 9+1:3:0:0:4, 2+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 98+5:12:4:1:23
D# minor (6#), 7+0:1:0:0:5, 5+0:1:0:0:5, 7+0:1:0:0:4, 5+0:3:0:0:5, 6+0:0:0:0:4, 4+0:3:0:0:3, 7+0:1:0:0:6, 4+0:1:0:0:4, 8+0:2:0:0:6, 5+0:1:0:0:5, 6+0:3:1:0:6, 10+0:6:1:0:9, 11+1:6:0:0:9, 7+0:6:1:0:7, 4+0:3:0:0:3, 10+2:5:1:1:5, 9+2:3:0:0:6, 6+0:4:1:0:6, 6+1:1:0:0:6, 5+0:1:0:0:5, 7+0:1:0:0:5, 5+0:3:0:0:5, 5+0:2:0:0:5, 4+0:3:0:0:3, 6+0:2:0:0:6, 4+0:1:0:0:4, 7+0:2:0:0:7, 170+6:66:5:1:144
Cb major (7b), 5+0:0:0:0:3, 4+0:0:0:0:3, 6+0:1:0:0:5, 2+0:0:0:0:2, 6+0:0:0:0:3, 1+0:0:0:0:0, 5+0:0:0:0:3, 3+0:0:0:0:2, 6+0:1:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:2, 6+1:1:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 8+2:3:1:1:5, 10+2:1:0:0:6, 8+0:1:0:0:3, 9+1:3:0:0:8, 4+0:0:0:0:3, 6+0:1:0:0:5, 2+0:0:0:0:2, 4+0:0:0:0:3, 1+0:0:0:0:0, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:4, 121+6:12:1:1:80
C# major (7#), 7+0:1:0:0:4, 5+0:1:0:0:3, 6+0:0:0:0:1, 5+0:3:0:0:5, 7+0:0:0:0:3, 4+0:3:0:0:3, 7+0:1:0:0:4, 4+0:1:0:0:3, 8+0:2:0:0:5, 5+0:1:0:0:4, 6+0:3:1:0:5, 10+0:6:1:0:8, 11+1:6:0:0:7, 7+0:6:1:0:7, 4+0:3:0:0:3, 10+2:5:1:1:4, 10+2:3:0:0:5, 7+0:4:1:0:6, 7+1:1:0:0:4, 5+0:1:0:0:3, 6+0:0:0:0:2, 5+0:3:0:0:5, 6+0:2:0:0:4, 4+0:3:0:0:3, 6+0:2:0:0:4, 4+0:1:0:0:3, 7+0:2:0:0:5, 173+6:64:5:1:113
Ab minor (7b), 5+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:3, 1+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:1, 5+0:0:0:0:1, 7+1:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 9+2:3:1:1:5, 10+2:1:0:0:3, 7+0:1:0:0:2, 8+1:3:0:0:5, 4+0:0:0:0:1, 5+0:1:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 116+6:13:1:1:36
A# minor (7#), 7+0:1:0:0:5, 5+0:1:0:0:5, 6+0:0:0:0:4, 5+0:3:0:0:5, 7+0:0:0:0:4, 4+0:3:0:0:3, 7+0:3:0:0:7, 4+0:1:0:0:4, 8+0:2:0:0:6, 5+0:1:0:0:5, 6+0:3:1:0:6, 10+0:6:1:0:8, 11+1:6:0:0:10, 7+0:6:1:0:7, 4+0:3:0:0:3, 10+2:5:1:1:5, 11+2:3:0:0:8, 7+0:4:1:0:6, 7+1:1:0:0:6, 4+0:1:0:0:4, 6+0:0:0:0:5, 5+0:3:0:0:5, 6+0:2:0:0:5, 4+0:3:0:0:3, 6+0:2:0:0:6, 4+0:1:0:0:4, 7+0:2:0:0:7, 173+6:66:5:1:146
