 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, rowcost
Eb major (3b), 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:2:1:0:3, 4+0:2:1:0:2, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 6+1:2:0:0:3, 1+0:0:0:0:0, 4+0:2:1:0:3, 2+0:0:0:0:1, 3+0:2:1:0:2, 5+0:2:1:0:3, 1+0:0:0:0:0, 4+1:1:0:0:1, 4+0:0:0:0:0, 5+0:0:1:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 7+0:1:1:0:2, 0+0:0:0:0:0, 4+0:3:2:0:3, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:2:1:0:2, 87+2:20:10:0:31
A major (3#), 4+0:2:0:0:1, 4+0:3:0:0:2, 7+0:5:0:0:4, 3+0:1:0:0:0, 6+0:3:0:0:2, 4+0:2:0:0:1, 4+0:1:1:0:1, 3+0:0:1:0:1, 1+0:0:0:0:0, 6+0:3:0:0:2, 1+0:0:0:0:0, 8+1:3:0:0:1, 2+0:1:0:0:0, 3+0:1:1:0:1, 1+0:0:0:0:0, 2+0:0:1:0:1, 4+0:1:1:0:1, 2+0:0:0:0:0, 5+1:4:0:0:3, 8+0:4:0:0:3, 6+0:3:1:0:2, 6+0:3:0:0:2, 7+0:4:0:0:3, 8+0:4:0:0:3, 8+0:3:1:0:2, 6+0:3:0:0:2, 5+0:2:2:0:3, 1+0:0:0:0:0, 6+0:3:0:0:2, 1+0:0:0:0:0, 6+0:2:0:0:1, 2+0:1:0:0:0, 6+0:3:0:0:2, 2+0:0:0:0:0, 2+0:0:1:0:1, 150+2:65:10:0:47
C minor (3b), 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:1:0:1, 4+0:2:1:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+1:2:0:0:1, 2+0:0:0:0:0, 5+0:2:1:0:2, 1+0:0:0:0:0, 3+0:2:1:0:2, 6+0:2:1:0:2, 1+0:0:0:0:0, 5+1:1:0:0:1, 5+0:0:0:0:1, 4+0:0:1:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 6+0:1:1:0:3, 1+0:0:0:0:0, 5+0:3:2:0:3, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:2:1:0:2, 103+2:20:10:0:27
F# minor (3#), 4+0:2:0:0:3, 4+0:3:0:0:4, 7+0:5:0:0:7, 3+0:1:0:0:3, 6+0:3:0:0:5, 4+0:2:0:0:3, 5+0:1:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:1, 6+0:3:0:0:5, 1+0:0:0:0:1, 8+1:3:0:0:4, 2+0:1:0:0:2, 4+0:1:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:2, 5+1:3:0:0:4, 8+0:4:0:0:6, 6+0:3:1:0:5, 6+0:3:0:0:5, 7+0:4:0:0:5, 8+0:4:0:0:6, 8+0:3:1:0:5, 6+0:3:0:0:5, 5+0:2:1:0:2, 1+0:0:0:0:1, 6+0:3:0:0:5, 1+0:0:0:0:1, 6+0:2:0:0:4, 2+0:1:0:0:2, 6+0:3:0:0:3, 2+0:0:0:0:2, 1+0:0:0:0:0, 150+2:64:3:0:108
Ab major (4b), 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:1:0:4, 4+0:2:1:0:3, 3+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:2, 6+1:2:0:0:4, 2+0:0:0:0:1, 5+0:2:1:0:4, 3+0:0:0:0:2, 4+0:2:1:0:3, 6+0:2:1:0:4, 2+0:0:0:0:1, 5+1:1:0:0:2, 5+0:0:0:0:2, 6+0:0:1:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:2, 7+0:1:1:0:3, 1+0:0:0:0:0, 5+0:3:2:0:4, 3+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:2, 2+0:1:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:2:1:0:3, 106+2:20:10:0:60
E major (4#), 4+0:2:0:0:2, 4+0:3:0:0:3, 7+0:5:0:0:5, 4+0:1:0:0:1, 7+0:3:0:0:3, 5+0:2:0:0:2, 5+0:1:1:0:2, 3+0:0:1:0:1, 2+0:0:0:0:0, 6+0:3:0:0:3, 2+0:0:0:0:0, 7+1:3:0:0:3, 3+0:1:0:0:1, 4+0:1:1:0:2, 2+0:0:0:0:0, 3+0:0:1:0:1, 5+0:1:1:0:2, 3+0:0:0:0:0, 6+1:3:0:0:3, 9+0:4:0:0:4, 7+0:3:1:0:3, 7+0:3:0:0:3, 8+0:4:0:0:4, 9+0:4:0:0:4, 7+0:3:1:0:3, 7+0:3:0:0:3, 6+0:2:2:0:4, 2+0:0:0:0:0, 6+0:3:0:0:3, 2+0:0:0:0:0, 6+0:2:0:0:2, 3+0:1:0:0:1, 6+0:3:0:0:3, 3+0:0:0:0:0, 2+0:0:1:0:1, 172+2:64:10:0:72
F minor (4b), 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:1:0:2, 4+0:2:1:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+1:2:0:0:2, 2+0:0:0:0:0, 4+0:2:1:0:2, 3+0:0:0:0:0, 4+0:2:1:0:2, 5+0:2:1:0:2, 2+0:0:0:0:0, 6+1:1:0:0:1, 6+0:0:0:0:0, 6+0:0:1:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:0:0:0, 7+0:1:1:0:2, 2+0:0:0:0:0, 6+0:3:2:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:2:1:0:2, 119+2:20:10:0:22
C# minor (4#), 4+0:2:0:0:4, 4+0:3:0:0:4, 7+0:5:0:0:7, 3+0:1:0:0:2, 7+0:3:0:0:6, 5+0:2:0:0:4, 5+0:1:1:0:2, 2+0:0:1:0:1, 3+0:0:0:0:1, 6+0:3:0:0:5, 3+0:0:0:0:1, 7+1:3:0:0:5, 3+0:1:0:0:2, 4+0:1:1:0:2, 3+0:0:0:0:1, 3+0:0:1:0:1, 5+0:1:1:0:2, 3+0:0:0:0:2, 6+1:3:0:0:4, 9+0:4:0:0:7, 8+0:3:1:0:6, 7+0:3:0:0:6, 8+0:4:0:0:7, 9+0:4:0:0:7, 8+0:3:1:0:6, 7+0:3:0:0:6, 6+0:2:1:0:3, 3+0:0:0:0:1, 6+0:3:0:0:5, 3+0:0:0:0:1, 6+0:2:0:0:5, 3+0:1:0:0:2, 6+0:3:0:0:5, 3+0:0:0:0:2, 2+0:0:1:0:1, 177+2:64:9:0:126
Db major (5b), 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 6+0:2:1:0:5, 5+0:2:1:0:3, 3+0:0:0:0:3, 2+0:0:0:0:1, 3+0:0:0:0:3, 7+1:2:0:0:4, 2+0:0:0:0:2, 6+0:2:1:0:5, 3+0:0:0:0:3, 5+0:2:1:0:4, 7+0:2:1:0:5, 2+0:0:0:0:2, 4+1:1:0:0:3, 6+0:0:0:0:3, 7+0:0:1:0:3, 2+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:0:0:3, 8+0:1:1:0:4, 2+0:0:0:0:1, 6+0:3:2:0:5, 3+0:0:0:0:3, 2+0:0:0:0:1, 3+0:0:0:0:3, 3+0:1:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:2, 4+0:2:1:0:3, 125+2:20:10:0:86
B major (5#), 4+0:2:0:0:2, 4+0:3:0:0:4, 7+0:5:0:0:6, 5+0:1:0:0:2, 7+0:3:0:0:4, 5+0:2:0:0:3, 6+0:1:1:0:1, 4+0:0:1:0:0, 3+0:0:0:0:1, 7+0:3:0:0:4, 3+0:0:0:0:1, 8+1:3:0:0:3, 4+0:1:0:0:2, 5+0:1:1:0:1, 3+0:0:0:0:1, 4+0:0:1:0:0, 6+0:1:1:0:1, 4+0:0:0:0:1, 7+1:3:0:0:3, 10+0:4:0:0:5, 8+0:3:1:0:4, 7+0:3:0:0:4, 8+0:4:0:0:4, 10+0:4:0:0:5, 8+0:3:1:0:4, 7+0:3:0:0:4, 7+0:2:2:0:3, 3+0:0:0:0:1, 7+0:3:0:0:4, 3+0:0:0:0:1, 7+0:2:0:0:3, 4+0:1:0:0:2, 7+0:3:0:0:4, 4+0:0:0:0:1, 3+0:0:1:0:0, 199+2:64:10:0:89
Bb minor (5b), 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:1:0:2, 4+0:2:1:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 6+1:2:0:0:3, 1+0:0:0:0:0, 5+0:2:1:0:2, 2+0:0:0:0:1, 4+0:2:1:0:2, 6+0:2:1:0:2, 1+0:0:0:0:0, 3+1:1:0:0:1, 5+0:0:0:0:0, 6+0:0:1:0:2, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 7+0:1:1:0:3, 3+0:0:0:0:0, 5+0:3:2:0:3, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:2:1:0:2, 103+2:20:10:0:30
G# minor (5#), 4+0:2:0:0:4, 4+0:3:0:0:4, 7+0:5:0:0:7, 5+0:1:0:0:4, 7+0:3:0:0:7, 5+0:2:0:0:5, 7+0:1:1:0:4, 4+0:0:1:0:2, 3+0:0:0:0:2, 7+0:3:0:0:6, 3+0:0:0:0:2, 9+1:3:0:0:5, 4+0:1:0:0:3, 5+0:1:1:0:3, 3+0:0:0:0:2, 4+0:0:1:0:2, 6+0:1:1:0:4, 4+0:0:0:0:3, 8+1:3:0:0:5, 10+0:4:0:0:8, 8+0:3:1:0:7, 7+0:3:0:0:7, 7+1:4:0:0:7, 10+0:4:0:0:8, 8+0:3:1:0:7, 7+0:3:0:0:7, 7+0:2:2:0:4, 3+0:0:0:0:2, 7+0:3:0:0:6, 3+0:0:0:0:2, 7+0:2:0:0:5, 4+0:1:0:0:3, 7+0:3:0:0:6, 4+0:0:0:0:3, 3+0:0:1:0:1, 201+3:64:10:0:157
Gb major (6b), 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:2, 7+0:2:1:0:6, 5+0:2:1:0:4, 3+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:3, 8+1:2:0:0:5, 2+0:0:0:0:2, 6+0:2:1:0:6, 3+0:0:0:0:3, 5+0:2:1:0:5, 7+0:2:1:0:6, 3+0:0:0:0:2, 5+1:1:0:0:3, 7+0:0:0:0:4, 8+0:0:1:0:4, 3+0:0:0:0:2, 5+0:0:0:0:3, 7+0:0:0:0:4, 9+0:1:1:0:5, 3+0:0:0:0:2, 6+0:3:2:0:6, 3+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:3, 4+0:1:0:0:3, 2+0:0:0:0:2, 3+0:0:0:0:3, 3+0:0:0:0:2, 4+0:2:1:0:4, 144+2:20:10:0:109
F# major (6#), 4+0:2:0:0:3, 4+0:3:0:0:4, 7+0:5:0:0:7, 5+0:1:0:0:3, 7+0:3:0:0:5, 5+0:2:0:0:3, 7+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 7+0:3:0:0:5, 3+0:0:0:0:1, 8+1:3:0:0:4, 4+0:1:0:0:2, 6+0:1:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 7+0:1:0:0:2, 4+0:0:0:0:2, 7+1:3:0:0:4, 10+0:4:0:0:6, 8+0:3:1:0:5, 7+0:3:0:0:5, 8+0:4:0:0:5, 10+0:4:0:0:6, 8+0:3:1:0:5, 7+0:3:0:0:5, 7+0:2:1:0:2, 3+0:0:0:0:1, 7+0:3:0:0:5, 3+0:0:0:0:1, 7+0:2:0:0:4, 4+0:1:0:0:2, 7+0:3:0:0:3, 4+0:0:0:0:2, 2+0:0:0:0:0, 199+2:64:3:0:108
Eb minor (6b), 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:2:1:0:3, 5+0:2:1:0:2, 2+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:1, 8+1:2:0:0:3, 1+0:0:0:0:0, 5+0:2:1:0:3, 2+0:0:0:0:1, 4+0:2:1:0:2, 6+0:2:1:0:3, 2+0:0:0:0:0, 4+1:1:0:0:1, 6+0:0:0:0:0, 7+0:0:1:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:0:0:0, 9+0:1:1:0:2, 2+0:0:0:0:0, 5+0:3:2:0:3, 2+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:1, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:1:0:2, 125+2:20:10:0:31
D# minor (6#), 4+0:2:0:0:4, 4+0:3:0:0:4, 7+0:5:0:0:7, 5+0:1:0:0:5, 7+0:3:0:0:7, 5+0:2:0:0:5, 7+0:1:0:0:5, 4+0:0:0:0:3, 3+0:0:0:0:3, 7+0:3:0:0:7, 3+0:0:0:0:3, 8+1:3:0:0:6, 4+0:1:0:0:4, 7+0:1:0:0:4, 3+0:0:0:0:3, 4+0:0:0:0:3, 8+0:1:0:0:5, 4+0:0:0:0:4, 7+1:3:0:0:6, 10+0:4:0:0:10, 8+0:3:1:0:8, 7+0:3:0:0:7, 8+0:4:0:0:8, 10+0:4:0:0:10, 8+0:3:1:0:8, 7+0:3:0:0:7, 8+0:2:1:0:5, 3+0:0:0:0:3, 7+0:3:0:0:7, 3+0:0:0:0:3, 7+0:2:0:0:6, 4+0:1:0:0:4, 6+0:3:0:0:5, 4+0:0:0:0:4, 3+0:0:0:0:2, 204+2:64:3:0:185
Cb major (7b), 2+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 7+0:2:1:0:7, 5+0:2:1:0:5, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 8+1:2:0:0:6, 3+0:0:0:0:2, 6+0:2:1:0:6, 4+0:0:0:0:3, 5+0:2:1:0:5, 7+0:2:1:0:7, 4+0:0:0:0:3, 5+1:1:0:0:4, 8+0:0:0:0:5, 9+0:0:0:0:5, 4+0:0:0:0:3, 5+0:0:0:0:4, 8+0:0:0:0:5, 10+0:1:0:0:6, 4+0:0:0:0:3, 6+0:3:2:0:6, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 5+0:1:0:0:4, 3+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:2:1:0:4, 168+2:20:8:0:130
C# major (7#), 4+0:2:0:0:4, 4+0:3:0:0:4, 7+0:5:0:0:7, 4+0:1:0:0:2, 7+0:3:0:0:6, 5+0:2:0:0:4, 7+0:1:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:1, 7+0:3:0:0:5, 4+0:0:0:0:1, 8+1:3:0:0:5, 4+0:1:0:0:2, 6+0:1:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 7+0:1:0:0:2, 4+0:0:0:0:2, 7+1:3:0:0:4, 10+0:4:0:0:7, 9+0:3:1:0:6, 7+0:3:0:0:6, 8+0:4:0:0:7, 10+0:4:0:0:7, 9+0:3:1:0:6, 7+0:3:0:0:6, 7+0:2:0:0:3, 4+0:0:0:0:1, 7+0:3:0:0:5, 4+0:0:0:0:1, 7+0:2:0:0:5, 4+0:1:0:0:2, 7+0:3:0:0:4, 4+0:0:0:0:2, 2+0:0:0:0:1, 204+2:64:2:0:125
