 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, rowcost
C major (0), 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:3:0:4, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 75+0:0:3:0:7
A minor (0), 3+0:0:0:0:1, 6+0:0:0:0:3, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:2, 6+0:0:0:0:3, 3+0:0:0:0:2, 7+0:0:3:0:6, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:0:0:3, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:1, 6+0:0:0:0:3, 2+0:0:0:0:2, 92+0:0:3:0:42
F major (1b), 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:3:0:3, 3+0:2:0:0:2, 3+0:2:0:0:2, 2+0:1:0:0:1, 1+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 64+0:7:3:0:9
G major (1#), 4+0:2:0:0:0, 6+0:4:0:0:1, 3+0:3:0:0:0, 2+0:1:0:0:0, 4+0:3:0:0:1, 4+0:2:0:0:0, 5+0:4:0:0:1, 4+0:2:0:0:0, 6+0:4:0:0:1, 3+0:2:0:0:0, 7+0:6:3:0:5, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:1:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 6+0:4:0:0:1, 3+0:3:0:0:0, 2+0:1:0:0:0, 4+0:3:0:0:1, 4+0:2:0:0:0, 6+0:4:0:0:1, 3+0:2:0:0:0, 92+0:58:3:0:13
D minor (1b), 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 6+0:1:3:0:6, 3+0:2:0:0:1, 2+0:1:0:0:0, 2+0:2:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:2, 3+0:0:0:0:1, 83+0:6:3:0:28
E minor (1#), 5+0:2:0:0:2, 6+0:4:0:0:4, 3+0:3:0:0:3, 2+0:1:0:0:1, 4+0:3:0:0:3, 4+0:2:0:0:2, 5+0:4:0:0:4, 4+0:2:0:0:2, 6+0:4:0:0:4, 3+0:2:0:0:2, 7+0:6:3:0:7, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+0:2:0:0:2, 6+0:4:0:0:4, 3+0:3:0:0:3, 2+0:1:0:0:1, 4+0:3:0:0:3, 4+0:2:0:0:2, 6+0:4:0:0:4, 3+0:2:0:0:2, 98+0:57:3:0:58
Bb major (2b), 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 6+0:1:3:0:2, 4+0:2:0:0:3, 4+0:2:0:0:3, 2+0:1:0:0:1, 2+0:0:0:0:1, 2+0:1:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 54+0:7:3:0:20
D major (2#), 5+0:2:0:0:1, 7+0:4:0:0:2, 4+0:3:0:0:1, 3+0:1:0:0:0, 4+0:3:0:0:2, 5+0:2:0:0:0, 6+0:4:0:0:2, 5+0:2:0:0:1, 7+0:4:0:0:2, 4+0:2:0:0:1, 7+0:6:3:0:6, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:0, 5+0:2:0:0:1, 7+0:4:0:0:2, 4+0:3:0:0:1, 3+0:1:0:0:0, 4+0:3:0:0:2, 5+0:2:0:0:0, 7+0:4:0:0:2, 4+0:2:0:0:1, 111+0:57:3:0:28
G minor (2b), 3+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 6+0:1:3:0:5, 3+0:1:0:0:1, 3+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 71+0:4:3:0:13
B minor (2#), 5+0:2:0:0:3, 7+0:4:0:0:5, 4+0:3:0:0:3, 4+0:1:0:0:2, 4+0:3:0:0:4, 6+0:2:0:0:3, 6+0:4:0:0:5, 5+0:2:0:0:3, 7+0:4:0:0:5, 4+0:2:0:0:3, 7+0:6:3:0:6, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:1, 6+0:2:0:0:3, 5+0:2:0:0:3, 7+0:4:0:0:5, 4+0:3:0:0:3, 4+0:1:0:0:2, 4+0:3:0:0:4, 6+0:2:0:0:3, 7+0:4:0:0:5, 4+0:2:0:0:3, 121+0:57:3:0:77
