 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, rowcost
Bb phrygian (2b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:1:1:2, 3+0:0:0:0:0, 6+0:0:0:0:0, 7+1:1:0:0:1, 3+0:0:1:0:1, 0+0:0:0:0:0, 48+1:1:4:1:6
D phrygian (2#), 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 7+0:0:1:0:2, 5+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:1:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:1:1:2, 6+0:0:0:0:1, 6+0:0:0:0:1, 7+1:0:0:0:1, 7+0:0:1:0:2, 2+0:0:0:0:0, 82+1:0:4:1:14
Bb lydian (2b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 5+0:0:1:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:1:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:1:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+1:0:0:0:1, 5+0:0:1:0:2, 0+0:0:0:0:0, 49+1:0:4:1:14
D lydian (2#), 1+0:0:0:0:0, 4+0:2:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:1, 4+0:3:0:0:1, 2+0:2:0:0:0, 5+0:2:0:0:1, 1+0:1:0:0:0, 4+0:2:0:0:1, 8+0:5:1:0:3, 7+0:4:0:0:2, 4+0:2:0:0:1, 5+0:4:1:0:3, 1+0:1:0:0:0, 3+0:1:0:0:0, 8+0:5:1:1:3, 8+0:4:0:0:2, 8+0:4:0:0:2, 9+1:3:0:0:1, 9+0:6:1:0:4, 2+0:1:0:0:0, 99+1:54:5:1:27
Bb mixolydian (2b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:1:1:2, 3+0:0:0:0:0, 6+0:0:0:0:0, 7+1:1:0:0:1, 3+0:0:1:0:1, 0+0:0:0:0:0, 48+1:1:4:1:6
D mixolydian (2#), 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 7+0:0:1:0:2, 5+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:1:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:1:1:2, 6+0:0:0:0:1, 6+0:0:0:0:1, 7+1:0:0:0:1, 7+0:0:1:0:2, 2+0:0:0:0:0, 82+1:0:4:1:14
Bb aeolian (2b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 4+0:0:1:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:1:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:1:2, 3+0:0:0:0:1, 5+0:0:0:0:1, 6+1:0:0:0:1, 4+0:0:1:0:2, 0+0:0:0:0:0, 45+1:0:4:1:14
D aeolian (2#), 1+0:0:0:0:0, 3+0:2:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:1, 3+0:2:0:0:1, 4+0:3:0:0:1, 2+0:2:0:0:0, 4+0:2:0:0:1, 1+0:1:0:0:0, 4+0:2:0:0:1, 8+0:5:1:0:3, 6+0:4:0:0:2, 3+0:2:0:0:1, 5+0:5:1:0:3, 2+0:2:0:0:0, 2+0:1:0:0:0, 9+0:6:1:1:3, 7+0:4:0:0:2, 7+0:4:0:0:2, 8+1:3:0:0:1, 8+0:6:1:0:3, 2+0:1:0:0:0, 91+1:57:5:1:26
Bb locrian (2b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 8+0:0:1:1:2, 2+0:0:0:0:0, 7+0:0:0:0:0, 8+1:1:0:0:2, 4+0:0:1:0:0, 1+0:0:0:0:0, 44+1:1:4:1:6
D locrian (2#), 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 6+0:0:1:0:2, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:1:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:1:1:2, 5+0:0:0:0:1, 5+0:0:0:0:1, 6+1:0:0:0:1, 6+0:0:1:0:2, 1+0:0:0:0:0, 67+1:0:4:1:14
Eb major (3b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:1:1:2, 3+0:0:0:0:0, 6+0:0:0:0:0, 7+1:1:0:0:1, 3+0:0:1:0:1, 0+0:0:0:0:0, 48+1:1:4:1:6
A major (3#), 1+0:0:0:0:0, 4+0:2:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:1, 4+0:3:0:0:1, 2+0:2:0:0:0, 5+0:2:0:0:1, 1+0:1:0:0:0, 4+0:2:0:0:1, 8+0:5:1:0:3, 7+0:4:0:0:2, 4+0:2:0:0:1, 5+0:4:1:0:3, 1+0:1:0:0:0, 3+0:1:0:0:0, 8+0:5:1:1:3, 8+0:4:0:0:2, 8+0:4:0:0:2, 9+1:3:0:0:1, 9+0:6:1:0:4, 2+0:1:0:0:0, 99+1:54:5:1:27
C minor (3b), 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 6+0:0:1:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:1:0:2, 3+0:1:0:0:0, 1+0:0:0:0:0, 8+0:0:1:1:2, 4+0:0:0:0:1, 7+0:0:0:0:1, 8+1:1:0:0:1, 4+0:0:1:0:2, 1+0:0:0:0:0, 66+1:2:4:1:14
F# minor (3#), 0+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 1+0:0:1:0:0, 4+0:2:0:0:3, 4+0:3:0:0:4, 2+0:0:0:0:0, 5+0:2:0:0:4, 1+0:0:0:0:0, 4+0:2:0:0:4, 8+0:5:1:0:8, 7+0:4:0:0:6, 4+0:2:0:0:3, 5+0:4:1:0:4, 2+0:0:0:0:0, 3+0:1:0:0:2, 8+0:5:1:1:6, 8+0:4:0:0:6, 9+0:4:0:0:6, 10+1:3:0:0:5, 9+0:6:1:0:8, 2+0:1:0:0:2, 100+1:50:5:1:74
C minor mel (3b), 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 5+0:0:1:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:1:0:2, 4+0:1:0:0:0, 1+0:0:0:0:0, 7+0:0:1:1:2, 4+0:0:0:0:1, 6+0:0:0:0:1, 7+1:1:0:0:1, 5+0:0:1:0:2, 1+0:0:0:0:0, 63+1:2:4:1:14
F# minor mel (3#), 0+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 1+0:0:1:0:0, 4+0:2:0:0:3, 4+0:3:0:0:4, 1+0:0:0:0:0, 5+0:2:0:0:4, 1+0:0:0:0:0, 4+0:2:0:0:4, 8+0:5:1:0:8, 7+0:4:0:0:6, 4+0:2:0:0:3, 5+0:4:1:0:4, 2+0:0:0:0:0, 4+0:1:0:0:2, 9+0:5:1:1:6, 8+0:4:0:0:6, 10+0:4:0:0:6, 11+1:3:0:0:5, 10+0:6:1:0:8, 3+0:1:0:0:2, 105+1:50:5:1:74
Eb major blues (3b), 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 8+0:0:1:1:1, 4+0:0:0:0:0, 8+0:0:0:0:1, 9+1:1:0:0:3, 6+0:0:1:0:0, 1+0:0:0:0:0, 67+1:1:4:1:6
A major blues (3#), 1+0:0:0:0:0, 4+0:2:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 4+0:2:0:0:1, 4+0:3:0:0:2, 2+0:1:0:0:0, 5+0:2:0:0:1, 2+0:1:0:0:0, 4+0:2:0:0:2, 8+0:5:1:0:4, 7+0:4:0:0:3, 4+0:2:0:0:1, 5+0:4:1:0:3, 2+0:1:0:0:0, 4+0:1:0:0:0, 10+0:5:1:1:3, 8+0:4:0:0:3, 9+0:4:0:0:3, 10+1:3:0:0:1, 10+0:6:1:0:5, 3+0:1:0:0:0, 109+1:54:4:1:34
C minor blues (3b), 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 8+0:0:1:1:1, 4+0:0:0:0:0, 8+0:0:0:0:1, 9+1:1:0:0:3, 6+0:0:1:0:0, 1+0:0:0:0:0, 67+1:1:4:1:6
F# minor blues (3#), 1+0:0:0:0:0, 4+0:2:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 4+0:2:0:0:1, 4+0:3:0:0:2, 2+0:1:0:0:0, 5+0:2:0:0:1, 2+0:1:0:0:0, 4+0:2:0:0:2, 8+0:5:1:0:4, 7+0:4:0:0:3, 4+0:2:0:0:1, 5+0:4:1:0:3, 2+0:1:0:0:0, 4+0:1:0:0:0, 10+0:5:1:1:3, 8+0:4:0:0:3, 9+0:4:0:0:3, 10+1:3:0:0:1, 10+0:6:1:0:5, 3+0:1:0:0:0, 109+1:54:4:1:34
Eb dorian (3b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 4+0:0:1:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:1:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:1:2, 3+0:0:0:0:1, 5+0:0:0:0:1, 6+1:0:0:0:1, 4+0:0:1:0:2, 0+0:0:0:0:0, 45+1:0:4:1:14
A dorian (3#), 1+0:0:0:0:0, 4+0:2:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:1, 4+0:3:0:0:2, 1+0:1:0:0:0, 5+0:2:0:0:1, 1+0:1:0:0:0, 4+0:2:0:0:2, 8+0:5:1:0:4, 7+0:4:0:0:3, 4+0:2:0:0:1, 5+0:4:1:0:3, 1+0:1:0:0:0, 4+0:1:0:0:0, 9+0:5:1:1:3, 8+0:4:0:0:3, 9+0:4:0:0:3, 10+1:3:0:0:1, 10+0:6:1:0:5, 3+0:1:0:0:0, 104+1:53:5:1:34
Eb phrygian (3b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 8+0:0:1:1:2, 2+0:0:0:0:0, 7+0:0:0:0:0, 8+1:1:0:0:2, 4+0:0:1:0:0, 1+0:0:0:0:0, 44+1:1:4:1:6
A phrygian (3#), 1+0:0:0:0:0, 3+0:2:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:1, 3+0:2:0:0:1, 4+0:3:0:0:1, 2+0:2:0:0:0, 4+0:2:0:0:1, 1+0:1:0:0:0, 4+0:2:0:0:1, 8+0:5:1:0:3, 6+0:4:0:0:2, 3+0:2:0:0:1, 5+0:5:1:0:3, 2+0:2:0:0:0, 2+0:1:0:0:0, 9+0:6:1:1:3, 7+0:4:0:0:2, 7+0:4:0:0:2, 8+1:3:0:0:1, 8+0:6:1:0:3, 2+0:1:0:0:0, 91+1:57:5:1:26
Eb lydian (3b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 4+0:0:1:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:1:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:1:2, 3+0:0:0:0:1, 5+0:0:0:0:1, 6+1:0:0:0:1, 4+0:0:1:0:2, 0+0:0:0:0:0, 45+1:0:4:1:14
A lydian (3#), 1+0:0:0:0:0, 4+0:2:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:1, 4+0:3:0:0:2, 1+0:1:0:0:0, 5+0:2:0:0:1, 1+0:1:0:0:0, 4+0:2:0:0:2, 8+0:5:1:0:4, 7+0:4:0:0:3, 4+0:2:0:0:1, 5+0:4:1:0:3, 1+0:1:0:0:0, 4+0:1:0:0:0, 9+0:5:1:1:3, 8+0:4:0:0:3, 9+0:4:0:0:3, 10+1:3:0:0:1, 10+0:6:1:0:5, 3+0:1:0:0:0, 104+1:53:5:1:34
Eb mixolydian (3b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 8+0:0:1:1:2, 2+0:0:0:0:0, 7+0:0:0:0:0, 8+1:1:0:0:2, 4+0:0:1:0:0, 1+0:0:0:0:0, 44+1:1:4:1:6
A mixolydian (3#), 1+0:0:0:0:0, 3+0:2:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:1, 3+0:2:0:0:1, 4+0:3:0:0:1, 2+0:2:0:0:0, 4+0:2:0:0:1, 1+0:1:0:0:0, 4+0:2:0:0:1, 8+0:5:1:0:3, 6+0:4:0:0:2, 3+0:2:0:0:1, 5+0:5:1:0:3, 2+0:2:0:0:0, 2+0:1:0:0:0, 9+0:6:1:1:3, 7+0:4:0:0:2, 7+0:4:0:0:2, 8+1:3:0:0:1, 8+0:6:1:0:3, 2+0:1:0:0:0, 91+1:57:5:1:26
Eb aeolian (3b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:1:1:2, 3+0:0:0:0:0, 6+0:0:0:0:0, 7+1:1:0:0:1, 3+0:0:1:0:1, 0+0:0:0:0:0, 48+1:1:4:1:6
A aeolian (3#), 1+0:0:0:0:0, 4+0:2:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:1, 4+0:3:0:0:1, 2+0:2:0:0:0, 5+0:2:0:0:1, 1+0:1:0:0:0, 4+0:2:0:0:1, 8+0:5:1:0:3, 7+0:4:0:0:2, 4+0:2:0:0:1, 5+0:4:1:0:3, 1+0:1:0:0:0, 3+0:1:0:0:0, 8+0:5:1:1:3, 8+0:4:0:0:2, 8+0:4:0:0:2, 9+1:3:0:0:1, 9+0:6:1:0:4, 2+0:1:0:0:0, 99+1:54:5:1:27
Eb locrian (3b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 8+0:0:1:1:1, 3+0:0:0:0:0, 8+0:0:0:0:1, 9+1:1:0:0:3, 5+0:0:1:0:0, 1+0:0:0:0:0, 49+1:1:4:1:6
A locrian (3#), 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 7+0:0:1:0:2, 5+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:1:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:1:1:2, 6+0:0:0:0:1, 6+0:0:0:0:1, 7+1:0:0:0:1, 7+0:0:1:0:2, 2+0:0:0:0:0, 82+1:0:4:1:14
Ab major (4b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 8+0:0:1:1:2, 2+0:0:0:0:0, 7+0:0:0:0:0, 8+1:1:0:0:2, 4+0:0:1:0:0, 1+0:0:0:0:0, 44+1:1:4:1:6
E major (4#), 1+0:0:0:0:0, 4+0:2:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:1, 4+0:3:0:0:2, 1+0:1:0:0:0, 5+0:2:0:0:1, 1+0:1:0:0:0, 4+0:2:0:0:2, 8+0:5:1:0:4, 7+0:4:0:0:3, 4+0:2:0:0:1, 5+0:4:1:0:3, 1+0:1:0:0:0, 4+0:1:0:0:0, 9+0:5:1:1:3, 8+0:4:0:0:3, 9+0:4:0:0:3, 10+1:3:0:0:1, 10+0:6:1:0:5, 3+0:1:0:0:0, 104+1:53:5:1:34
F minor (4b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 8+0:0:1:1:2, 3+0:0:0:0:0, 6+0:0:0:0:0, 7+1:1:0:0:1, 5+0:0:1:0:1, 1+0:0:0:0:0, 48+1:1:4:1:6
C# minor (4#), 1+0:0:0:0:1, 4+0:2:0:0:4, 1+0:0:0:0:1, 0+0:0:0:0:0, 4+0:2:0:0:4, 4+0:3:0:0:4, 1+0:0:0:0:0, 5+0:2:0:0:4, 1+0:0:0:0:0, 4+0:2:0:0:4, 8+0:5:1:0:8, 7+0:4:0:0:7, 4+0:2:0:0:4, 5+0:4:1:0:4, 1+0:0:0:0:0, 4+0:1:0:0:3, 9+0:5:1:1:6, 8+0:4:0:0:7, 9+0:4:0:0:8, 10+1:3:0:0:6, 10+0:6:1:0:9, 3+0:1:0:0:2, 103+1:50:4:1:86
F minor mel (4b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:1:1:2, 4+0:0:0:0:0, 5+0:0:0:0:0, 6+1:1:0:0:1, 4+0:0:1:0:1, 0+0:0:0:0:0, 52+1:1:4:1:6
C# minor mel (4#), 1+0:0:0:0:1, 4+0:2:0:0:4, 1+0:0:0:0:1, 0+0:0:0:0:0, 4+0:2:0:0:4, 5+0:3:0:0:4, 0+0:0:0:0:0, 5+0:2:0:0:4, 0+0:0:0:0:0, 5+0:2:0:0:4, 9+0:5:1:0:8, 7+0:4:0:0:7, 4+0:2:0:0:4, 5+0:4:1:0:4, 0+0:0:0:0:0, 4+0:1:0:0:3, 10+0:5:1:1:6, 8+0:4:0:0:7, 10+0:4:0:0:8, 11+1:3:0:0:6, 10+0:6:1:0:9, 3+0:1:0:0:2, 106+1:50:4:1:86
Ab major blues (4b), 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 6+0:0:1:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 9+0:0:1:1:3, 5+0:0:0:0:0, 9+0:0:0:0:2, 10+1:1:0:0:4, 6+0:0:0:0:0, 1+0:0:0:0:0, 75+1:1:3:1:13
E major blues (4#), 1+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:2, 5+0:3:0:0:3, 2+0:0:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 5+0:2:0:0:2, 9+0:5:1:0:5, 7+0:4:0:0:4, 4+0:2:0:0:2, 5+0:4:1:0:4, 2+0:0:0:0:0, 4+0:1:0:0:1, 11+0:5:1:1:4, 8+0:4:0:0:4, 10+0:4:0:0:4, 11+1:3:0:0:3, 10+0:6:1:0:6, 3+0:1:0:0:1, 113+1:50:5:1:50
F minor blues (4b), 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 6+0:0:1:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 9+0:0:1:1:3, 5+0:0:0:0:0, 9+0:0:0:0:2, 10+1:1:0:0:4, 6+0:0:0:0:0, 1+0:0:0:0:0, 75+1:1:3:1:13
C# minor blues (4#), 1+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:2, 5+0:3:0:0:3, 2+0:0:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 5+0:2:0:0:2, 9+0:5:1:0:5, 7+0:4:0:0:4, 4+0:2:0:0:2, 5+0:4:1:0:4, 2+0:0:0:0:0, 4+0:1:0:0:1, 11+0:5:1:1:4, 8+0:4:0:0:4, 10+0:4:0:0:4, 11+1:3:0:0:3, 10+0:6:1:0:6, 3+0:1:0:0:1, 113+1:50:5:1:50
Ab dorian (4b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:1:1:2, 3+0:0:0:0:0, 6+0:0:0:0:0, 7+1:1:0:0:1, 3+0:0:1:0:1, 0+0:0:0:0:0, 48+1:1:4:1:6
E dorian (4#), 1+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:2, 5+0:3:0:0:3, 0+0:0:0:0:0, 5+0:2:0:0:2, 0+0:0:0:0:0, 5+0:2:0:0:2, 9+0:5:1:0:5, 7+0:4:0:0:4, 4+0:2:0:0:2, 5+0:4:1:0:4, 0+0:0:0:0:0, 4+0:1:0:0:1, 10+0:5:1:1:4, 8+0:4:0:0:4, 10+0:4:0:0:4, 11+1:3:0:0:3, 10+0:6:1:0:6, 3+0:1:0:0:1, 107+1:50:5:1:50
Ab phrygian (4b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 8+0:0:1:1:1, 3+0:0:0:0:0, 8+0:0:0:0:1, 9+1:1:0:0:3, 5+0:0:1:0:0, 1+0:0:0:0:0, 49+1:1:4:1:6
